type,status,departure.iataCode,departure.icaoCode,departure.gate,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.baggage,arrival.gate,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.delay
departure,active,bhd,egac,7,3.0,2022-10-18t17:40:00.000,2022-10-18t17:43:00.000,2022-10-18t17:42:00.000,2022-10-18t17:42:00.000,2022-10-18t17:42:00.000,ams,eham,,11,a08,2022-10-18t20:15:00.000,2022-10-18t19:48:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,7.0,2022-10-20t17:40:00.000,2022-10-20t17:48:00.000,2022-10-20t17:47:00.000,2022-10-20t17:47:00.000,2022-10-20t17:47:00.000,ams,eham,2,13,a08,2022-10-20t20:15:00.000,2022-10-20t20:01:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,8,,2022-10-22t17:15:00.000,2022-10-22t17:13:00.000,2022-10-22t17:13:00.000,2022-10-22t17:13:00.000,2022-10-22t17:13:00.000,ams,eham,,13,d23,2022-10-22t19:50:00.000,2022-10-22t19:24:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,8,9.0,2022-10-23t17:15:00.000,2022-10-23t17:15:00.000,2022-10-23t17:23:00.000,2022-10-23t17:23:00.000,2022-10-23t17:23:00.000,ams,eham,,8,a08,2022-10-23t19:50:00.000,2022-10-23t19:37:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,12.0,2022-10-25t17:40:00.000,2022-10-25t17:52:00.000,,,,ams,eham,,8,d27,2022-10-25t20:15:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,13.0,2022-10-27t17:40:00.000,2022-10-27t17:53:00.000,2022-10-27t17:52:00.000,2022-10-27t17:52:00.000,2022-10-27t17:52:00.000,ams,eham,,8,a08,2022-10-27t20:15:00.000,2022-10-27t19:59:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,43.0,2022-10-29t17:15:00.000,2022-10-29t17:35:00.000,2022-10-29t17:58:00.000,2022-10-29t17:58:00.000,2022-10-29t17:58:00.000,ams,eham,,10,a08,2022-10-29t19:50:00.000,2022-10-29t20:05:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,16.0
departure,active,bhd,egac,7,41.0,2022-10-30t16:30:00.000,2022-10-30t16:45:00.000,2022-10-30t17:10:00.000,2022-10-30t17:10:00.000,2022-10-30t17:10:00.000,ams,eham,,9,a08,2022-10-30t19:05:00.000,2022-10-30t19:18:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,14.0
departure,active,bhd,egac,7,17.0,2022-10-31t16:30:00.000,2022-10-31t16:30:00.000,2022-10-31t16:46:00.000,2022-10-31t16:46:00.000,2022-10-31t16:46:00.000,ams,eham,,8,a08,2022-10-31t19:05:00.000,2022-10-31t18:55:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,24.0,2022-10-02t17:15:00.000,2022-10-02t17:15:00.000,2022-10-02t17:39:00.000,2022-10-02t17:39:00.000,2022-10-02t17:39:00.000,ams,eham,,8,d25,2022-10-02t19:50:00.000,2022-10-02t19:44:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,19.0,2022-10-04t17:40:00.000,2022-10-04t17:40:00.000,2022-10-04t17:58:00.000,2022-10-04t17:58:00.000,2022-10-04t17:58:00.000,ams,eham,,12,d29,2022-10-04t20:15:00.000,2022-10-04t20:03:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,26.0,2022-10-06t17:40:00.000,2022-10-06t17:40:00.000,2022-10-06t18:05:00.000,2022-10-06t18:05:00.000,2022-10-06t18:05:00.000,ams,eham,,9,a08,2022-10-06t20:15:00.000,2022-10-06t20:12:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,18.0,2022-10-08t17:15:00.000,2022-10-08t17:24:00.000,2022-10-08t17:32:00.000,2022-10-08t17:32:00.000,2022-10-08t17:32:00.000,ams,eham,,12,d27,2022-10-08t19:50:00.000,2022-10-08t19:40:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,26.0,2022-10-09t17:15:00.000,2022-10-09t17:15:00.000,2022-10-09t17:40:00.000,2022-10-09t17:40:00.000,2022-10-09t17:40:00.000,ams,eham,,8,a08,2022-10-09t19:50:00.000,2022-10-09t19:46:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,2.0,2022-10-10t17:40:00.000,2022-10-10t17:40:00.000,2022-10-10t17:41:00.000,2022-10-10t17:41:00.000,2022-10-10t17:41:00.000,ams,eham,,9,d29,2022-10-10t20:15:00.000,2022-10-10t19:57:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,8.0,2022-10-12t17:40:00.000,2022-10-12t17:48:00.000,2022-10-12t17:48:00.000,2022-10-12t17:48:00.000,2022-10-12t17:48:00.000,ams,eham,,13,a08,2022-10-12t20:15:00.000,2022-10-12t19:57:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,7.0,2022-10-15t17:15:00.000,2022-10-15t17:15:00.000,2022-10-15t17:21:00.000,2022-10-15t17:21:00.000,2022-10-15t17:21:00.000,ams,eham,,8,d22,2022-10-15t19:50:00.000,2022-10-15t19:34:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,7.0,2022-10-16t17:15:00.000,2022-10-16t17:17:00.000,2022-10-16t17:21:00.000,2022-10-16t17:21:00.000,2022-10-16t17:21:00.000,ams,eham,,11,d31,2022-10-16t19:50:00.000,2022-10-16t19:29:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,3.0,2022-10-18t17:40:00.000,2022-10-18t17:43:00.000,2022-10-18t17:42:00.000,2022-10-18t17:42:00.000,2022-10-18t17:42:00.000,ams,eham,,11,a08,2022-10-18t20:15:00.000,2022-10-18t19:48:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,7.0,2022-10-20t17:40:00.000,2022-10-20t17:48:00.000,2022-10-20t17:47:00.000,2022-10-20t17:47:00.000,2022-10-20t17:47:00.000,ams,eham,2,13,a08,2022-10-20t20:15:00.000,2022-10-20t20:01:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,8,,2022-10-22t17:15:00.000,2022-10-22t17:13:00.000,2022-10-22t17:13:00.000,2022-10-22t17:13:00.000,2022-10-22t17:13:00.000,ams,eham,,13,d23,2022-10-22t19:50:00.000,2022-10-22t19:24:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,8,9.0,2022-10-23t17:15:00.000,2022-10-23t17:15:00.000,2022-10-23t17:23:00.000,2022-10-23t17:23:00.000,2022-10-23t17:23:00.000,ams,eham,,8,a08,2022-10-23t19:50:00.000,2022-10-23t19:37:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,12.0,2022-10-25t17:40:00.000,2022-10-25t17:52:00.000,,,,ams,eham,,8,d27,2022-10-25t20:15:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,13.0,2022-10-27t17:40:00.000,2022-10-27t17:53:00.000,2022-10-27t17:52:00.000,2022-10-27t17:52:00.000,2022-10-27t17:52:00.000,ams,eham,,8,a08,2022-10-27t20:15:00.000,2022-10-27t19:59:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,43.0,2022-10-29t17:15:00.000,2022-10-29t17:35:00.000,2022-10-29t17:58:00.000,2022-10-29t17:58:00.000,2022-10-29t17:58:00.000,ams,eham,,10,a08,2022-10-29t19:50:00.000,2022-10-29t20:05:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,16.0
departure,active,bhd,egac,7,41.0,2022-10-30t16:30:00.000,2022-10-30t16:45:00.000,2022-10-30t17:10:00.000,2022-10-30t17:10:00.000,2022-10-30t17:10:00.000,ams,eham,,9,a08,2022-10-30t19:05:00.000,2022-10-30t19:18:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,14.0
departure,active,bhd,egac,7,17.0,2022-10-31t16:30:00.000,2022-10-31t16:30:00.000,2022-10-31t16:46:00.000,2022-10-31t16:46:00.000,2022-10-31t16:46:00.000,ams,eham,,8,a08,2022-10-31t19:05:00.000,2022-10-31t18:55:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,8,30.0,2022-11-02t16:30:00.000,2022-11-02t16:30:00.000,2022-11-02t16:59:00.000,2022-11-02t16:59:00.000,2022-11-02t16:59:00.000,ams,eham,,11,a08,2022-11-02t19:05:00.000,2022-11-02t19:05:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,1.0
departure,active,bhd,egac,7,26.0,2022-11-03t16:30:00.000,2022-11-03t16:54:00.000,2022-11-03t16:56:00.000,2022-11-03t16:56:00.000,2022-11-03t16:56:00.000,ams,eham,2,10,a08,2022-11-03t19:05:00.000,2022-11-03t19:03:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,20.0,2022-11-05t16:30:00.000,2022-11-05t16:50:00.000,2022-11-05t16:49:00.000,2022-11-05t16:49:00.000,2022-11-05t16:49:00.000,ams,eham,,12,a08,2022-11-05t19:05:00.000,2022-11-05t18:57:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,28.0,2022-11-06t16:30:00.000,2022-11-06t16:56:00.000,2022-11-06t16:57:00.000,2022-11-06t16:57:00.000,2022-11-06t16:57:00.000,ams,eham,,11,a08,2022-11-06t19:05:00.000,2022-11-06t19:03:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,5.0,2022-11-07t16:30:00.000,2022-11-07t16:30:00.000,2022-11-07t16:35:00.000,2022-11-07t16:35:00.000,2022-11-07t16:35:00.000,ams,eham,2,11,a08,2022-11-07t19:05:00.000,2022-11-07t18:47:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,9.0,2022-11-09t16:30:00.000,2022-11-09t16:30:00.000,2022-11-09t16:38:00.000,2022-11-09t16:38:00.000,2022-11-09t16:38:00.000,ams,eham,,9,a08,2022-11-09t19:05:00.000,2022-11-09t18:46:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,12.0,2022-11-10t16:30:00.000,2022-11-10t16:43:00.000,2022-11-10t16:41:00.000,2022-11-10t16:41:00.000,2022-11-10t16:41:00.000,ams,eham,,12,d29,2022-11-10t19:05:00.000,2022-11-10t18:56:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,3.0,2022-11-12t16:30:00.000,2022-11-12t16:30:00.000,2022-11-12t16:32:00.000,2022-11-12t16:32:00.000,2022-11-12t16:32:00.000,ams,eham,,13,a08,2022-11-12t19:05:00.000,2022-11-12t18:42:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,14.0,2022-11-13t16:30:00.000,2022-11-13t16:30:00.000,2022-11-13t16:44:00.000,2022-11-13t16:44:00.000,2022-11-13t16:44:00.000,ams,eham,,13,a08,2022-11-13t19:05:00.000,2022-11-13t18:55:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,14.0,2022-11-14t16:30:00.000,2022-11-14t16:40:00.000,2022-11-14t16:44:00.000,2022-11-14t16:44:00.000,2022-11-14t16:44:00.000,ams,eham,2,10,d31,2022-11-14t19:05:00.000,2022-11-14t18:55:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,14.0,2022-11-16t16:30:00.000,2022-11-16t16:30:00.000,2022-11-16t16:43:00.000,2022-11-16t16:43:00.000,2022-11-16t16:43:00.000,ams,eham,,12,a08,2022-11-16t19:05:00.000,2022-11-16t18:56:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,19.0,2022-11-17t16:30:00.000,2022-11-17t16:40:00.000,2022-11-17t16:49:00.000,2022-11-17t16:49:00.000,2022-11-17t16:49:00.000,ams,eham,,8,a08,2022-11-17t19:05:00.000,2022-11-17t18:59:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,,8.0,2022-11-19t16:30:00.000,2022-11-19t16:30:00.000,2022-11-19t16:38:00.000,2022-11-19t16:38:00.000,2022-11-19t16:38:00.000,ams,eham,,11,d23,2022-11-19t19:05:00.000,2022-11-19t18:56:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,6,17.0,2022-11-20t16:30:00.000,2022-11-20t16:45:00.000,2022-11-20t16:46:00.000,2022-11-20t16:46:00.000,2022-11-20t16:46:00.000,ams,eham,,11,d29,2022-11-20t19:05:00.000,2022-11-20t18:53:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,10.0,2022-11-21t16:30:00.000,2022-11-21t16:43:00.000,2022-11-21t16:40:00.000,2022-11-21t16:40:00.000,2022-11-21t16:40:00.000,ams,eham,,12,a08,2022-11-21t19:05:00.000,2022-11-21t18:53:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,8,,2022-11-23t16:30:00.000,2022-11-23t16:30:00.000,2022-11-23t16:30:00.000,2022-11-23t16:30:00.000,2022-11-23t16:30:00.000,ams,eham,,11,a08,2022-11-23t19:05:00.000,2022-11-23t18:40:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,11.0,2022-11-24t16:30:00.000,2022-11-24t16:41:00.000,2022-11-24t16:40:00.000,2022-11-24t16:40:00.000,2022-11-24t16:40:00.000,ams,eham,,9,a08,2022-11-24t19:05:00.000,2022-11-24t18:52:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,9.0,2022-11-26t16:30:00.000,2022-11-26t16:30:00.000,2022-11-26t16:38:00.000,2022-11-26t16:38:00.000,2022-11-26t16:38:00.000,ams,eham,,12,a08,2022-11-26t19:05:00.000,2022-11-26t18:51:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,8,8.0,2022-11-27t16:40:00.000,2022-11-27t16:40:00.000,2022-11-27t16:47:00.000,2022-11-27t16:47:00.000,2022-11-27t16:47:00.000,ams,eham,,9,d31,2022-11-27t19:15:00.000,2022-11-27t18:55:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,,2022-11-28t16:30:00.000,2022-11-28t16:30:00.000,2022-11-28t16:26:00.000,2022-11-28t16:26:00.000,2022-11-28t16:26:00.000,ams,eham,,8,a08,2022-11-28t19:05:00.000,2022-11-28t18:41:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,8,7.0,2022-11-30t16:30:00.000,2022-11-30t16:37:00.000,2022-11-30t16:37:00.000,2022-11-30t16:37:00.000,2022-11-30t16:37:00.000,ams,eham,,8,a08,2022-11-30t19:05:00.000,2022-11-30t18:54:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,8,30.0,2022-11-02t16:30:00.000,2022-11-02t16:30:00.000,2022-11-02t16:59:00.000,2022-11-02t16:59:00.000,2022-11-02t16:59:00.000,ams,eham,,11,a08,2022-11-02t19:05:00.000,2022-11-02t19:05:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,1.0
departure,active,bhd,egac,7,26.0,2022-11-03t16:30:00.000,2022-11-03t16:54:00.000,2022-11-03t16:56:00.000,2022-11-03t16:56:00.000,2022-11-03t16:56:00.000,ams,eham,2,10,a08,2022-11-03t19:05:00.000,2022-11-03t19:03:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,20.0,2022-11-05t16:30:00.000,2022-11-05t16:50:00.000,2022-11-05t16:49:00.000,2022-11-05t16:49:00.000,2022-11-05t16:49:00.000,ams,eham,,12,a08,2022-11-05t19:05:00.000,2022-11-05t18:57:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,28.0,2022-11-06t16:30:00.000,2022-11-06t16:56:00.000,2022-11-06t16:57:00.000,2022-11-06t16:57:00.000,2022-11-06t16:57:00.000,ams,eham,,11,a08,2022-11-06t19:05:00.000,2022-11-06t19:03:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,5.0,2022-11-07t16:30:00.000,2022-11-07t16:30:00.000,2022-11-07t16:35:00.000,2022-11-07t16:35:00.000,2022-11-07t16:35:00.000,ams,eham,2,11,a08,2022-11-07t19:05:00.000,2022-11-07t18:47:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,9.0,2022-11-09t16:30:00.000,2022-11-09t16:30:00.000,2022-11-09t16:38:00.000,2022-11-09t16:38:00.000,2022-11-09t16:38:00.000,ams,eham,,9,a08,2022-11-09t19:05:00.000,2022-11-09t18:46:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,12.0,2022-11-10t16:30:00.000,2022-11-10t16:43:00.000,2022-11-10t16:41:00.000,2022-11-10t16:41:00.000,2022-11-10t16:41:00.000,ams,eham,,12,d29,2022-11-10t19:05:00.000,2022-11-10t18:56:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,3.0,2022-11-12t16:30:00.000,2022-11-12t16:30:00.000,2022-11-12t16:32:00.000,2022-11-12t16:32:00.000,2022-11-12t16:32:00.000,ams,eham,,13,a08,2022-11-12t19:05:00.000,2022-11-12t18:42:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,14.0,2022-11-13t16:30:00.000,2022-11-13t16:30:00.000,2022-11-13t16:44:00.000,2022-11-13t16:44:00.000,2022-11-13t16:44:00.000,ams,eham,,13,a08,2022-11-13t19:05:00.000,2022-11-13t18:55:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,14.0,2022-11-14t16:30:00.000,2022-11-14t16:40:00.000,2022-11-14t16:44:00.000,2022-11-14t16:44:00.000,2022-11-14t16:44:00.000,ams,eham,2,10,d31,2022-11-14t19:05:00.000,2022-11-14t18:55:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,14.0,2022-11-16t16:30:00.000,2022-11-16t16:30:00.000,2022-11-16t16:43:00.000,2022-11-16t16:43:00.000,2022-11-16t16:43:00.000,ams,eham,,12,a08,2022-11-16t19:05:00.000,2022-11-16t18:56:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,19.0,2022-11-17t16:30:00.000,2022-11-17t16:40:00.000,2022-11-17t16:49:00.000,2022-11-17t16:49:00.000,2022-11-17t16:49:00.000,ams,eham,,8,a08,2022-11-17t19:05:00.000,2022-11-17t18:59:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,,8.0,2022-11-19t16:30:00.000,2022-11-19t16:30:00.000,2022-11-19t16:38:00.000,2022-11-19t16:38:00.000,2022-11-19t16:38:00.000,ams,eham,,11,d23,2022-11-19t19:05:00.000,2022-11-19t18:56:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,6,17.0,2022-11-20t16:30:00.000,2022-11-20t16:45:00.000,2022-11-20t16:46:00.000,2022-11-20t16:46:00.000,2022-11-20t16:46:00.000,ams,eham,,11,d29,2022-11-20t19:05:00.000,2022-11-20t18:53:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,10.0,2022-11-21t16:30:00.000,2022-11-21t16:43:00.000,2022-11-21t16:40:00.000,2022-11-21t16:40:00.000,2022-11-21t16:40:00.000,ams,eham,,12,a08,2022-11-21t19:05:00.000,2022-11-21t18:53:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,8,,2022-11-23t16:30:00.000,2022-11-23t16:30:00.000,2022-11-23t16:30:00.000,2022-11-23t16:30:00.000,2022-11-23t16:30:00.000,ams,eham,,11,a08,2022-11-23t19:05:00.000,2022-11-23t18:40:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,11.0,2022-11-24t16:30:00.000,2022-11-24t16:41:00.000,2022-11-24t16:40:00.000,2022-11-24t16:40:00.000,2022-11-24t16:40:00.000,ams,eham,,9,a08,2022-11-24t19:05:00.000,2022-11-24t18:52:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,9.0,2022-11-26t16:30:00.000,2022-11-26t16:30:00.000,2022-11-26t16:38:00.000,2022-11-26t16:38:00.000,2022-11-26t16:38:00.000,ams,eham,,12,a08,2022-11-26t19:05:00.000,2022-11-26t18:51:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,8,8.0,2022-11-27t16:40:00.000,2022-11-27t16:40:00.000,2022-11-27t16:47:00.000,2022-11-27t16:47:00.000,2022-11-27t16:47:00.000,ams,eham,,9,d31,2022-11-27t19:15:00.000,2022-11-27t18:55:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,,2022-11-28t16:30:00.000,2022-11-28t16:30:00.000,2022-11-28t16:26:00.000,2022-11-28t16:26:00.000,2022-11-28t16:26:00.000,ams,eham,,8,a08,2022-11-28t19:05:00.000,2022-11-28t18:41:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,8,7.0,2022-11-30t16:30:00.000,2022-11-30t16:37:00.000,2022-11-30t16:37:00.000,2022-11-30t16:37:00.000,2022-11-30t16:37:00.000,ams,eham,,8,a08,2022-11-30t19:05:00.000,2022-11-30t18:54:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,19.0,2022-12-01t16:30:00.000,2022-12-01t16:40:00.000,2022-12-01t16:48:00.000,2022-12-01t16:48:00.000,2022-12-01t16:48:00.000,ams,eham,,10,a08,2022-12-01t19:05:00.000,2022-12-01t18:57:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,8,12.0,2022-12-03t16:30:00.000,2022-12-03t16:40:00.000,2022-12-03t16:41:00.000,2022-12-03t16:41:00.000,2022-12-03t16:41:00.000,ams,eham,2,8,d29,2022-12-03t19:05:00.000,2022-12-03t18:48:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,12.0,2022-12-04t16:30:00.000,2022-12-04t16:35:00.000,2022-12-04t16:41:00.000,2022-12-04t16:41:00.000,2022-12-04t16:41:00.000,ams,eham,,8,a08,2022-12-04t19:05:00.000,2022-12-04t18:50:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,19.0,2022-12-05t16:30:00.000,2022-12-05t16:40:00.000,2022-12-05t16:49:00.000,2022-12-05t16:49:00.000,2022-12-05t16:49:00.000,ams,eham,,12,a08,2022-12-05t19:05:00.000,2022-12-05t18:59:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,10.0,2022-12-07t16:30:00.000,2022-12-07t16:30:00.000,2022-12-07t16:39:00.000,2022-12-07t16:39:00.000,2022-12-07t16:39:00.000,ams,eham,2,11,a08,2022-12-07t19:05:00.000,2022-12-07t18:52:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,5.0,2022-12-08t16:30:00.000,2022-12-08t16:34:00.000,2022-12-08t16:35:00.000,2022-12-08t16:35:00.000,2022-12-08t16:35:00.000,ams,eham,2,11,a08,2022-12-08t19:05:00.000,2022-12-08t18:44:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,8,40.0,2022-12-10t16:30:00.000,2022-12-10t17:10:00.000,,,,ams,eham,,8,a08,2022-12-10t19:05:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,6,3.0,2022-12-11t16:30:00.000,2022-12-11t16:30:00.000,2022-12-11t16:33:00.000,2022-12-11t16:33:00.000,2022-12-11t16:33:00.000,ams,eham,2,11,a08,2022-12-11t19:05:00.000,2022-12-11t18:46:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,35.0,2022-12-12t16:30:00.000,2022-12-12t17:05:00.000,2022-12-12t17:05:00.000,2022-12-12t17:05:00.000,2022-12-12t17:05:00.000,ams,eham,,9,a08,2022-12-12t19:05:00.000,2022-12-12t19:14:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,9.0
departure,active,bhd,egac,8,21.0,2022-12-14t16:30:00.000,2022-12-14t16:35:00.000,2022-12-14t16:51:00.000,2022-12-14t16:51:00.000,2022-12-14t16:51:00.000,ams,eham,,13,d31,2022-12-14t19:05:00.000,2022-12-14t18:59:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,6.0,2022-12-15t16:30:00.000,2022-12-15t16:30:00.000,2022-12-15t16:36:00.000,2022-12-15t16:36:00.000,2022-12-15t16:36:00.000,ams,eham,,12,a08,2022-12-15t19:05:00.000,2022-12-15t18:44:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,21.0,2022-12-17t16:30:00.000,2022-12-17t16:45:00.000,2022-12-17t16:51:00.000,2022-12-17t16:51:00.000,2022-12-17t16:51:00.000,ams,eham,,13,d25,2022-12-17t19:05:00.000,2022-12-17t18:57:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
