type,status,departure.iataCode,departure.icaoCode,departure.delay,departure.scheduledTime,departure.estimatedTime,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.baggage,arrival.scheduledTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.estimatedTime,arrival.gate,arrival.delay,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,departure.gate
departure,active,lpl,eggp,,2022-08-05t17:35:00.000,2022-08-05t17:35:00.000,fra,eddf,1,,2022-08-05t20:15:00.000,lufthansa,lh,dlh,969,lh969,dlh969,,,,,,,,,,
departure,active,lpl,eggp,,2022-08-07t08:45:00.000,2022-08-07t08:45:00.000,fra,eddf,1,,2022-08-07t11:25:00.000,lufthansa,lh,dlh,969,lh969,dlh969,,,,,,,,,,
departure,active,lpl,eggp,,2022-08-08t17:35:00.000,2022-08-08t17:35:00.000,fra,eddf,1,,2022-08-08t20:15:00.000,lufthansa,lh,dlh,969,lh969,dlh969,,,,,,,,,,
departure,active,lpl,eggp,,2022-08-10t08:45:00.000,2022-08-10t08:45:00.000,fra,eddf,1,,2022-08-10t11:25:00.000,lufthansa,lh,dlh,969,lh969,dlh969,,,,,,,,,,
departure,active,lpl,eggp,13.0,2022-08-12t17:35:00.000,2022-08-12t17:35:00.000,fra,eddf,1,,2022-08-12t20:15:00.000,lufthansa,lh,dlh,969,lh969,dlh969,2022-08-12t17:48:00.000,2022-08-12t17:48:00.000,2022-08-12t17:48:00.000,2022-08-12t20:03:00.000,,,,,,
departure,active,lpl,eggp,,2022-08-14t08:45:00.000,2022-08-14t08:45:00.000,fra,eddf,1,,2022-08-14t11:25:00.000,lufthansa,lh,dlh,969,lh969,dlh969,,,,,,,,,,
departure,active,lpl,eggp,20.0,2022-08-15t17:35:00.000,2022-08-15t17:55:00.000,fra,eddf,1,,2022-08-15t20:15:00.000,lufthansa,lh,dlh,969,lh969,dlh969,,,,,,,,,,
departure,active,lpl,eggp,13.0,2022-08-17t08:45:00.000,2022-08-17t08:58:00.000,fra,eddf,1,,2022-08-17t11:25:00.000,lufthansa,lh,dlh,969,lh969,dlh969,,,,,,,,,,
departure,active,lpl,eggp,,2022-08-19t17:35:00.000,2022-08-19t17:35:00.000,fra,eddf,1,,2022-08-19t20:15:00.000,lufthansa,lh,dlh,969,lh969,dlh969,,,,,,,,,,
departure,active,lpl,eggp,,2022-08-21t08:45:00.000,2022-08-21t08:45:00.000,fra,eddf,1,,2022-08-21t11:25:00.000,lufthansa,lh,dlh,969,lh969,dlh969,,,,,,,,,,
departure,active,lpl,eggp,,2022-08-22t17:35:00.000,2022-08-22t17:35:00.000,fra,eddf,1,,2022-08-22t20:15:00.000,lufthansa,lh,dlh,969,lh969,dlh969,,,,,,,,,,
departure,active,lpl,eggp,16.0,2022-08-24t08:45:00.000,2022-08-24t08:45:00.000,fra,eddf,1,,2022-08-24t11:25:00.000,lufthansa,lh,dlh,969,lh969,dlh969,2022-08-24t09:00:00.000,2022-08-24t09:00:00.000,2022-08-24t09:00:00.000,2022-08-24t11:18:00.000,,,,,,
departure,cancelled,lpl,eggp,,2022-08-26t17:35:00.000,2022-08-26t17:35:00.000,fra,eddf,1,,2022-08-26t20:15:00.000,lufthansa,lh,dlh,969,lh969,dlh969,,,,,,,,,,
departure,active,lpl,eggp,,2022-08-28t08:45:00.000,2022-08-28t08:45:00.000,fra,eddf,1,,2022-08-28t11:25:00.000,lufthansa,lh,dlh,969,lh969,dlh969,,,,,,,,,,
departure,active,lpl,eggp,15.0,2022-08-29t17:35:00.000,2022-08-29t17:35:00.000,fra,eddf,1,,2022-08-29t20:15:00.000,lufthansa,lh,dlh,969,lh969,dlh969,2022-08-29t17:49:00.000,2022-08-29t17:49:00.000,2022-08-29t17:49:00.000,2022-08-29t20:05:00.000,,,,,,
departure,active,lpl,eggp,9.0,2022-08-31t08:45:00.000,2022-08-31t08:45:00.000,fra,eddf,1,,2022-08-31t11:25:00.000,lufthansa,lh,dlh,969,lh969,dlh969,2022-08-31t08:54:00.000,2022-08-31t08:54:00.000,2022-08-31t08:54:00.000,2022-08-31t11:08:00.000,,,,,,
departure,active,lpl,eggp,,2022-09-01t06:15:00.000,2022-09-01t06:15:00.000,sbz,lrsb,,,2022-09-01t11:10:00.000,ryanair,fr,ryr,6934,fr6934,ryr6934,,,,,,,,,,
departure,active,lpl,eggp,30.0,2022-09-01t06:45:00.000,2022-09-01t06:45:00.000,fco,lirf,3,4,2022-09-01t10:30:00.000,ryanair,fr,ryr,3010,fr3010,ryr3010,2022-09-01t07:15:00.000,2022-09-01t07:15:00.000,2022-09-01t07:15:00.000,2022-09-01t10:32:00.000,16,2.0,,,,
departure,active,lpl,eggp,,2022-09-01t06:55:00.000,2022-09-01t06:55:00.000,alc,leal,,4a,2022-09-01t10:40:00.000,ryanair,fr,ryr,9886,fr9886,ryr9886,2022-09-01t06:53:00.000,2022-09-01t06:53:00.000,2022-09-01t06:53:00.000,2022-09-01t10:12:00.000,,,,,,
departure,active,lpl,eggp,22.0,2022-09-01t08:25:00.000,2022-09-01t08:25:00.000,dub,eidw,1,3,2022-09-01t09:20:00.000,ryanair,fr,ryr,443,fr443,ryr443,2022-09-01t08:46:00.000,2022-09-01t08:46:00.000,2022-09-01t08:46:00.000,2022-09-01t09:18:00.000,1,,,,,
departure,active,lpl,eggp,,2022-09-01t11:25:00.000,2022-09-01t11:25:00.000,wro,epwr,,,2022-09-01t14:35:00.000,ryanair,fr,ryr,9648,fr9648,ryr9648,,,,,,,,,,
departure,active,lpl,eggp,10.0,2022-09-01t13:25:00.000,2022-09-01t13:35:00.000,crl,ebci,,,2022-09-01t15:45:00.000,ryanair,fr,ryr,6922,fr6922,ryr6922,,,,,,,,,,
departure,active,lpl,eggp,,2022-09-01t13:30:00.000,2022-09-01t13:30:00.000,dub,eidw,1,4,2022-09-01t14:25:00.000,ryanair,fr,ryr,1443,fr1443,ryr1443,,,,,109,,,,,
departure,active,lpl,eggp,,2022-09-01t13:45:00.000,2022-09-01t13:45:00.000,ork,eick,,2,2022-09-01t14:55:00.000,ryanair,fr,ryr,9895,fr9895,ryr9895,,,,,3,,,,,
departure,active,lpl,eggp,,2022-09-01t16:50:00.000,2022-09-01t16:50:00.000,bcn,lebl,2,44,2022-09-01t20:10:00.000,ryanair,fr,ryr,9146,fr9146,ryr9146,,,,,12,,,,,
departure,active,lpl,eggp,1.0,2022-09-01t17:05:00.000,2022-09-01t17:05:00.000,kun,eyka,,,2022-09-01t21:55:00.000,ryanair,fr,ryr,5727,fr5727,ryr5727,2022-09-01t17:05:00.000,2022-09-01t17:05:00.000,2022-09-01t17:05:00.000,2022-09-01t21:33:00.000,16,,,,,
departure,active,lpl,eggp,15.0,2022-09-01t17:25:00.000,2022-09-01t17:25:00.000,fao,lpfr,,,2022-09-01t20:15:00.000,ryanair,fr,ryr,4031,fr4031,ryr4031,2022-09-01t17:40:00.000,2022-09-01t17:40:00.000,2022-09-01t17:40:00.000,2022-09-01t20:16:00.000,14,1.0,,,,
departure,active,lpl,eggp,10.0,2022-09-01t18:50:00.000,2022-09-01t18:50:00.000,reu,lers,t1,1,2022-09-01t22:05:00.000,ryanair,fr,ryr,9824,fr9824,ryr9824,2022-09-01t19:00:00.000,2022-09-01t19:00:00.000,2022-09-01t19:00:00.000,2022-09-01t21:58:00.000,16,,,,,
departure,active,lpl,eggp,60.0,2022-09-01t19:10:00.000,2022-09-01t20:10:00.000,dub,eidw,1,5,2022-09-01t20:05:00.000,ryanair,fr,ryr,447,fr447,ryr447,,,,,104,,,,,
departure,active,lpl,eggp,,2022-09-01t19:30:00.000,2022-09-01t19:30:00.000,agp,lemg,,,2022-09-01t23:20:00.000,ryanair,fr,ryr,9862,fr9862,ryr9862,,,,,,,,,,
departure,active,lpl,eggp,8.0,2022-09-01t20:00:00.000,2022-09-01t20:00:00.000,poz,eppo,,,2022-09-01t23:05:00.000,ryanair,fr,ryr,9628,fr9628,ryr9628,2022-09-01t20:07:00.000,2022-09-01t20:07:00.000,2022-09-01t20:07:00.000,2022-09-01t22:56:00.000,12,,,,,
departure,active,lpl,eggp,,2022-09-01t22:25:00.000,2022-09-01t22:25:00.000,dub,eidw,1,5,2022-09-01t23:20:00.000,ryanair,fr,ryr,449,fr449,ryr449,,,,,vcc4,,,,,
departure,active,lpl,eggp,,2022-09-02t06:15:00.000,2022-09-02t06:15:00.000,tfs,gcts,,b4,2022-09-02t10:50:00.000,ryanair,fr,ryr,4346,fr4346,ryr4346,,,,,,,,,,
departure,active,lpl,eggp,,2022-09-02t06:35:00.000,2022-09-02t06:35:00.000,agp,lemg,,,2022-09-02t10:25:00.000,ryanair,fr,ryr,9862,fr9862,ryr9862,,,,,,,,,,
departure,active,lpl,eggp,33.0,2022-09-02t06:50:00.000,2022-09-02t06:50:00.000,alc,leal,,7b,2022-09-02t10:35:00.000,ryanair,fr,ryr,9886,fr9886,ryr9886,2022-09-02t07:23:00.000,2022-09-02t07:23:00.000,2022-09-02t07:23:00.000,2022-09-02t10:44:00.000,,10.0,,,,
departure,active,lpl,eggp,18.0,2022-09-02t08:30:00.000,2022-09-02t08:40:00.000,dub,eidw,1,3,2022-09-02t09:25:00.000,ryanair,fr,ryr,443,fr443,ryr443,2022-09-02t08:48:00.000,2022-09-02t08:48:00.000,2022-09-02t08:48:00.000,2022-09-02t09:15:00.000,01,,,,,
departure,active,lpl,eggp,18.0,2022-09-02t13:25:00.000,2022-09-02t13:55:00.000,dub,eidw,1,4,2022-09-02t14:20:00.000,ryanair,fr,ryr,1443,fr1443,ryr1443,2022-09-02t13:42:00.000,2022-09-02t13:42:00.000,2022-09-02t13:42:00.000,2022-09-02t14:11:00.000,109,,,,,
departure,active,lpl,eggp,14.0,2022-09-02t14:10:00.000,2022-09-02t14:10:00.000,noc,eikn,,,2022-09-02t15:15:00.000,ryanair,fr,ryr,6673,fr6673,ryr6673,2022-09-02t14:24:00.000,2022-09-02t14:24:00.000,2022-09-02t14:24:00.000,2022-09-02t15:08:00.000,16,,,,,
departure,active,lpl,eggp,37.0,2022-09-02t16:35:00.000,2022-09-02t17:12:00.000,bcn,lebl,2,45,2022-09-02t19:55:00.000,ryanair,fr,ryr,9146,fr9146,ryr9146,,,,,14,,,,,
departure,active,lpl,eggp,28.0,2022-09-02t16:40:00.000,2022-09-02t17:08:00.000,pmi,lepa,,03,2022-09-02t20:10:00.000,ryanair,fr,ryr,9592,fr9592,ryr9592,,,,,a16,,,,,
departure,active,lpl,eggp,34.0,2022-09-02t17:05:00.000,2022-09-02t17:31:00.000,bgy,lime,,,2022-09-02t20:15:00.000,ryanair,fr,ryr,6884,fr6884,ryr6884,2022-09-02t17:38:00.000,2022-09-02t17:38:00.000,2022-09-02t17:38:00.000,2022-09-02t20:31:00.000,12,16.0,,,,
departure,active,lpl,eggp,20.0,2022-09-02t18:40:00.000,2022-09-02t18:50:00.000,vie,loww,,,2022-09-02t22:00:00.000,ryanair,fr,ryr,9758,fr9758,ryr9758,2022-09-02t18:59:00.000,2022-09-02t18:59:00.000,2022-09-02t18:59:00.000,2022-09-02t22:09:00.000,16,10.0,,,,
departure,active,lpl,eggp,3.0,2022-09-02t20:40:00.000,2022-09-02t20:40:00.000,dub,eidw,1,4,2022-09-02t21:35:00.000,ryanair,fr,ryr,447,fr447,ryr447,2022-09-02t20:42:00.000,2022-09-02t20:42:00.000,2022-09-02t20:42:00.000,2022-09-02t21:13:00.000,12,,,,,
departure,active,lpl,eggp,6.0,2022-09-02t21:45:00.000,2022-09-02t21:45:00.000,fco,lirf,3,,2022-09-03t01:30:00.000,ryanair,fr,ryr,3010,fr3010,ryr3010,2022-09-02t21:50:00.000,2022-09-02t21:50:00.000,2022-09-02t21:50:00.000,2022-09-03t01:08:00.000,14,,,,,
departure,active,lpl,eggp,70.0,2022-09-02t22:15:00.000,2022-09-02t23:25:00.000,dub,eidw,1,5,2022-09-02t23:10:00.000,ryanair,fr,ryr,449,fr449,ryr449,,,,,vcc1,,,,,
departure,active,lpl,eggp,,2022-09-03t06:40:00.000,2022-09-03t06:40:00.000,bva,lfob,,,2022-09-03t09:00:00.000,ryanair,fr,ryr,6888,fr6888,ryr6888,,,,,,,,,,
departure,active,lpl,eggp,,2022-09-03t06:45:00.000,2022-09-03t06:45:00.000,wmi,epmo,,,2022-09-03t10:10:00.000,ryanair,fr,ryr,4043,fr4043,ryr4043,,,,,,,,,,
departure,active,lpl,eggp,,2022-09-03t07:10:00.000,2022-09-03t07:10:00.000,ork,eick,,2,2022-09-03t08:20:00.000,ryanair,fr,ryr,9895,fr9895,ryr9895,,,,,2,,,,,
departure,active,lpl,eggp,1.0,2022-09-03t08:25:00.000,2022-09-03t08:25:00.000,dub,eidw,1,4,2022-09-03t09:20:00.000,ryanair,fr,ryr,443,fr443,ryr443,2022-09-03t08:25:00.000,2022-09-03t08:25:00.000,2022-09-03t08:25:00.000,2022-09-03t08:53:00.000,105,,,,,
departure,active,lpl,eggp,,2022-09-03t10:10:00.000,2022-09-03t10:10:00.000,alc,leal,,7b,2022-09-03t13:55:00.000,ryanair,fr,ryr,9898,fr9898,ryr9898,,,,,,,,,,
departure,active,lpl,eggp,,2022-09-03t10:15:00.000,2022-09-03t10:15:00.000,noc,eikn,,,2022-09-03t11:20:00.000,ryanair,fr,ryr,6673,fr6673,ryr6673,,,,,16,,,,,
departure,active,lpl,eggp,,2022-09-03t10:20:00.000,2022-09-03t10:20:00.000,arn,essa,5,2,2022-09-03t13:45:00.000,ryanair,fr,ryr,4666,fr4666,ryr4666,,,,,19,,,,,
departure,active,lpl,eggp,,2022-09-03t12:30:00.000,2022-09-03t12:30:00.000,agp,lemg,,,2022-09-03t16:20:00.000,ryanair,fr,ryr,9892,fr9892,ryr9892,,,,,,,,,,
departure,active,lpl,eggp,21.0,2022-09-03t12:40:00.000,2022-09-03t13:01:00.000,egc,lfbe,,,2022-09-03t15:35:00.000,ryanair,fr,ryr,9918,fr9918,ryr9918,,,,,14,,,,,
departure,active,lpl,eggp,38.0,2022-09-03t13:15:00.000,2022-09-03t13:53:00.000,bcn,lebl,2,45,2022-09-03t16:35:00.000,ryanair,fr,ryr,9146,fr9146,ryr9146,,,,,16,,,,,
departure,active,lpl,eggp,,2022-09-03t14:20:00.000,2022-09-03t14:20:00.000,dub,eidw,1,2,2022-09-03t15:15:00.000,ryanair,fr,ryr,447,fr447,ryr447,,,,,12,,,,,
departure,active,lpl,eggp,76.0,2022-09-03t16:25:00.000,2022-09-03t17:41:00.000,sof,lbsf,2,,2022-09-03t21:45:00.000,ryanair,fr,ryr,6338,fr6338,ryr6338,,,,,,,,,,
departure,active,lpl,eggp,,2022-09-03t17:15:00.000,2022-09-03t17:15:00.000,alc,leal,,3b,2022-09-03t21:00:00.000,ryanair,fr,ryr,9886,fr9886,ryr9886,,,,,,,,,,
departure,active,lpl,eggp,,2022-09-03t17:35:00.000,2022-09-03t17:35:00.000,vno,eyvi,,,2022-09-03t22:25:00.000,ryanair,fr,ryr,9622,fr9622,ryr9622,,,,,,,,,,
departure,active,lpl,eggp,20.0,2022-09-03t20:35:00.000,2022-09-03t20:35:00.000,opo,lppr,,,2022-09-03t23:00:00.000,ryanair,fr,ryr,9202,fr9202,ryr9202,2022-09-03t20:55:00.000,2022-09-03t20:55:00.000,2022-09-03t20:55:00.000,2022-09-03t23:00:00.000,12,1.0,,,,
departure,active,lpl,eggp,30.0,2022-09-03t20:40:00.000,2022-09-03t21:10:00.000,dub,eidw,1,5,2022-09-03t21:35:00.000,ryanair,fr,ryr,1443,fr1443,ryr1443,,,,,16,,,,,
departure,active,lpl,eggp,,2022-09-03t22:15:00.000,2022-09-03t22:15:00.000,dub,eidw,1,3,2022-09-03t23:10:00.000,ryanair,fr,ryr,449,fr449,ryr449,,,,,102,,,,,
departure,active,lpl,eggp,7.0,2022-09-04t06:30:00.000,2022-09-04t06:30:00.000,ksc,lzkz,,,2022-09-04t10:10:00.000,ryanair,fr,ryr,3344,fr3344,ryr3344,2022-09-04t06:36:00.000,2022-09-04t06:36:00.000,2022-09-04t06:36:00.000,2022-09-04t10:00:00.000,16,,,,,
departure,active,lpl,eggp,6.0,2022-09-04t07:00:00.000,2022-09-04t07:00:00.000,egc,lfbe,,,2022-09-04t10:00:00.000,ryanair,fr,ryr,9918,fr9918,ryr9918,2022-09-04t07:05:00.000,2022-09-04t07:05:00.000,2022-09-04t07:05:00.000,2022-09-04t09:38:00.000,14,,,,,
departure,active,lpl,eggp,2.0,2022-09-04t08:15:00.000,2022-09-04t08:15:00.000,agp,lemg,2,,2022-09-04t12:05:00.000,ryanair,fr,ryr,9862,fr9862,ryr9862,2022-09-04t08:16:00.000,2022-09-04t08:16:00.000,2022-09-04t08:16:00.000,2022-09-04t11:55:00.000,b16,,,,,
departure,active,lpl,eggp,,2022-09-04t08:30:00.000,2022-09-04t08:30:00.000,dub,eidw,1,5,2022-09-04t09:25:00.000,ryanair,fr,ryr,443,fr443,ryr443,,,,,112,,,,,
departure,active,lpl,eggp,,2022-09-04t08:55:00.000,2022-09-04t08:55:00.000,bcn,lebl,2,45,2022-09-04t12:15:00.000,ryanair,fr,ryr,9146,fr9146,ryr9146,,,,,14,,,,,
departure,active,lpl,eggp,,2022-09-04t11:50:00.000,2022-09-04t11:50:00.000,reu,lers,t1,1,2022-09-04t15:05:00.000,ryanair,fr,ryr,9824,fr9824,ryr9824,,,,,12,,,,,
departure,active,lpl,eggp,,2022-09-04t12:50:00.000,2022-09-04t12:50:00.000,noc,eikn,,,2022-09-04t13:55:00.000,ryanair,fr,ryr,6673,fr6673,ryr6673,,,,,14,,,,,
departure,active,lpl,eggp,25.0,2022-09-04t15:20:00.000,2022-09-04t15:45:00.000,dub,eidw,1,2,2022-09-04t16:15:00.000,ryanair,fr,ryr,1443,fr1443,ryr1443,,,,,vcc4,,,,,
departure,active,lpl,eggp,8.0,2022-09-04t15:30:00.000,2022-09-04t15:30:00.000,fue,gcfv,1,4,2022-09-04t19:50:00.000,ryanair,fr,ryr,4081,fr4081,ryr4081,2022-09-04t15:37:00.000,2022-09-04t15:37:00.000,2022-09-04t15:37:00.000,2022-09-04t19:37:00.000,14,,,,,
departure,active,lpl,eggp,,2022-09-04t17:20:00.000,2022-09-04t17:20:00.000,tll,eetn,,,2022-09-04t22:35:00.000,ryanair,fr,ryr,6929,fr6929,ryr6929,,,,,,,,,,
departure,active,lpl,eggp,,2022-09-04t18:00:00.000,2022-09-04t18:00:00.000,pmi,lepa,,05,2022-09-04t21:30:00.000,ryanair,fr,ryr,9592,fr9592,ryr9592,,,,,,,,,,
departure,active,lpl,eggp,,2022-09-04t19:10:00.000,2022-09-04t19:10:00.000,dub,eidw,1,2,2022-09-04t20:05:00.000,ryanair,fr,ryr,447,fr447,ryr447,,,,,108,,,,,
departure,active,lpl,eggp,,2022-09-04t19:50:00.000,2022-09-04t19:50:00.000,crl,ebci,,,2022-09-04t22:10:00.000,ryanair,fr,ryr,6922,fr6922,ryr6922,,,,,,,,,,
departure,active,lpl,eggp,8.0,2022-09-04t19:55:00.000,2022-09-04t19:55:00.000,wro,epwr,,a,2022-09-04t23:05:00.000,ryanair,fr,ryr,9648,fr9648,ryr9648,2022-09-04t20:02:00.000,2022-09-04t20:02:00.000,2022-09-04t20:02:00.000,2022-09-04t22:54:00.000,17,,,,,
departure,active,lpl,eggp,10.0,2022-09-04t20:00:00.000,2022-09-04t20:00:00.000,fao,lpfr,,,2022-09-04t22:50:00.000,ryanair,fr,ryr,4031,fr4031,ryr4031,2022-09-04t20:09:00.000,2022-09-04t20:09:00.000,2022-09-04t20:09:00.000,2022-09-04t22:45:00.000,16,,,,,
departure,active,lpl,eggp,10.0,2022-09-04t20:50:00.000,2022-09-04t21:00:00.000,poz,eppo,,,2022-09-04t23:55:00.000,ryanair,fr,ryr,9628,fr9628,ryr9628,,,,,,,,,,
departure,active,lpl,eggp,,2022-09-04t22:25:00.000,2022-09-04t22:25:00.000,dub,eidw,1,5,2022-09-04t23:20:00.000,ryanair,fr,ryr,449,fr449,ryr449,,,,,112,,,,,
departure,active,lpl,eggp,,2022-09-04t22:35:00.000,2022-09-04t22:35:00.000,ork,eick,,2,2022-09-04t23:45:00.000,ryanair,fr,ryr,9895,fr9895,ryr9895,,,,,7,,,,,
departure,active,lpl,eggp,,2022-09-05t06:15:00.000,2022-09-05t06:15:00.000,tfs,gcts,,a7,2022-09-05t10:50:00.000,ryanair,fr,ryr,4346,fr4346,ryr4346,,,,,,,,,,
departure,active,lpl,eggp,,2022-09-05t06:15:00.000,2022-09-05t06:15:00.000,alc,leal,,6b,2022-09-05t10:00:00.000,ryanair,fr,ryr,9886,fr9886,ryr9886,,,,,,,,,,
departure,active,lpl,eggp,,2022-09-05t06:30:00.000,2022-09-05t06:30:00.000,agp,lemg,,,2022-09-05t10:20:00.000,ryanair,fr,ryr,9862,fr9862,ryr9862,,,,,,,,,,
departure,active,lpl,eggp,10.0,2022-09-05t08:30:00.000,2022-09-05t08:40:00.000,dub,eidw,1,5,2022-09-05t09:25:00.000,ryanair,fr,ryr,443,fr443,ryr443,,,,,14,,,,,
departure,active,lpl,eggp,,2022-09-05t08:30:00.000,2022-09-05t08:30:00.000,vie,loww,,,2022-09-05t11:50:00.000,ryanair,fr,ryr,9758,fr9758,ryr9758,,,,,16,,,,,
departure,active,lpl,eggp,45.0,2022-09-05t13:00:00.000,2022-09-05t13:45:00.000,fco,lirf,3,12,2022-09-05t16:45:00.000,ryanair,fr,ryr,3010,fr3010,ryr3010,,,,,,,,,,
departure,active,lpl,eggp,4.0,2022-09-05t13:30:00.000,2022-09-05t13:30:00.000,dub,eidw,1,7,2022-09-05t14:25:00.000,ryanair,fr,ryr,1443,fr1443,ryr1443,2022-09-05t13:33:00.000,2022-09-05t13:33:00.000,2022-09-05t13:33:00.000,,110,,2022-09-05t14:05:00.000,2022-09-05t14:05:00.000,2022-09-05t14:05:00.000,
departure,active,lpl,eggp,9.0,2022-09-05t13:30:00.000,2022-09-05t13:30:00.000,noc,eikn,,,2022-09-05t14:35:00.000,ryanair,fr,ryr,6673,fr6673,ryr6673,2022-09-05t13:38:00.000,2022-09-05t13:38:00.000,2022-09-05t13:38:00.000,2022-09-05t14:26:00.000,12,,,,,
departure,active,lpl,eggp,15.0,2022-09-05t16:10:00.000,2022-09-05t16:25:00.000,kun,eyka,,,2022-09-05t21:00:00.000,ryanair,fr,ryr,5727,fr5727,ryr5727,,,,,16,,,,,
departure,active,lpl,eggp,4.0,2022-09-05t16:35:00.000,2022-09-05t16:55:00.000,sbz,lrsb,,,2022-09-05t21:30:00.000,ryanair,fr,ryr,6934,fr6934,ryr6934,2022-09-05t16:39:00.000,2022-09-05t16:39:00.000,2022-09-05t16:39:00.000,2022-09-05t21:29:00.000,,,,,,
departure,active,lpl,eggp,11.0,2022-09-05t17:05:00.000,2022-09-05t17:20:00.000,krk,epkk,t,,2022-09-05t20:35:00.000,ryanair,fr,ryr,9646,fr9646,ryr9646,2022-09-05t17:15:00.000,2022-09-05t17:15:00.000,2022-09-05t17:15:00.000,2022-09-05t20:20:00.000,,,,,,
departure,active,lpl,eggp,,2022-09-05t20:15:00.000,2022-09-05t20:15:00.000,pmi,lepa,,07,2022-09-05t23:45:00.000,ryanair,fr,ryr,9592,fr9592,ryr9592,,,,,,,,,,
departure,active,lpl,eggp,,2022-09-05t22:15:00.000,2022-09-05t22:15:00.000,dub,eidw,1,2,2022-09-05t23:10:00.000,ryanair,fr,ryr,449,fr449,ryr449,,,,,1xn,,,,,
departure,active,lpl,eggp,,2022-09-06t06:10:00.000,2022-09-06t06:10:00.000,wmi,epmo,,,2022-09-06t09:35:00.000,ryanair,fr,ryr,4043,fr4043,ryr4043,,,,,,,,,,
departure,active,lpl,eggp,,2022-09-06t07:00:00.000,2022-09-06t07:00:00.000,sof,lbsf,2,,2022-09-06t12:20:00.000,ryanair,fr,ryr,6338,fr6338,ryr6338,,,,,,,,,,
departure,active,lpl,eggp,,2022-09-06t08:25:00.000,2022-09-06t08:25:00.000,dub,eidw,1,5,2022-09-06t09:20:00.000,ryanair,fr,ryr,443,fr443,ryr443,,,,,107,,,,,
departure,active,lpl,eggp,,2022-09-06t08:55:00.000,2022-09-06t08:55:00.000,egc,lfbe,,,2022-09-06t11:50:00.000,ryanair,fr,ryr,9918,fr9918,ryr9918,,,,,,,,,,
departure,active,lpl,eggp,11.0,2022-09-06t11:55:00.000,2022-09-06t11:55:00.000,alc,leal,,7b,2022-09-06t15:40:00.000,ryanair,fr,ryr,9898,fr9898,ryr9898,2022-09-06t12:05:00.000,2022-09-06t12:05:00.000,2022-09-06t12:05:00.000,2022-09-06t15:28:00.000,,,,,,
departure,active,lpl,eggp,30.0,2022-09-06t12:35:00.000,2022-09-06t13:05:00.000,arn,essa,5,3,2022-09-06t16:00:00.000,ryanair,fr,ryr,4666,fr4666,ryr4666,,,,,,,,,,
