type,status,departure.iataCode,departure.icaoCode,departure.gate,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.baggage,arrival.gate,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,arrival.delay,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber
departure,active,ncl,egnt,21,3.0,2022-11-12t08:45:00.000,2022-11-12t08:48:00.000,,,,tfs,gcts,,a5,,2022-11-12t13:30:00.000,,jet2,ls,exs,517,ls517,exs517,,,,,,,,,,
departure,active,ncl,egnt,,10.0,2022-11-12t09:30:00.000,2022-11-12t09:40:00.000,,,,fue,gcfv,,5,,2022-11-12t14:10:00.000,,jet2,ls,exs,521,ls521,exs521,,,,,,,,,,
departure,active,ncl,egnt,,,2022-11-12t10:15:00.000,2022-11-12t10:15:00.000,,,,tfs,gcts,,a7,,2022-11-12t15:00:00.000,,jet2,ls,exs,505,ls505,exs505,,,,,,,,,,
departure,active,ncl,egnt,21,2.0,2022-11-12t14:40:00.000,2022-11-12t14:42:00.000,,,,fao,lpfr,,,,2022-11-12t17:55:00.000,,jet2,ls,exs,597,ls597,exs597,,,,,,,,,,
departure,active,ncl,egnt,26,9.0,2022-11-13t06:30:00.000,2022-11-13t06:30:00.000,2022-11-13t06:38:00.000,2022-11-13t06:38:00.000,2022-11-13t06:38:00.000,alc,leal,,5b,,2022-11-13t10:35:00.000,2022-11-13t10:25:00.000,jet2,ls,exs,583,ls583,exs583,,,,,,,,,,
departure,active,ncl,egnt,,,2022-11-13t08:00:00.000,2022-11-13t08:00:00.000,,,,ace,gcrr,1,5,,2022-11-13t12:30:00.000,,jet2,ls,exs,545,ls545,exs545,,,,,,,,,,
departure,active,ncl,egnt,,,2022-11-13t08:30:00.000,2022-11-13t08:30:00.000,,,,pfo,lcph,,,,2022-11-13t15:15:00.000,,jet2,ls,exs,515,ls515,exs515,,,,,,,,,,
departure,active,ncl,egnt,21,14.0,2022-11-13t08:45:00.000,2022-11-13t08:45:00.000,2022-11-13t08:58:00.000,2022-11-13t08:58:00.000,2022-11-13t08:58:00.000,tfs,gcts,,a6,,2022-11-13t13:30:00.000,2022-11-13t13:32:00.000,jet2,ls,exs,517,ls517,exs517,3.0,,,,,,,,,
departure,active,ncl,egnt,19,11.0,2022-11-13t10:15:00.000,2022-11-13t10:15:00.000,2022-11-13t10:26:00.000,2022-11-13t10:26:00.000,2022-11-13t10:26:00.000,lpa,gclp,,37,,2022-11-13t14:55:00.000,2022-11-13t15:04:00.000,jet2,ls,exs,541,ls541,exs541,10.0,,,,,,,,,
departure,active,ncl,egnt,26,9.0,2022-11-13t14:40:00.000,2022-11-13t14:55:00.000,2022-11-13t14:48:00.000,2022-11-13t14:48:00.000,2022-11-13t14:48:00.000,fao,lpfr,,,,2022-11-13t17:55:00.000,2022-11-13t17:50:00.000,jet2,ls,exs,597,ls597,exs597,,,,,,,,,,
departure,active,ncl,egnt,10,4.0,2022-11-14t06:30:00.000,2022-11-14t06:30:00.000,2022-11-14t06:33:00.000,2022-11-14t06:33:00.000,2022-11-14t06:33:00.000,fnc,lpma,,,,2022-11-14t10:40:00.000,2022-11-14t10:33:00.000,jet2,ls,exs,529,ls529,exs529,,,,,,,,,,
departure,active,ncl,egnt,25,1.0,2022-11-14t06:30:00.000,2022-11-14t06:30:00.000,2022-11-14t06:31:00.000,2022-11-14t06:31:00.000,2022-11-14t06:31:00.000,agp,lemg,,,,2022-11-14t10:45:00.000,2022-11-14t10:31:00.000,jet2,ls,exs,557,ls557,exs557,,,,,,,,,,
departure,active,ncl,egnt,16,,2022-11-14t07:15:00.000,2022-11-14t07:15:00.000,,,,fco,lirf,3,4,,2022-11-14t11:20:00.000,,jet2,ls,exs,537,ls537,exs537,,,,,,,,,,
departure,active,ncl,egnt,,,2022-11-14t08:00:00.000,2022-11-14t08:00:00.000,,,,ayt,ltai,2,,,2022-11-14t15:35:00.000,,jet2,ls,exs,507,ls507,exs507,,,,,,,,,,
departure,active,ncl,egnt,24,7.0,2022-11-14t08:45:00.000,2022-11-14t08:45:00.000,2022-11-14t08:51:00.000,2022-11-14t08:51:00.000,2022-11-14t08:51:00.000,tfs,gcts,,b3,,2022-11-14t13:30:00.000,2022-11-14t13:26:00.000,jet2,ls,exs,517,ls517,exs517,,,,,,,,,,
departure,active,ncl,egnt,16,,2022-11-14t09:30:00.000,2022-11-14t09:30:00.000,,,,fue,gcfv,,6,,2022-11-14t14:10:00.000,,jet2,ls,exs,521,ls521,exs521,,,,,,,,,,
departure,active,ncl,egnt,26,,2022-11-14t14:50:00.000,2022-11-14t14:50:00.000,,,,alc,leal,,4b,,2022-11-14t18:55:00.000,,jet2,ls,exs,583,ls583,exs583,,,,,,,,,,
departure,active,ncl,egnt,25,7.0,2022-11-14t15:35:00.000,2022-11-14t15:45:00.000,2022-11-14t15:42:00.000,2022-11-14t15:42:00.000,2022-11-14t15:42:00.000,krk,epkk,t,,,2022-11-14t19:15:00.000,2022-11-14t18:53:00.000,jet2,ls,exs,353,ls353,exs353,,,,,,,,,,
departure,active,ncl,egnt,21,7.0,2022-11-14t16:35:00.000,2022-11-14t16:45:00.000,2022-11-14t16:41:00.000,2022-11-14t16:41:00.000,2022-11-14t16:41:00.000,prg,lkpr,1,12,,2022-11-14t19:50:00.000,2022-11-14t19:29:00.000,jet2,ls,exs,509,ls509,exs509,,,,,,,,,,
departure,active,ncl,egnt,,19.0,2022-11-14t10:30:00.000,2022-11-14t10:40:00.000,2022-11-14t10:48:00.000,2022-11-14t10:48:00.000,2022-11-14t10:48:00.000,fao,lpfr,,,,2022-11-14t13:27:00.000,2022-11-14t13:37:00.000,jet2,ls,exs,6410,ls6410,exs6410,11.0,,,,,,,,,
departure,active,ncl,egnt,24,7.0,2022-11-15t08:00:00.000,2022-11-15t08:00:00.000,2022-11-15t08:07:00.000,2022-11-15t08:07:00.000,2022-11-15t08:07:00.000,ace,gcrr,1,4,,2022-11-15t12:30:00.000,2022-11-15t12:33:00.000,jet2,ls,exs,545,ls545,exs545,3.0,,,,,,,,,
departure,active,ncl,egnt,21,,2022-11-15t08:45:00.000,2022-11-15t08:45:00.000,,,,tfs,gcts,,a5,,2022-11-15t13:30:00.000,,jet2,ls,exs,517,ls517,exs517,,,,,,,,,,
departure,active,ncl,egnt,,,2022-11-15t09:30:00.000,2022-11-15t09:30:00.000,,,,alc,leal,,3b,,2022-11-15t13:35:00.000,,jet2,ls,exs,583,ls583,exs583,,,,,,,,,,
departure,active,ncl,egnt,25,4.0,2022-11-15t10:15:00.000,2022-11-15t10:15:00.000,2022-11-15t10:18:00.000,2022-11-15t10:18:00.000,2022-11-15t10:18:00.000,lpa,gclp,,41,,2022-11-15t14:55:00.000,2022-11-15t14:58:00.000,jet2,ls,exs,541,ls541,exs541,3.0,,,,,,,,,
departure,active,ncl,egnt,20,10.0,2022-11-16t08:00:00.000,2022-11-16t08:00:00.000,2022-11-16t08:10:00.000,2022-11-16t08:10:00.000,2022-11-16t08:10:00.000,ayt,ltai,1,102,,2022-11-16t15:35:00.000,2022-11-16t15:13:00.000,jet2,ls,exs,507,ls507,exs507,,,,,,,,,,
departure,active,ncl,egnt,21,,2022-11-16t08:45:00.000,2022-11-16t08:45:00.000,,,,tfs,gcts,,b2,,2022-11-16t13:30:00.000,,jet2,ls,exs,517,ls517,exs517,,,,,,,,,,
departure,active,ncl,egnt,19,15.0,2022-11-16t09:30:00.000,2022-11-16t09:40:00.000,2022-11-16t09:45:00.000,2022-11-16t09:45:00.000,2022-11-16t09:45:00.000,fue,gcfv,,6,,2022-11-16t14:10:00.000,2022-11-16t14:04:00.000,jet2,ls,exs,521,ls521,exs521,,,,,,,,,,
departure,active,ncl,egnt,24,10.0,2022-11-17t08:00:00.000,2022-11-17t08:00:00.000,2022-11-17t08:10:00.000,2022-11-17t08:10:00.000,2022-11-17t08:10:00.000,ace,gcrr,1,3,,2022-11-17t12:30:00.000,2022-11-17t12:28:00.000,jet2,ls,exs,545,ls545,exs545,,,,,,,,,,
departure,active,ncl,egnt,19,,2022-11-17t08:45:00.000,2022-11-17t08:45:00.000,,,,tfs,gcts,,a2,,2022-11-17t13:30:00.000,,jet2,ls,exs,517,ls517,exs517,,,,,,,,,,
departure,active,ncl,egnt,25,13.0,2022-11-17t09:05:00.000,2022-11-17t09:15:00.000,2022-11-17t09:17:00.000,2022-11-17t09:17:00.000,2022-11-17t09:17:00.000,fao,lpfr,,,,2022-11-17t12:20:00.000,2022-11-17t12:16:00.000,jet2,ls,exs,597,ls597,exs597,,,,,,,,,,
departure,active,ncl,egnt,10,13.0,2022-11-17t09:30:00.000,2022-11-17t09:40:00.000,2022-11-17t09:42:00.000,2022-11-17t09:42:00.000,2022-11-17t09:42:00.000,alc,leal,,5b,,2022-11-17t13:35:00.000,2022-11-17t13:28:00.000,jet2,ls,exs,583,ls583,exs583,,,,,,,,,,
departure,active,ncl,egnt,26,,2022-11-17t10:15:00.000,2022-11-17t10:15:00.000,,,,lpa,gclp,,41,,2022-11-17t14:55:00.000,,jet2,ls,exs,541,ls541,exs541,,,,,,,,,,
departure,active,ncl,egnt,26,9.0,2022-11-18t06:30:00.000,2022-11-18t06:40:00.000,2022-11-18t06:39:00.000,2022-11-18t06:39:00.000,2022-11-18t06:39:00.000,agp,lemg,,,,2022-11-18t10:45:00.000,2022-11-18t10:36:00.000,jet2,ls,exs,557,ls557,exs557,,,,,,,,,,
departure,active,ncl,egnt,19,16.0,2022-11-18t06:30:00.000,2022-11-18t06:40:00.000,2022-11-18t06:46:00.000,2022-11-18t06:46:00.000,2022-11-18t06:46:00.000,alc,leal,,5b,,2022-11-18t10:40:00.000,2022-11-18t10:27:00.000,jet2,ls,exs,583,ls583,exs583,,,,,,,,,,
departure,active,ncl,egnt,24,,2022-11-18t07:15:00.000,2022-11-18t07:15:00.000,,,,fco,lirf,3,12,,2022-11-18t11:20:00.000,,jet2,ls,exs,537,ls537,exs537,,,,,,,,,,
departure,active,ncl,egnt,20,8.0,2022-11-18t08:00:00.000,2022-11-18t08:00:00.000,2022-11-18t08:07:00.000,2022-11-18t08:07:00.000,2022-11-18t08:07:00.000,ace,gcrr,1,7,,2022-11-18t12:30:00.000,2022-11-18t12:24:00.000,jet2,ls,exs,545,ls545,exs545,,,,,,,,,,
departure,active,ncl,egnt,16,35.0,2022-11-18t08:45:00.000,2022-11-18t09:20:00.000,,,,tfs,gcts,,a2,,2022-11-18t13:30:00.000,,jet2,ls,exs,517,ls517,exs517,,,,,,,,,,
departure,active,ncl,egnt,10,21.0,2022-11-18t10:15:00.000,2022-11-18t10:15:00.000,2022-11-18t10:35:00.000,2022-11-18t10:35:00.000,2022-11-18t10:35:00.000,tfs,gcts,,a2,,2022-11-18t15:00:00.000,2022-11-18t15:08:00.000,jet2,ls,exs,505,ls505,exs505,9.0,,,,,,,,,
departure,active,ncl,egnt,6,,2022-11-18t14:50:00.000,2022-11-18t14:50:00.000,,,,prg,lkpr,1,12,,2022-11-18t18:05:00.000,,jet2,ls,exs,509,ls509,exs509,,,,,,,,,,
departure,active,ncl,egnt,21,11.0,2022-11-18t15:35:00.000,2022-11-18t15:45:00.000,2022-11-18t15:46:00.000,2022-11-18t15:46:00.000,2022-11-18t15:46:00.000,krk,epkk,t,,,2022-11-18t19:15:00.000,2022-11-18t18:59:00.000,jet2,ls,exs,353,ls353,exs353,,,,,,,,,,
departure,active,ncl,egnt,25,20.0,2022-11-19t08:00:00.000,2022-11-19t08:00:00.000,2022-11-19t08:19:00.000,2022-11-19t08:19:00.000,2022-11-19t08:19:00.000,ayt,ltai,1,101,,2022-11-19t15:35:00.000,2022-11-19t15:28:00.000,jet2,ls,exs,507,ls507,exs507,,,,,,,,,,
departure,active,ncl,egnt,16,8.0,2022-11-19t08:00:00.000,2022-11-19t08:00:00.000,2022-11-19t08:08:00.000,2022-11-19t08:08:00.000,2022-11-19t08:08:00.000,ace,gcrr,1,5,,2022-11-19t12:30:00.000,2022-11-19t12:22:00.000,jet2,ls,exs,545,ls545,exs545,,,,,,,,,,
departure,active,ncl,egnt,26,,2022-11-19t08:45:00.000,2022-11-19t08:45:00.000,,,,tfs,gcts,,b3,,2022-11-19t13:30:00.000,,jet2,ls,exs,517,ls517,exs517,,,,,,,,,,
departure,active,ncl,egnt,,10.0,2022-11-19t09:30:00.000,2022-11-19t09:40:00.000,,,,fue,gcfv,,7,,2022-11-19t14:10:00.000,,jet2,ls,exs,521,ls521,exs521,,,,,,,,,,
departure,active,ncl,egnt,,10.0,2022-11-19t09:30:00.000,2022-11-19t09:40:00.000,,,,alc,leal,,7b,,2022-11-19t13:35:00.000,,jet2,ls,exs,583,ls583,exs583,,,,,,,,,,
departure,active,ncl,egnt,21,15.0,2022-11-19t10:15:00.000,2022-11-19t10:15:00.000,2022-11-19t10:29:00.000,2022-11-19t10:29:00.000,2022-11-19t10:29:00.000,tfs,gcts,,b6,,2022-11-19t15:00:00.000,2022-11-19t14:56:00.000,jet2,ls,exs,505,ls505,exs505,,,,,,,,,,
departure,active,ncl,egnt,25,16.0,2022-11-20t06:30:00.000,2022-11-20t06:40:00.000,2022-11-20t06:46:00.000,2022-11-20t06:46:00.000,2022-11-20t06:46:00.000,alc,leal,,6b,,2022-11-20t10:35:00.000,2022-11-20t10:31:00.000,jet2,ls,exs,583,ls583,exs583,,,,,,,,,,
departure,active,ncl,egnt,,,2022-11-20t08:00:00.000,2022-11-20t08:00:00.000,,,,ace,gcrr,1,4,,2022-11-20t12:30:00.000,,jet2,ls,exs,545,ls545,exs545,,,,,,,,,,
departure,active,ncl,egnt,26,9.0,2022-11-20t08:45:00.000,2022-11-20t08:45:00.000,2022-11-20t08:53:00.000,2022-11-20t08:53:00.000,2022-11-20t08:53:00.000,tfs,gcts,,a6,,2022-11-20t13:30:00.000,2022-11-20t13:22:00.000,jet2,ls,exs,517,ls517,exs517,,,,,,,,,,
departure,active,ncl,egnt,19,10.0,2022-11-20t10:15:00.000,2022-11-20t10:25:00.000,2022-11-20t10:25:00.000,2022-11-20t10:25:00.000,2022-11-20t10:25:00.000,lpa,gclp,,35,,2022-11-20t14:55:00.000,2022-11-20t14:53:00.000,jet2,ls,exs,541,ls541,exs541,,,,,,,,,,
departure,active,ncl,egnt,20,4.0,2022-11-20t14:40:00.000,2022-11-20t14:50:00.000,2022-11-20t14:43:00.000,2022-11-20t14:43:00.000,2022-11-20t14:43:00.000,fao,lpfr,,,,2022-11-20t17:55:00.000,2022-11-20t17:38:00.000,jet2,ls,exs,597,ls597,exs597,,,,,,,,,,
departure,active,ncl,egnt,24,26.0,2022-11-21t06:30:00.000,2022-11-21t06:30:00.000,2022-11-21t06:56:00.000,2022-11-21t06:56:00.000,2022-11-21t06:56:00.000,fnc,lpma,,,,2022-11-21t10:40:00.000,2022-11-21t10:52:00.000,jet2,ls,exs,529,ls529,exs529,13.0,,,,,,,,,
departure,active,ncl,egnt,16,42.0,2022-11-21t06:30:00.000,2022-11-21t07:12:00.000,,,,agp,lemg,,,,2022-11-21t10:45:00.000,,jet2,ls,exs,557,ls557,exs557,,,,,,,,,,
departure,active,ncl,egnt,17,,2022-11-21t07:15:00.000,2022-11-21t07:15:00.000,,,,fco,lirf,3,3,,2022-11-21t11:20:00.000,,jet2,ls,exs,537,ls537,exs537,,,,,,,,,,
departure,active,ncl,egnt,10,22.0,2022-11-21t08:00:00.000,2022-11-21t08:22:00.000,,,,ayt,ltai,1,,,2022-11-21t15:35:00.000,,jet2,ls,exs,507,ls507,exs507,,,,,,,,,,
