type,status,departure.iataCode,departure.icaoCode,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,arrival.baggage,arrival.gate,arrival.delay,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,departure.gate,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber
departure,active,brs,eggd,27.0,2022-11-07t15:45:00.000,2022-11-07t15:45:00.000,2022-11-07t16:11:00.000,2022-11-07t16:11:00.000,2022-11-07t16:11:00.000,bgy,lime,,2022-11-07t18:45:00.000,2022-11-07t18:57:00.000,ryanair,fr,ryr,3560,fr3560,ryr3560,,15,12.0,,,,,,,,,,
departure,active,brs,eggd,,2022-11-07t16:05:00.000,2022-11-07t16:05:00.000,,,,rix,evra,,2022-11-07t21:00:00.000,,ryanair,fr,ryr,2798,fr2798,ryr2798,,,,,,,,,,,,,
departure,active,brs,eggd,7.0,2022-11-07t17:40:00.000,2022-11-07t17:40:00.000,2022-11-07t17:47:00.000,2022-11-07t17:47:00.000,2022-11-07t17:47:00.000,poz,eppo,,2022-11-07t20:45:00.000,2022-11-07t20:35:00.000,ryanair,fr,ryr,7949,fr7949,ryr7949,,12,,,,,,,,,,,
departure,active,brs,eggd,12.0,2022-11-07t19:15:00.000,2022-11-07t19:15:00.000,2022-11-07t19:26:00.000,2022-11-07t19:26:00.000,2022-11-07t19:26:00.000,agp,lemg,2,2022-11-07t22:50:00.000,2022-11-07t22:56:00.000,ryanair,fr,ryr,8121,fr8121,ryr8121,,11,6.0,,,,,,,,,,
departure,active,brs,eggd,15.0,2022-11-07t19:25:00.000,2022-11-07t19:25:00.000,2022-11-07t19:39:00.000,2022-11-07t19:39:00.000,2022-11-07t19:39:00.000,dub,eidw,1,2022-11-07t20:30:00.000,2022-11-07t20:19:00.000,ryanair,fr,ryr,4145,fr4145,ryr4145,3,12,,,,,,,,,,,
departure,active,brs,eggd,32.0,2022-11-07t20:10:00.000,2022-11-07t20:10:00.000,2022-11-07t20:42:00.000,2022-11-07t20:42:00.000,2022-11-07t20:42:00.000,mad,lemd,1,2022-11-07t23:20:00.000,2022-11-07t23:13:00.000,ryanair,fr,ryr,155,fr155,ryr155,03,13,,,,,,,,,,,
departure,active,brs,eggd,24.0,2022-11-07t20:10:00.000,2022-11-07t20:10:00.000,2022-11-07t20:34:00.000,2022-11-07t20:34:00.000,2022-11-07t20:34:00.000,bud,lhbp,2b,2022-11-07t23:45:00.000,2022-11-07t23:51:00.000,ryanair,fr,ryr,4133,fr4133,ryr4133,,11,7.0,,,,,,,,,,
departure,active,brs,eggd,,2022-11-08t07:25:00.000,2022-11-08t07:25:00.000,2022-11-08t07:24:00.000,2022-11-08t07:24:00.000,2022-11-08t07:24:00.000,vlc,levc,1,2022-11-08t10:40:00.000,2022-11-08t10:27:00.000,ryanair,fr,ryr,4440,fr4440,ryr4440,11,11,,,,,,,,,,,
departure,active,brs,eggd,11.0,2022-11-08t07:45:00.000,2022-11-08t07:45:00.000,2022-11-08t07:56:00.000,2022-11-08t07:56:00.000,2022-11-08t07:56:00.000,otp,lrop,,2022-11-08t13:00:00.000,2022-11-08t12:50:00.000,ryanair,fr,ryr,5341,fr5341,ryr5341,,16,,,,,,,,,,,
departure,active,brs,eggd,23.0,2022-11-08t07:50:00.000,2022-11-08t07:55:00.000,2022-11-08t08:12:00.000,2022-11-08t08:12:00.000,2022-11-08t08:12:00.000,dub,eidw,1,2022-11-08t08:55:00.000,2022-11-08t08:53:00.000,ryanair,fr,ryr,509,fr509,ryr509,9,31,,,,,,,,,,,
departure,active,brs,eggd,9.0,2022-11-08t08:20:00.000,2022-11-08t08:20:00.000,2022-11-08t08:28:00.000,2022-11-08t08:28:00.000,2022-11-08t08:28:00.000,wmi,epmo,,2022-11-08t11:45:00.000,2022-11-08t11:37:00.000,ryanair,fr,ryr,1941,fr1941,ryr1941,,14,,,,,,,,,,,
departure,active,brs,eggd,17.0,2022-11-08t11:15:00.000,2022-11-08t11:15:00.000,2022-11-08t11:31:00.000,2022-11-08t11:31:00.000,2022-11-08t11:31:00.000,gdn,epgd,,2022-11-08t14:35:00.000,2022-11-08t14:26:00.000,ryanair,fr,ryr,6094,fr6094,ryr6094,,11,,,,,,,,,,,
departure,active,brs,eggd,25.0,2022-11-08t13:35:00.000,2022-11-08t13:35:00.000,2022-11-08t13:59:00.000,2022-11-08t13:59:00.000,2022-11-08t13:59:00.000,tfs,gcts,,2022-11-08t17:50:00.000,2022-11-08t18:01:00.000,ryanair,fr,ryr,4753,fr4753,ryr4753,b2,11,12.0,,,,,,,,,,
departure,active,brs,eggd,3.0,2022-11-08t16:00:00.000,2022-11-08t16:00:00.000,2022-11-08t16:03:00.000,2022-11-08t16:03:00.000,2022-11-08t16:03:00.000,agp,lemg,2,2022-11-08t19:35:00.000,2022-11-08t19:25:00.000,ryanair,fr,ryr,4121,fr4121,ryr4121,,13,,,,,,,,,,,
departure,active,brs,eggd,9.0,2022-11-09t06:45:00.000,2022-11-09t06:45:00.000,2022-11-09t06:54:00.000,2022-11-09t06:54:00.000,2022-11-09t06:54:00.000,tsf,liph,,2022-11-09t09:50:00.000,2022-11-09t09:38:00.000,ryanair,fr,ryr,8240,fr8240,ryr8240,,13,,,,,,,,,,,
departure,active,brs,eggd,23.0,2022-11-09t07:00:00.000,2022-11-09t07:00:00.000,2022-11-09t07:22:00.000,2022-11-09t07:22:00.000,2022-11-09t07:22:00.000,fao,lpfr,,2022-11-09t09:35:00.000,2022-11-09t09:42:00.000,ryanair,fr,ryr,4147,fr4147,ryr4147,,11,7.0,,,,,,,,,,
departure,active,brs,eggd,28.0,2022-11-09t09:00:00.000,2022-11-09t09:00:00.000,2022-11-09t09:28:00.000,2022-11-09t09:28:00.000,2022-11-09t09:28:00.000,dub,eidw,1,2022-11-09t10:05:00.000,2022-11-09t09:59:00.000,ryanair,fr,ryr,509,fr509,ryr509,4,27,,,,,,,,,,,
departure,active,brs,eggd,4.0,2022-11-09t12:05:00.000,2022-11-09t12:05:00.000,2022-11-09t12:08:00.000,2022-11-09t12:08:00.000,2022-11-09t12:08:00.000,bgy,lime,,2022-11-09t15:05:00.000,2022-11-09t14:49:00.000,ryanair,fr,ryr,3560,fr3560,ryr3560,,15,,,,,,,,,,,
departure,active,brs,eggd,6.0,2022-11-09t16:50:00.000,2022-11-09t16:50:00.000,2022-11-09t16:55:00.000,2022-11-09t16:55:00.000,2022-11-09t16:55:00.000,alc,leal,,2022-11-09t20:15:00.000,2022-11-09t20:05:00.000,ryanair,fr,ryr,8296,fr8296,ryr8296,7b,,,,,,,,,,,,
departure,active,brs,eggd,3.0,2022-11-09t17:20:00.000,2022-11-09t17:20:00.000,2022-11-09t17:22:00.000,2022-11-09t17:22:00.000,2022-11-09t17:22:00.000,bcn,lebl,2,2022-11-09t20:20:00.000,2022-11-09t20:03:00.000,ryanair,fr,ryr,3161,fr3161,ryr3161,45,15,,,,,,,,,,,
departure,active,brs,eggd,10.0,2022-11-09t17:35:00.000,2022-11-09t17:35:00.000,2022-11-09t17:44:00.000,2022-11-09t17:44:00.000,2022-11-09t17:44:00.000,mad,lemd,1,2022-11-09t20:45:00.000,2022-11-09t20:37:00.000,ryanair,fr,ryr,155,fr155,ryr155,07,16,,,,,,,,,,,
departure,active,brs,eggd,3.0,2022-11-10t07:25:00.000,2022-11-10t07:25:00.000,2022-11-10t07:27:00.000,2022-11-10t07:27:00.000,2022-11-10t07:27:00.000,alc,leal,,2022-11-10t10:50:00.000,2022-11-10t10:36:00.000,ryanair,fr,ryr,8296,fr8296,ryr8296,3b,,,,,,,,,,,,
departure,active,brs,eggd,8.0,2022-11-10t09:05:00.000,2022-11-10t09:05:00.000,2022-11-10t09:13:00.000,2022-11-10t09:13:00.000,2022-11-10t09:13:00.000,dub,eidw,1,2022-11-10t10:10:00.000,2022-11-10t09:54:00.000,ryanair,fr,ryr,509,fr509,ryr509,4,11,,2022-11-10t09:52:00.000,2022-11-10t09:52:00.000,2022-11-10t09:52:00.000,,,,,,,
departure,active,brs,eggd,4.0,2022-11-10t12:35:00.000,2022-11-10t12:35:00.000,2022-11-10t12:38:00.000,2022-11-10t12:38:00.000,2022-11-10t12:38:00.000,tfs,gcts,,2022-11-10t16:50:00.000,2022-11-10t16:38:00.000,ryanair,fr,ryr,4753,fr4753,ryr4753,a3,12,,,,,,,,,,,
departure,active,brs,eggd,10.0,2022-11-10t13:50:00.000,2022-11-10t13:50:00.000,2022-11-10t14:00:00.000,2022-11-10t14:00:00.000,2022-11-10t14:00:00.000,ace,gcrr,1,2022-11-10t17:50:00.000,2022-11-10t17:46:00.000,ryanair,fr,ryr,4755,fr4755,ryr4755,5,11,,,,,,,,,,,
departure,active,brs,eggd,19.0,2022-11-10t14:00:00.000,2022-11-10t14:00:00.000,2022-11-10t14:19:00.000,2022-11-10t14:19:00.000,2022-11-10t14:19:00.000,agp,lemg,2,2022-11-10t17:35:00.000,2022-11-10t17:42:00.000,ryanair,fr,ryr,8121,fr8121,ryr8121,,12,8.0,,,,,,,,,,
departure,active,brs,eggd,16.0,2022-11-10t19:50:00.000,2022-11-10t19:50:00.000,2022-11-10t20:06:00.000,2022-11-10t20:06:00.000,2022-11-10t20:06:00.000,dub,eidw,1,2022-11-10t20:55:00.000,2022-11-10t20:50:00.000,ryanair,fr,ryr,512,fr512,ryr512,5,31,,,,,,,,,,,
departure,active,brs,eggd,4.0,2022-11-11t06:25:00.000,2022-11-11t06:25:00.000,2022-11-11t06:28:00.000,2022-11-11t06:28:00.000,2022-11-11t06:28:00.000,dub,eidw,1,2022-11-11t07:30:00.000,2022-11-11t07:10:00.000,ryanair,fr,ryr,4145,fr4145,ryr4145,4,105,,2022-11-11t07:18:00.000,2022-11-11t07:18:00.000,2022-11-11t07:18:00.000,,,,,,,
departure,active,brs,eggd,75.0,2022-11-11t06:25:00.000,2022-11-11t07:40:00.000,,,,alc,leal,,2022-11-11t09:50:00.000,,ryanair,fr,ryr,8296,fr8296,ryr8296,3b,,,,,,,,,,,,
departure,active,brs,eggd,9.0,2022-11-11t06:35:00.000,2022-11-11t06:50:00.000,2022-11-11t06:44:00.000,2022-11-11t06:44:00.000,2022-11-11t06:44:00.000,ace,gcrr,1,2022-11-11t10:35:00.000,2022-11-11t10:29:00.000,ryanair,fr,ryr,4755,fr4755,ryr4755,2,,,,,,,,,,,,
departure,active,brs,eggd,8.0,2022-11-11t07:30:00.000,2022-11-11t07:30:00.000,2022-11-11t07:37:00.000,2022-11-11t07:37:00.000,2022-11-11t07:37:00.000,agp,lemg,2,2022-11-11t11:05:00.000,2022-11-11t10:57:00.000,ryanair,fr,ryr,4121,fr4121,ryr4121,,16,,,,,,,,,,,
departure,active,brs,eggd,2.0,2022-11-11t08:00:00.000,2022-11-11t08:15:00.000,2022-11-11t08:01:00.000,2022-11-11t08:01:00.000,2022-11-11t08:01:00.000,kun,eyka,,2022-11-11t12:45:00.000,2022-11-11t12:27:00.000,ryanair,fr,ryr,4163,fr4163,ryr4163,,,,,,,,,,,,,
departure,active,brs,eggd,44.0,2022-11-11t09:30:00.000,2022-11-11t10:20:00.000,2022-11-11t10:14:00.000,2022-11-11t10:14:00.000,2022-11-11t10:14:00.000,rze,eprz,,2022-11-11t13:10:00.000,2022-11-11t13:30:00.000,ryanair,fr,ryr,8224,fr8224,ryr8224,,31,21.0,,,,,,,,,,
departure,active,brs,eggd,51.0,2022-11-11t12:30:00.000,2022-11-11t13:10:00.000,2022-11-11t13:20:00.000,2022-11-11t13:20:00.000,2022-11-11t13:20:00.000,vie,loww,,2022-11-11t15:50:00.000,2022-11-11t16:15:00.000,ryanair,fr,ryr,7307,fr7307,ryr7307,,13,25.0,,,,,,,,,,
departure,active,brs,eggd,130.0,2022-11-11t12:45:00.000,2022-11-11t14:55:00.000,,,,wro,epwr,,2022-11-11t16:00:00.000,,ryanair,fr,ryr,8212,fr8212,ryr8212,,,,,,,,,,,,,
departure,active,brs,eggd,11.0,2022-11-11t13:50:00.000,2022-11-11t13:50:00.000,2022-11-11t14:00:00.000,2022-11-11t14:00:00.000,2022-11-11t14:00:00.000,cgn,eddk,2,2022-11-11t16:15:00.000,2022-11-11t16:10:00.000,ryanair,fr,ryr,1591,fr1591,ryr1591,,,,,,,,,,,,,
departure,active,brs,eggd,29.0,2022-11-11t16:15:00.000,2022-11-11t16:58:00.000,2022-11-11t16:43:00.000,2022-11-11t16:43:00.000,2022-11-11t16:43:00.000,rix,evra,,2022-11-11t21:10:00.000,2022-11-11t21:07:00.000,ryanair,fr,ryr,2798,fr2798,ryr2798,,,,,,,,,,,,,
departure,active,brs,eggd,12.0,2022-11-11t17:10:00.000,2022-11-11t17:10:00.000,2022-11-11t17:21:00.000,2022-11-11t17:21:00.000,2022-11-11t17:21:00.000,bud,lhbp,2b,2022-11-11t20:45:00.000,2022-11-11t20:39:00.000,ryanair,fr,ryr,4133,fr4133,ryr4133,,11,,,,,,,,,,,
departure,active,brs,eggd,6.0,2022-11-11t17:50:00.000,2022-11-11t17:50:00.000,2022-11-11t17:55:00.000,2022-11-11t17:55:00.000,2022-11-11t17:55:00.000,poz,eppo,,2022-11-11t20:55:00.000,2022-11-11t20:48:00.000,ryanair,fr,ryr,7949,fr7949,ryr7949,,12,,,,,,,,,,,
departure,active,brs,eggd,4.0,2022-11-11t18:00:00.000,2022-11-11t18:00:00.000,2022-11-11t18:03:00.000,2022-11-11t18:03:00.000,2022-11-11t18:03:00.000,bzg,epby,,2022-11-11t21:25:00.000,2022-11-11t21:03:00.000,ryanair,fr,ryr,9503,fr9503,ryr9503,,13,,,,,,,,,,,
departure,active,brs,eggd,125.0,2022-11-11t18:15:00.000,2022-11-11t20:20:00.000,,,,noc,eikn,,2022-11-11t19:30:00.000,,ryanair,fr,ryr,8202,fr8202,ryr8202,,,,,,,,,,,,,
departure,active,brs,eggd,15.0,2022-11-11t19:40:00.000,2022-11-11t19:40:00.000,2022-11-11t19:54:00.000,2022-11-11t19:54:00.000,2022-11-11t19:54:00.000,mad,lemd,1,2022-11-11t22:50:00.000,2022-11-11t22:54:00.000,ryanair,fr,ryr,155,fr155,ryr155,03,11,4.0,,,,,,,,,,
departure,active,brs,eggd,34.0,2022-11-11t20:00:00.000,2022-11-11t20:00:00.000,2022-11-11t20:33:00.000,2022-11-11t20:33:00.000,2022-11-11t20:33:00.000,dub,eidw,1,2022-11-11t21:10:00.000,2022-11-11t21:09:00.000,ryanair,fr,ryr,5254,fr5254,ryr5254,4,104,,,,,,,,,,,
departure,active,brs,eggd,65.0,2022-11-11t22:35:00.000,2022-11-11t23:40:00.000,,,,dub,eidw,1,2022-11-11t23:40:00.000,,ryanair,fr,ryr,4171,fr4171,ryr4171,4,108,,,,,,,,,,,
departure,active,brs,eggd,3.0,2022-11-12t08:00:00.000,2022-11-12t08:00:00.000,2022-11-12t08:02:00.000,2022-11-12t08:02:00.000,2022-11-12t08:02:00.000,otp,lrop,,2022-11-12t13:15:00.000,2022-11-12t12:59:00.000,ryanair,fr,ryr,5341,fr5341,ryr5341,,25,,,,,,,,,,,
departure,active,brs,eggd,21.0,2022-11-12t08:00:00.000,2022-11-12t08:00:00.000,2022-11-12t08:20:00.000,2022-11-12t08:20:00.000,2022-11-12t08:20:00.000,gdn,epgd,,2022-11-12t11:20:00.000,2022-11-12t11:18:00.000,ryanair,fr,ryr,6094,fr6094,ryr6094,,31,,,,,,,,,,,
departure,active,brs,eggd,10.0,2022-11-12t09:10:00.000,2022-11-12t09:19:00.000,2022-11-12t09:20:00.000,2022-11-12t09:20:00.000,2022-11-12t09:20:00.000,wmi,epmo,,2022-11-12t12:35:00.000,2022-11-12t12:35:00.000,ryanair,fr,ryr,1941,fr1941,ryr1941,,25,,,,,,,,,,,
departure,active,brs,eggd,4.0,2022-11-12t12:00:00.000,2022-11-12t12:00:00.000,2022-11-12t12:04:00.000,2022-11-12t12:04:00.000,2022-11-12t12:04:00.000,alc,leal,,2022-11-12t15:25:00.000,2022-11-12t15:17:00.000,ryanair,fr,ryr,8296,fr8296,ryr8296,4b,,,,,,,,,,,,
departure,active,brs,eggd,13.0,2022-11-12t12:05:00.000,2022-11-12t12:05:00.000,2022-11-12t12:17:00.000,2022-11-12t12:17:00.000,2022-11-12t12:17:00.000,dub,eidw,1,2022-11-12t13:10:00.000,2022-11-12t13:00:00.000,ryanair,fr,ryr,4145,fr4145,ryr4145,4,11,,,,,,,,,,,
departure,active,brs,eggd,28.0,2022-11-12t12:45:00.000,2022-11-12t12:45:00.000,2022-11-12t13:12:00.000,2022-11-12t13:12:00.000,2022-11-12t13:12:00.000,tfs,gcts,,2022-11-12t17:00:00.000,2022-11-12t17:16:00.000,ryanair,fr,ryr,4753,fr4753,ryr4753,a5,14,17.0,,,,,,,,,,
departure,active,brs,eggd,50.0,2022-11-12t12:55:00.000,2022-11-12t13:45:00.000,,,,lpa,gclp,,2022-11-12t17:05:00.000,,ryanair,fr,ryr,4167,fr4167,ryr4167,43,12,,,,,,,,,,,
departure,active,brs,eggd,26.0,2022-11-12t14:10:00.000,2022-11-12t14:25:00.000,2022-11-12t14:35:00.000,2022-11-12t14:35:00.000,2022-11-12t14:35:00.000,dub,eidw,1,2022-11-12t15:15:00.000,2022-11-12t15:17:00.000,ryanair,fr,ryr,4155,fr4155,ryr4155,4,103,2.0,,,,,,,,,,
departure,active,brs,eggd,13.0,2022-11-12t14:50:00.000,2022-11-12t15:05:00.000,2022-11-12t15:02:00.000,2022-11-12t15:02:00.000,2022-11-12t15:02:00.000,agp,lemg,,2022-11-12t18:25:00.000,2022-11-12t18:23:00.000,ryanair,fr,ryr,4121,fr4121,ryr4121,,,,,,,,,,,,,
departure,active,brs,eggd,1.0,2022-11-12t16:15:00.000,2022-11-12t16:15:00.000,2022-11-12t16:15:00.000,2022-11-12t16:15:00.000,2022-11-12t16:15:00.000,bcn,lebl,2,2022-11-12t19:15:00.000,2022-11-12t19:08:00.000,ryanair,fr,ryr,7514,fr7514,ryr7514,44,13,,,,,,,,,,,
departure,active,brs,eggd,,2022-11-12t18:30:00.000,2022-11-12t18:30:00.000,2022-11-12t18:27:00.000,2022-11-12t18:27:00.000,2022-11-12t18:27:00.000,vlc,levc,1,2022-11-12t21:45:00.000,2022-11-12t21:33:00.000,ryanair,fr,ryr,4440,fr4440,ryr4440,10,13,,,,,,,,,,,
departure,active,brs,eggd,2.0,2022-11-12t21:10:00.000,2022-11-12t21:25:00.000,2022-11-12t21:11:00.000,2022-11-12t21:11:00.000,2022-11-12t21:11:00.000,dub,eidw,1,2022-11-12t22:15:00.000,2022-11-12t21:51:00.000,ryanair,fr,ryr,4171,fr4171,ryr4171,3,vcc1,,2022-11-12t21:51:00.000,2022-11-12t21:51:00.000,2022-11-12t21:51:00.000,,,,,,,
departure,active,brs,eggd,4.0,2022-11-12t22:45:00.000,2022-11-12t22:45:00.000,2022-11-12t22:48:00.000,2022-11-12t22:48:00.000,2022-11-12t22:48:00.000,dub,eidw,1,2022-11-12t23:50:00.000,2022-11-12t23:29:00.000,ryanair,fr,ryr,5254,fr5254,ryr5254,5,27,,2022-11-12t23:33:00.000,2022-11-12t23:33:00.000,2022-11-12t23:33:00.000,,,,,,,
departure,active,brs,eggd,10.0,2022-11-13t07:05:00.000,2022-11-13t07:05:00.000,2022-11-13t07:15:00.000,2022-11-13t07:15:00.000,2022-11-13t07:15:00.000,bcn,lebl,2,2022-11-13t10:05:00.000,2022-11-13t10:06:00.000,ryanair,fr,ryr,3161,fr3161,ryr3161,45,16,1.0,,,,,,,,,,
departure,active,brs,eggd,1.0,2022-11-13t07:05:00.000,2022-11-13t07:20:00.000,2022-11-13t07:05:00.000,2022-11-13t07:05:00.000,2022-11-13t07:05:00.000,fao,lpfr,,2022-11-13t09:40:00.000,2022-11-13t09:27:00.000,ryanair,fr,ryr,4147,fr4147,ryr4147,,15,,,,,,,,,,,
departure,active,brs,eggd,10.0,2022-11-13t07:25:00.000,2022-11-13t07:40:00.000,2022-11-13t07:35:00.000,2022-11-13t07:35:00.000,2022-11-13t07:35:00.000,bgy,lime,,2022-11-13t10:25:00.000,2022-11-13t10:21:00.000,ryanair,fr,ryr,3560,fr3560,ryr3560,,14,,,,,,,,,,,
departure,active,brs,eggd,5.0,2022-11-13t09:40:00.000,2022-11-13t09:55:00.000,2022-11-13t09:45:00.000,2022-11-13t09:45:00.000,2022-11-13t09:45:00.000,noc,eikn,,2022-11-13t10:55:00.000,2022-11-13t10:42:00.000,ryanair,fr,ryr,8202,fr8202,ryr8202,,,,,,,,,,,,,
departure,active,brs,eggd,23.0,2022-11-13t12:00:00.000,2022-11-13t12:15:00.000,2022-11-13t12:22:00.000,2022-11-13t12:22:00.000,2022-11-13t12:22:00.000,dub,eidw,1,2022-11-13t13:00:00.000,2022-11-13t13:07:00.000,ryanair,fr,ryr,4155,fr4155,ryr4155,4,7,7.0,,,,,,,,,,
departure,active,brs,eggd,31.0,2022-11-13t12:20:00.000,2022-11-13t12:55:00.000,2022-11-13t12:51:00.000,2022-11-13t12:51:00.000,2022-11-13t12:51:00.000,tsf,liph,,2022-11-13t15:25:00.000,2022-11-13t15:38:00.000,ryanair,fr,ryr,8240,fr8240,ryr8240,,12,14.0,,,,,,,,,,
departure,active,brs,eggd,3.0,2022-11-13t13:05:00.000,2022-11-13t13:05:00.000,2022-11-13t13:07:00.000,2022-11-13t13:07:00.000,2022-11-13t13:07:00.000,alc,leal,n,2022-11-13t16:30:00.000,2022-11-13t16:23:00.000,ryanair,fr,ryr,8296,fr8296,ryr8296,5b,25,,,,,,,,,,,
departure,active,brs,eggd,28.0,2022-11-13t13:20:00.000,2022-11-13t13:30:00.000,2022-11-13t13:47:00.000,2022-11-13t13:47:00.000,2022-11-13t13:47:00.000,ace,gcrr,1,2022-11-13t17:20:00.000,2022-11-13t17:36:00.000,ryanair,fr,ryr,4755,fr4755,ryr4755,5,7,16.0,,,,,,,,,,
departure,active,brs,eggd,5.0,2022-11-13t13:45:00.000,2022-11-13t13:45:00.000,2022-11-13t13:49:00.000,2022-11-13t13:49:00.000,2022-11-13t13:49:00.000,agp,lemg,2,2022-11-13t17:20:00.000,2022-11-13t17:10:00.000,ryanair,fr,ryr,4121,fr4121,ryr4121,,16,,,,,,,,,,,
departure,active,brs,eggd,15.0,2022-11-13t15:40:00.000,2022-11-13t15:40:00.000,2022-11-13t15:55:00.000,2022-11-13t15:55:00.000,2022-11-13t15:55:00.000,dub,eidw,1,2022-11-13t16:45:00.000,2022-11-13t16:38:00.000,ryanair,fr,ryr,5254,fr5254,ryr5254,3,26,,,,,,,,,,,
departure,active,brs,eggd,40.0,2022-11-13t18:00:00.000,2022-11-13t18:40:00.000,,,,bud,lhbp,2b,2022-11-13t21:35:00.000,,ryanair,fr,ryr,4133,fr4133,ryr4133,,,,,,,,,,,,,
departure,active,brs,eggd,33.0,2022-11-13t20:30:00.000,2022-11-13t21:00:00.000,2022-11-13t21:02:00.000,2022-11-13t21:02:00.000,2022-11-13t21:02:00.000,dub,eidw,1,2022-11-13t21:35:00.000,2022-11-13t21:43:00.000,ryanair,fr,ryr,4171,fr4171,ryr4171,4,12,8.0,,,,,,,,,,
departure,active,brs,eggd,5.0,2022-11-14t06:30:00.000,2022-11-14t06:45:00.000,2022-11-14t06:35:00.000,2022-11-14t06:35:00.000,2022-11-14t06:35:00.000,rze,eprz,,2022-11-14t10:10:00.000,2022-11-14t09:51:00.000,ryanair,fr,ryr,8224,fr8224,ryr8224,,12,,,,,,,,,,,
departure,active,brs,eggd,6.0,2022-11-14t07:05:00.000,2022-11-14t07:20:00.000,2022-11-14t07:11:00.000,2022-11-14t07:11:00.000,2022-11-14t07:11:00.000,cgn,eddk,2,2022-11-14t09:30:00.000,2022-11-14t09:17:00.000,ryanair,fr,ryr,1591,fr1591,ryr1591,,,,,,,,,,,,,
departure,active,brs,eggd,15.0,2022-11-14t07:20:00.000,2022-11-14t07:30:00.000,2022-11-14t07:34:00.000,2022-11-14t07:34:00.000,2022-11-14t07:34:00.000,bzg,epby,,2022-11-14t10:45:00.000,2022-11-14t10:38:00.000,ryanair,fr,ryr,9503,fr9503,ryr9503,,15,,,,,,,,,,,
departure,active,brs,eggd,4.0,2022-11-14t07:25:00.000,2022-11-14t07:40:00.000,2022-11-14t07:29:00.000,2022-11-14t07:29:00.000,2022-11-14t07:29:00.000,tsf,liph,,2022-11-14t10:30:00.000,2022-11-14t10:18:00.000,ryanair,fr,ryr,8240,fr8240,ryr8240,,13,,,,,,,,,,,
departure,active,brs,eggd,24.0,2022-11-14t08:00:00.000,2022-11-14t08:12:00.000,2022-11-14t08:24:00.000,2022-11-14t08:24:00.000,2022-11-14t08:24:00.000,dub,eidw,1,2022-11-14t09:05:00.000,2022-11-14t09:03:00.000,ryanair,fr,ryr,4155,fr4155,ryr4155,4,27,,,,,,,,,,,
departure,active,brs,eggd,7.0,2022-11-14t08:15:00.000,2022-11-14t08:15:00.000,2022-11-14t08:21:00.000,2022-11-14t08:21:00.000,2022-11-14t08:21:00.000,kun,eyka,,2022-11-14t13:00:00.000,2022-11-14t12:54:00.000,ryanair,fr,ryr,4163,fr4163,ryr4163,,12,,,,,,,,,,,
departure,active,brs,eggd,2.0,2022-11-14t08:15:00.000,2022-11-14t08:15:00.000,2022-11-14t08:16:00.000,2022-11-14t08:16:00.000,2022-11-14t08:16:00.000,wro,epwr,,2022-11-14t11:30:00.000,2022-11-14t11:18:00.000,ryanair,fr,ryr,8212,fr8212,ryr8212,,15,,,,,,,,,,,
departure,active,brs,eggd,14.0,2022-11-14t11:30:00.000,2022-11-14t11:30:00.000,2022-11-14t11:43:00.000,2022-11-14t11:43:00.000,2022-11-14t11:43:00.000,tfs,gcts,,2022-11-14t15:45:00.000,2022-11-14t15:45:00.000,ryanair,fr,ryr,4753,fr4753,ryr4753,b1,15,,,,,,,,,,,
departure,active,brs,eggd,2.0,2022-11-14t13:05:00.000,2022-11-14t13:05:00.000,2022-11-14t13:07:00.000,2022-11-14t13:07:00.000,2022-11-14t13:07:00.000,dub,eidw,1,2022-11-14t14:10:00.000,2022-11-14t13:54:00.000,ryanair,fr,ryr,512,fr512,ryr512,5,1xs,,2022-11-14t13:46:00.000,2022-11-14t13:46:00.000,2022-11-14t13:46:00.000,,,,,,,
departure,active,brs,eggd,17.0,2022-11-14t13:25:00.000,2022-11-14t13:25:00.000,2022-11-14t13:41:00.000,2022-11-14t13:41:00.000,2022-11-14t13:41:00.000,alc,leal,n,2022-11-14t16:50:00.000,2022-11-14t16:53:00.000,ryanair,fr,ryr,8296,fr8296,ryr8296,7b,b31,4.0,,,,,,,,,,
departure,active,brs,eggd,19.0,2022-11-14t13:35:00.000,2022-11-14t13:35:00.000,2022-11-14t13:53:00.000,2022-11-14t13:53:00.000,2022-11-14t13:53:00.000,ace,gcrr,1,2022-11-14t17:35:00.000,2022-11-14t17:42:00.000,ryanair,fr,ryr,4755,fr4755,ryr4755,2,,7.0,,,,,,,,,,
departure,active,brs,eggd,5.0,2022-11-14t15:15:00.000,2022-11-14t15:15:00.000,2022-11-14t15:20:00.000,2022-11-14t15:20:00.000,2022-11-14t15:20:00.000,bcn,lebl,2,2022-11-14t18:15:00.000,2022-11-14t18:10:00.000,ryanair,fr,ryr,7514,fr7514,ryr7514,43,13,,,,,,,,,,,
