type,status,departure.iataCode,departure.icaoCode,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.baggage,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,arrival.terminal,arrival.delay,arrival.gate,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,departure.gate
departure,active,ema,egnx,21.0,2022-04-01t14:05:00.000,2022-04-01t14:05:00.000,2022-04-01t14:26:00.000,2022-04-01t14:26:00.000,2022-04-01t14:26:00.000,ayt,ltai,104,2022-04-01t20:30:00.000,,jet2,ls,exs,653,ls653,exs653,1,,,,,,
departure,active,ema,egnx,14.0,2022-04-01t15:25:00.000,2022-04-01t15:39:00.000,,,,tfs,gcts,a6,2022-04-01t19:55:00.000,,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,,2022-04-01t16:35:00.000,2022-04-01t16:35:00.000,,,,tfs,gcts,a6,2022-04-01t21:05:00.000,,jet2,ls,exs,651,ls651,exs651,,,,,,,
departure,active,ema,egnx,,2022-04-02t06:00:00.000,,,,,pmi,lepa,2,2022-04-02t09:35:00.000,,jet2,ls,exs,601,ls601,exs601,,,,,,,
departure,active,ema,egnx,,2022-04-02t06:55:00.000,2022-04-02t06:55:00.000,,,,alc,leal,5b,2022-04-02t10:40:00.000,,jet2,ls,exs,641,ls641,exs641,,,,,,,
departure,active,ema,egnx,,2022-04-02t07:35:00.000,2022-04-02t07:35:00.000,,,,agp,lemg,,2022-04-02t11:40:00.000,,jet2,ls,exs,605,ls605,exs605,,,,,,,
departure,active,ema,egnx,,2022-04-02t07:40:00.000,2022-04-02t07:40:00.000,,,,fao,lpfr,,2022-04-02t10:40:00.000,,jet2,ls,exs,685,ls685,exs685,,,,,,,
departure,active,ema,egnx,22.0,2022-04-02t08:45:00.000,2022-04-02t09:07:00.000,,,,szg,lows,,2022-04-02t11:55:00.000,,jet2,ls,exs,697,ls697,exs697,,,,,,,
departure,active,ema,egnx,12.0,2022-04-02t13:20:00.000,2022-04-02t13:20:00.000,2022-04-02t13:32:00.000,2022-04-02t13:32:00.000,2022-04-02t13:32:00.000,fue,gcfv,4,2022-04-02t17:35:00.000,2022-04-02t17:14:00.000,jet2,ls,exs,613,ls613,exs613,,,,,,,
departure,active,ema,egnx,,2022-04-02t15:20:00.000,2022-04-02t15:20:00.000,,,,gva,lsgg,23,2022-04-02t18:10:00.000,,jet2,ls,exs,671,ls671,exs671,2,,,,,,
departure,active,ema,egnx,,2022-04-02t15:25:00.000,2022-04-02t15:25:00.000,,,,tfs,gcts,b6,2022-04-02t19:55:00.000,,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,,2022-04-02t15:30:00.000,2022-04-02t15:30:00.000,,,,ace,gcrr,5,2022-04-02t19:50:00.000,,jet2,ls,exs,631,ls631,exs631,1,,,,,,
departure,active,ema,egnx,,2022-04-02t16:35:00.000,2022-04-02t16:35:00.000,,,,lpa,gclp,36,2022-04-02t21:10:00.000,,jet2,ls,exs,669,ls669,exs669,,,,,,,
departure,active,ema,egnx,,2022-04-03t06:15:00.000,2022-04-03t06:15:00.000,,,,ace,gcrr,4,2022-04-03t10:35:00.000,,jet2,ls,exs,631,ls631,exs631,1,,,,,,
departure,active,ema,egnx,,2022-04-03t06:40:00.000,2022-04-03t06:40:00.000,,,,alc,leal,5b,2022-04-03t10:25:00.000,,jet2,ls,exs,641,ls641,exs641,,,,,,,
departure,active,ema,egnx,17.0,2022-04-03t07:35:00.000,2022-04-03t07:52:00.000,2022-04-03t07:51:00.000,2022-04-03t07:51:00.000,2022-04-03t07:51:00.000,agp,lemg,,2022-04-03t11:40:00.000,2022-04-03t11:21:00.000,jet2,ls,exs,605,ls605,exs605,,,,,,,
departure,active,ema,egnx,15.0,2022-04-03t07:40:00.000,2022-04-03t07:40:00.000,2022-04-03t07:54:00.000,2022-04-03t07:54:00.000,2022-04-03t07:54:00.000,fao,lpfr,,2022-04-03t10:40:00.000,2022-04-03t10:21:00.000,jet2,ls,exs,685,ls685,exs685,,,,,,,
departure,active,ema,egnx,10.0,2022-04-03t07:50:00.000,2022-04-03t07:50:00.000,2022-04-03t08:00:00.000,2022-04-03t08:00:00.000,2022-04-03t08:00:00.000,pmi,lepa,4,2022-04-03t11:25:00.000,2022-04-03t11:08:00.000,jet2,ls,exs,601,ls601,exs601,,,,,,,
departure,active,ema,egnx,17.0,2022-04-03t15:00:00.000,2022-04-03t15:00:00.000,2022-04-03t15:16:00.000,2022-04-03t15:16:00.000,2022-04-03t15:16:00.000,pfo,lcph,,2022-04-03t21:40:00.000,2022-04-03t21:25:00.000,jet2,ls,exs,655,ls655,exs655,,,,,,,
departure,active,ema,egnx,30.0,2022-04-03t15:25:00.000,2022-04-03t15:25:00.000,2022-04-03t15:55:00.000,2022-04-03t15:55:00.000,2022-04-03t15:55:00.000,tfs,gcts,b4,2022-04-03t19:55:00.000,2022-04-03t19:57:00.000,jet2,ls,exs,633,ls633,exs633,,2.0,,,,,
departure,active,ema,egnx,12.0,2022-04-03t15:25:00.000,2022-04-03t15:25:00.000,2022-04-03t15:36:00.000,2022-04-03t15:36:00.000,2022-04-03t15:36:00.000,lpa,gclp,37,2022-04-03t20:00:00.000,2022-04-03t19:35:00.000,jet2,ls,exs,669,ls669,exs669,,,,,,,
departure,active,ema,egnx,10.0,2022-04-03t16:40:00.000,2022-04-03t16:50:00.000,,,,ayt,ltai,,2022-04-03t23:05:00.000,,jet2,ls,exs,653,ls653,exs653,1,,,,,,
departure,active,ema,egnx,,2022-04-04t06:00:00.000,2022-04-04t06:00:00.000,,,,pmi,lepa,06,2022-04-04t09:35:00.000,,jet2,ls,exs,601,ls601,exs601,,,,,,,
departure,active,ema,egnx,15.0,2022-04-04t06:40:00.000,2022-04-04t06:55:00.000,,,,alc,leal,7b,2022-04-04t10:25:00.000,,jet2,ls,exs,641,ls641,exs641,,,,,,,
departure,active,ema,egnx,80.0,2022-04-04t07:05:00.000,2022-04-04t08:25:00.000,,,,fnc,lpma,,2022-04-04t11:00:00.000,,jet2,ls,exs,623,ls623,exs623,,,,,,,
departure,active,ema,egnx,26.0,2022-04-04t07:35:00.000,2022-04-04t07:35:00.000,2022-04-04t08:01:00.000,2022-04-04t08:01:00.000,2022-04-04t08:01:00.000,agp,lemg,,2022-04-04t11:40:00.000,2022-04-04t11:36:00.000,jet2,ls,exs,605,ls605,exs605,,,,,,,
departure,active,ema,egnx,12.0,2022-04-04t10:00:00.000,2022-04-04t11:08:00.000,2022-04-04t10:11:00.000,2022-04-04t10:11:00.000,2022-04-04t10:11:00.000,ace,gcrr,4,2022-04-04t14:20:00.000,,jet2,ls,exs,631,ls631,exs631,1,,,,,,
departure,active,ema,egnx,,2022-04-04t14:00:00.000,2022-04-04t14:00:00.000,,,,fao,lpfr,,2022-04-04t17:00:00.000,,jet2,ls,exs,685,ls685,exs685,,,,,,,
departure,active,ema,egnx,23.0,2022-04-04t15:25:00.000,2022-04-04t15:25:00.000,2022-04-04t15:48:00.000,2022-04-04t15:48:00.000,2022-04-04t15:48:00.000,tfs,gcts,a6,2022-04-04t19:55:00.000,2022-04-04t19:54:00.000,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,7.0,2022-04-04t16:45:00.000,2022-04-04t16:45:00.000,2022-04-04t16:52:00.000,2022-04-04t16:52:00.000,2022-04-04t16:52:00.000,ayt,ltai,,2022-04-04t23:10:00.000,,jet2,ls,exs,653,ls653,exs653,1,,,,,,
departure,active,ema,egnx,,2022-04-05t09:05:00.000,2022-04-05t09:05:00.000,,,,tfs,gcts,a7,2022-04-05t13:35:00.000,,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,,2022-04-05t09:15:00.000,2022-04-05t09:15:00.000,,,,agp,lemg,,2022-04-05t13:20:00.000,,jet2,ls,exs,605,ls605,exs605,,,,,,,
departure,active,ema,egnx,,2022-04-05t09:30:00.000,2022-04-05t09:30:00.000,,,,lpa,gclp,35,2022-04-05t14:05:00.000,,jet2,ls,exs,669,ls669,exs669,,,,,,,
departure,active,ema,egnx,12.0,2022-04-05t10:40:00.000,2022-04-05t10:40:00.000,2022-04-05t10:52:00.000,2022-04-05t10:52:00.000,2022-04-05t10:52:00.000,ace,gcrr,4,2022-04-05t15:00:00.000,2022-04-05t14:43:00.000,jet2,ls,exs,631,ls631,exs631,1,,,,,,
departure,active,ema,egnx,1.0,2022-04-05t11:00:00.000,2022-04-05t11:00:00.000,2022-04-05t11:01:00.000,2022-04-05t11:01:00.000,2022-04-05t11:01:00.000,fue,gcfv,6,2022-04-05t15:15:00.000,2022-04-05t15:00:00.000,jet2,ls,exs,613,ls613,exs613,,,,,,,
departure,active,ema,egnx,,2022-04-06t07:20:00.000,2022-04-06t07:20:00.000,,,,pfo,lcph,,2022-04-06t14:00:00.000,,jet2,ls,exs,655,ls655,exs655,,,,,,,
departure,active,ema,egnx,10.0,2022-04-06t09:05:00.000,2022-04-06t09:05:00.000,2022-04-06t09:15:00.000,2022-04-06t09:15:00.000,2022-04-06t09:15:00.000,tfs,gcts,a5,2022-04-06t13:35:00.000,2022-04-06t13:20:00.000,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,,2022-04-06t09:40:00.000,2022-04-06t09:40:00.000,,,,alc,leal,5a,2022-04-06t13:25:00.000,,jet2,ls,exs,641,ls641,exs641,,,,,,,
departure,active,ema,egnx,6.0,2022-04-06t10:10:00.000,2022-04-06t10:16:00.000,,,,lca,lclk,,2022-04-06t16:55:00.000,,jet2,ls,exs,661,ls661,exs661,,,,,,,17
departure,active,ema,egnx,3.0,2022-04-07t06:20:00.000,2022-04-07t06:20:00.000,2022-04-07t06:22:00.000,2022-04-07t06:22:00.000,2022-04-07t06:22:00.000,mla,lmml,,2022-04-07t10:35:00.000,2022-04-07t10:21:00.000,jet2,ls,exs,649,ls649,exs649,,,,,,,
departure,active,ema,egnx,12.0,2022-04-07t06:40:00.000,2022-04-07t06:40:00.000,2022-04-07t06:51:00.000,2022-04-07t06:51:00.000,2022-04-07t06:51:00.000,alc,leal,5b,2022-04-07t10:25:00.000,2022-04-07t10:08:00.000,jet2,ls,exs,641,ls641,exs641,,,,,,,
departure,active,ema,egnx,18.0,2022-04-07t07:35:00.000,2022-04-07t07:35:00.000,2022-04-07t07:52:00.000,2022-04-07t07:52:00.000,2022-04-07t07:52:00.000,agp,lemg,,2022-04-07t11:40:00.000,2022-04-07t11:25:00.000,jet2,ls,exs,605,ls605,exs605,,,,,,,
departure,active,ema,egnx,19.0,2022-04-07t07:40:00.000,2022-04-07t07:59:00.000,,,,fao,lpfr,,2022-04-07t10:40:00.000,,jet2,ls,exs,685,ls685,exs685,,,,,,,
departure,active,ema,egnx,13.0,2022-04-07t07:50:00.000,2022-04-07t07:50:00.000,2022-04-07t08:03:00.000,2022-04-07t08:03:00.000,2022-04-07t08:03:00.000,pmi,lepa,07,2022-04-07t11:25:00.000,2022-04-07t11:12:00.000,jet2,ls,exs,601,ls601,exs601,,,,,,,
departure,active,ema,egnx,12.0,2022-04-07t14:05:00.000,2022-04-07t14:05:00.000,2022-04-07t14:16:00.000,2022-04-07t14:16:00.000,2022-04-07t14:16:00.000,ayt,ltai,102,2022-04-07t20:30:00.000,2022-04-07t20:12:00.000,jet2,ls,exs,653,ls653,exs653,1,,,,,,
departure,active,ema,egnx,,2022-04-07t15:25:00.000,2022-04-07t15:25:00.000,,,,tfs,gcts,a6,2022-04-07t19:55:00.000,,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,,2022-04-07t15:25:00.000,2022-04-07t15:25:00.000,,,,lpa,gclp,34,2022-04-07t20:00:00.000,,jet2,ls,exs,669,ls669,exs669,,,,,,,
departure,active,ema,egnx,5.0,2022-04-07t15:30:00.000,2022-04-07t15:35:00.000,,,,ace,gcrr,5,2022-04-07t19:50:00.000,,jet2,ls,exs,631,ls631,exs631,1,,,,,,
departure,active,ema,egnx,,2022-04-07t16:05:00.000,2022-04-07t16:05:00.000,,,,fue,gcfv,5,2022-04-07t20:20:00.000,,jet2,ls,exs,613,ls613,exs613,,,,,,,
departure,active,ema,egnx,10.0,2022-04-07t15:00:00.000,2022-04-07t15:10:00.000,,,,mah,lemh,,2022-04-07t18:10:00.000,,jet2,ls,exs,677,ls677,exs677,,,,,,,
departure,active,ema,egnx,,2022-04-08t06:05:00.000,2022-04-08t06:05:00.000,,,,pmi,lepa,1,2022-04-08t09:40:00.000,,jet2,ls,exs,601,ls601,exs601,,,,,,,
departure,active,ema,egnx,,2022-04-08t06:40:00.000,2022-04-08t06:40:00.000,,,,alc,leal,3b,2022-04-08t10:25:00.000,,jet2,ls,exs,641,ls641,exs641,,,,,,,
departure,active,ema,egnx,,2022-04-08t07:35:00.000,2022-04-08t07:35:00.000,,,,agp,lemg,,2022-04-08t11:40:00.000,,jet2,ls,exs,605,ls605,exs605,,,,,,,22
departure,active,ema,egnx,,2022-04-08t07:40:00.000,2022-04-08t07:40:00.000,,,,fao,lpfr,,2022-04-08t10:40:00.000,,jet2,ls,exs,685,ls685,exs685,,,,,,,11
departure,active,ema,egnx,,2022-04-08t08:00:00.000,2022-04-08t08:00:00.000,,,,ibz,leib,09,2022-04-08t11:40:00.000,,jet2,ls,exs,643,ls643,exs643,1,,,,,,
departure,active,ema,egnx,16.0,2022-04-08t14:05:00.000,2022-04-08t14:05:00.000,2022-04-08t14:21:00.000,2022-04-08t14:21:00.000,2022-04-08t14:21:00.000,ayt,ltai,,2022-04-08t20:30:00.000,2022-04-08t20:23:00.000,jet2,ls,exs,653,ls653,exs653,1,,,,,,
departure,active,ema,egnx,,2022-04-08t15:25:00.000,2022-04-08t15:25:00.000,,,,tfs,gcts,b1,2022-04-08t19:55:00.000,,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,,2022-04-08t15:30:00.000,2022-04-08t15:30:00.000,,,,dlm,ltbs,,2022-04-08t21:50:00.000,,jet2,ls,exs,621,ls621,exs621,i,,,,,,
departure,active,ema,egnx,,2022-04-08t16:35:00.000,2022-04-08t16:35:00.000,,,,tfs,gcts,a1,2022-04-08t21:05:00.000,,jet2,ls,exs,651,ls651,exs651,,,,,,,
departure,active,ema,egnx,10.0,2022-04-08t12:55:00.000,2022-04-08t13:05:00.000,,,,reu,lers,,2022-04-08t15:54:00.000,,jet2,ls,exs,683,ls683,exs683,,,,,,,
departure,active,ema,egnx,14.0,2022-04-09t06:00:00.000,2022-04-09t06:00:00.000,2022-04-09t06:14:00.000,2022-04-09t06:14:00.000,2022-04-09t06:14:00.000,pmi,lepa,04,2022-04-09t09:35:00.000,2022-04-09t09:21:00.000,jet2,ls,exs,601,ls601,exs601,,,,,,,
departure,active,ema,egnx,,2022-04-09t06:55:00.000,2022-04-09t06:55:00.000,,,,alc,leal,5b,2022-04-09t10:40:00.000,,jet2,ls,exs,641,ls641,exs641,,,,,,,
departure,active,ema,egnx,7.0,2022-04-09t07:35:00.000,2022-04-09t07:35:00.000,2022-04-09t07:42:00.000,2022-04-09t07:42:00.000,2022-04-09t07:42:00.000,agp,lemg,,2022-04-09t11:40:00.000,2022-04-09t11:12:00.000,jet2,ls,exs,605,ls605,exs605,,,,,,,
departure,active,ema,egnx,17.0,2022-04-09t07:40:00.000,2022-04-09t07:40:00.000,2022-04-09t07:56:00.000,2022-04-09t07:56:00.000,2022-04-09t07:56:00.000,fao,lpfr,,2022-04-09t10:40:00.000,2022-04-09t10:23:00.000,jet2,ls,exs,685,ls685,exs685,,,,,,,
departure,active,ema,egnx,7.0,2022-04-09t08:45:00.000,2022-04-09t08:45:00.000,2022-04-09t08:52:00.000,2022-04-09t08:52:00.000,2022-04-09t08:52:00.000,szg,lows,,2022-04-09t11:55:00.000,2022-04-09t11:40:00.000,jet2,ls,exs,697,ls697,exs697,,,,,,,
departure,active,ema,egnx,,2022-04-09t13:20:00.000,2022-04-09t13:20:00.000,,,,fue,gcfv,4,2022-04-09t17:35:00.000,,jet2,ls,exs,613,ls613,exs613,,,,,,,
departure,active,ema,egnx,7.0,2022-04-09t15:20:00.000,2022-04-09t15:20:00.000,2022-04-09t15:26:00.000,2022-04-09t15:26:00.000,2022-04-09t15:26:00.000,gva,lsgg,24,2022-04-09t18:10:00.000,2022-04-09t17:57:00.000,jet2,ls,exs,671,ls671,exs671,2,,,,,,
departure,active,ema,egnx,11.0,2022-04-09t15:25:00.000,2022-04-09t15:25:00.000,2022-04-09t15:36:00.000,2022-04-09t15:36:00.000,2022-04-09t15:36:00.000,tfs,gcts,b2,2022-04-09t19:55:00.000,2022-04-09t19:29:00.000,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,,2022-04-09t15:30:00.000,2022-04-09t15:30:00.000,,,,ace,gcrr,7,2022-04-09t19:50:00.000,,jet2,ls,exs,631,ls631,exs631,1,,,,,,
departure,active,ema,egnx,,2022-04-09t16:35:00.000,2022-04-09t16:35:00.000,,,,lpa,gclp,36,2022-04-09t21:10:00.000,,jet2,ls,exs,669,ls669,exs669,,,,,,,
departure,active,ema,egnx,10.0,2022-04-10t06:15:00.000,2022-04-10t06:15:00.000,2022-04-10t06:24:00.000,2022-04-10t06:24:00.000,2022-04-10t06:24:00.000,ace,gcrr,7,2022-04-10t10:35:00.000,2022-04-10t10:16:00.000,jet2,ls,exs,631,ls631,exs631,1,,,,,,
departure,active,ema,egnx,20.0,2022-04-10t06:40:00.000,2022-04-10t07:00:00.000,,,,alc,leal,5b,2022-04-10t10:25:00.000,,jet2,ls,exs,641,ls641,exs641,,,,,,,
departure,active,ema,egnx,15.0,2022-04-10t07:35:00.000,2022-04-10t07:35:00.000,2022-04-10t07:50:00.000,2022-04-10t07:50:00.000,2022-04-10t07:50:00.000,agp,lemg,,2022-04-10t11:40:00.000,2022-04-10t11:23:00.000,jet2,ls,exs,605,ls605,exs605,,,,,,,
departure,active,ema,egnx,6.0,2022-04-10t07:40:00.000,2022-04-10t07:40:00.000,2022-04-10t07:46:00.000,2022-04-10t07:46:00.000,2022-04-10t07:46:00.000,fao,lpfr,,2022-04-10t10:40:00.000,2022-04-10t10:18:00.000,jet2,ls,exs,685,ls685,exs685,,,,,,,
departure,active,ema,egnx,16.0,2022-04-10t07:50:00.000,2022-04-10t07:50:00.000,2022-04-10t08:06:00.000,2022-04-10t08:06:00.000,2022-04-10t08:06:00.000,pmi,lepa,07,2022-04-10t11:25:00.000,2022-04-10t11:14:00.000,jet2,ls,exs,601,ls601,exs601,,,,,,,
departure,active,ema,egnx,,2022-04-10t15:00:00.000,2022-04-10t15:00:00.000,,,,pfo,lcph,,2022-04-10t21:40:00.000,,jet2,ls,exs,655,ls655,exs655,,,,,,,
departure,active,ema,egnx,,2022-04-10t15:25:00.000,2022-04-10t15:25:00.000,,,,tfs,gcts,b1,2022-04-10t19:55:00.000,,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,,2022-04-10t15:25:00.000,2022-04-10t15:25:00.000,,,,lpa,gclp,35,2022-04-10t20:00:00.000,,jet2,ls,exs,669,ls669,exs669,,,,,,,
departure,active,ema,egnx,,2022-04-10t15:30:00.000,2022-04-10t15:30:00.000,,,,dlm,ltbs,,2022-04-10t21:50:00.000,,jet2,ls,exs,621,ls621,exs621,i,,,,,,
departure,active,ema,egnx,,2022-04-10t16:40:00.000,2022-04-10t16:40:00.000,,,,ayt,ltai,,2022-04-10t23:05:00.000,,jet2,ls,exs,653,ls653,exs653,1,,,,,,
departure,active,ema,egnx,,2022-04-11t06:00:00.000,2022-04-11t06:00:00.000,,,,pmi,lepa,05,2022-04-11t09:35:00.000,,jet2,ls,exs,601,ls601,exs601,,,,,,,
departure,active,ema,egnx,11.0,2022-04-11t06:40:00.000,2022-04-11t06:40:00.000,2022-04-11t06:50:00.000,2022-04-11t06:50:00.000,2022-04-11t06:50:00.000,alc,leal,7b,2022-04-11t10:25:00.000,2022-04-11t10:10:00.000,jet2,ls,exs,641,ls641,exs641,,,,,,,
departure,active,ema,egnx,,2022-04-11t07:05:00.000,2022-04-11t07:04:00.000,,,,fnc,lpma,,2022-04-11t11:00:00.000,,jet2,ls,exs,623,ls623,exs623,,,,,,,
departure,active,ema,egnx,11.0,2022-04-11t07:35:00.000,2022-04-11t07:35:00.000,2022-04-11t07:45:00.000,2022-04-11t07:45:00.000,2022-04-11t07:45:00.000,agp,lemg,,2022-04-11t11:40:00.000,2022-04-11t11:18:00.000,jet2,ls,exs,605,ls605,exs605,,,,,,,
departure,active,ema,egnx,,2022-04-11t10:00:00.000,2022-04-11t10:00:00.000,,,,ace,gcrr,5,2022-04-11t14:20:00.000,,jet2,ls,exs,631,ls631,exs631,1,,,,,,
departure,active,ema,egnx,11.0,2022-04-11t14:00:00.000,2022-04-11t14:00:00.000,2022-04-11t14:11:00.000,2022-04-11t14:11:00.000,2022-04-11t14:11:00.000,fao,lpfr,,2022-04-11t17:00:00.000,2022-04-11t16:42:00.000,jet2,ls,exs,685,ls685,exs685,,,,,,,
departure,active,ema,egnx,3.0,2022-04-11t15:25:00.000,2022-04-11t15:25:00.000,2022-04-11t15:28:00.000,2022-04-11t15:28:00.000,2022-04-11t15:28:00.000,tfs,gcts,a5,2022-04-11t19:55:00.000,2022-04-11t19:33:00.000,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,5.0,2022-04-11t16:35:00.000,2022-04-11t16:40:00.000,,,,ibz,leib,09,2022-04-11t20:15:00.000,,jet2,ls,exs,643,ls643,exs643,1,,,,,,
departure,active,ema,egnx,55.0,2022-04-11t16:45:00.000,2022-04-11t17:40:00.000,,,,ayt,ltai,,2022-04-11t23:10:00.000,,jet2,ls,exs,653,ls653,exs653,1,,,,,,
departure,active,ema,egnx,10.0,2022-04-11t19:15:00.000,2022-04-11t19:25:00.000,,,,pmi,lepa,,2022-04-11t22:48:00.000,,jet2,ls,exs,603,ls603,exs603,,,,,,,
departure,active,ema,egnx,11.0,2022-04-12t09:05:00.000,2022-04-12t09:05:00.000,2022-04-12t09:15:00.000,2022-04-12t09:15:00.000,2022-04-12t09:15:00.000,tfs,gcts,a1,2022-04-12t13:35:00.000,2022-04-12t13:22:00.000,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,17.0,2022-04-12t09:15:00.000,2022-04-12t09:15:00.000,2022-04-12t09:31:00.000,2022-04-12t09:31:00.000,2022-04-12t09:31:00.000,agp,lemg,,2022-04-12t13:20:00.000,2022-04-12t13:05:00.000,jet2,ls,exs,605,ls605,exs605,,,,,,,
departure,active,ema,egnx,7.0,2022-04-12t09:30:00.000,2022-04-12t09:30:00.000,2022-04-12t09:37:00.000,2022-04-12t09:37:00.000,2022-04-12t09:37:00.000,lpa,gclp,36,2022-04-12t14:05:00.000,2022-04-12t13:43:00.000,jet2,ls,exs,669,ls669,exs669,,,,,,,
departure,active,ema,egnx,,2022-04-12t10:40:00.000,2022-04-12t10:40:00.000,,,,ace,gcrr,5,2022-04-12t15:00:00.000,,jet2,ls,exs,631,ls631,exs631,1,,,,,,
departure,active,ema,egnx,,2022-04-12t11:00:00.000,2022-04-12t11:00:00.000,,,,fue,gcfv,5,2022-04-12t15:15:00.000,,jet2,ls,exs,613,ls613,exs613,,,,,,,
departure,active,ema,egnx,,2022-04-13t07:20:00.000,2022-04-13t07:20:00.000,,,,pfo,lcph,,2022-04-13t14:00:00.000,,jet2,ls,exs,655,ls655,exs655,,,,,,,
departure,active,ema,egnx,13.0,2022-04-13t09:05:00.000,2022-04-13t09:05:00.000,2022-04-13t09:18:00.000,2022-04-13t09:18:00.000,2022-04-13t09:18:00.000,tfs,gcts,a4,2022-04-13t13:35:00.000,2022-04-13t13:22:00.000,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,,2022-04-13t09:40:00.000,2022-04-13t09:40:00.000,,,,alc,leal,4b,2022-04-13t13:25:00.000,,jet2,ls,exs,641,ls641,exs641,,,,,,,
departure,active,ema,egnx,10.0,2022-04-13t10:10:00.000,2022-04-13t10:20:00.000,,,,lca,lclk,,2022-04-13t16:55:00.000,,jet2,ls,exs,661,ls661,exs661,,,,,,,
departure,active,ema,egnx,6.0,2022-04-14t06:20:00.000,2022-04-14t06:20:00.000,2022-04-14t06:26:00.000,2022-04-14t06:26:00.000,2022-04-14t06:26:00.000,mla,lmml,,2022-04-14t10:35:00.000,2022-04-14t10:21:00.000,jet2,ls,exs,649,ls649,exs649,,,,,,,
departure,active,ema,egnx,,2022-04-14t06:40:00.000,2022-04-14t06:40:00.000,,,,alc,leal,7b,2022-04-14t10:25:00.000,,jet2,ls,exs,641,ls641,exs641,,,,,,,
departure,active,ema,egnx,,2022-04-14t07:35:00.000,2022-04-14t07:35:00.000,,,,agp,lemg,,2022-04-14t11:40:00.000,,jet2,ls,exs,605,ls605,exs605,,,,,,,
departure,active,ema,egnx,,2022-04-14t07:40:00.000,2022-04-14t07:40:00.000,,,,fao,lpfr,,2022-04-14t10:40:00.000,,jet2,ls,exs,685,ls685,exs685,,,,,,,
departure,active,ema,egnx,,2022-04-14t07:50:00.000,2022-04-14t07:50:00.000,,,,pmi,lepa,07,2022-04-14t11:25:00.000,,jet2,ls,exs,601,ls601,exs601,,,,,,,
departure,active,ema,egnx,38.0,2022-04-14t14:05:00.000,2022-04-14t14:20:00.000,2022-04-14t14:42:00.000,2022-04-14t14:42:00.000,2022-04-14t14:42:00.000,ayt,ltai,105,2022-04-14t20:30:00.000,,jet2,ls,exs,653,ls653,exs653,1,,,,,,
departure,active,ema,egnx,10.0,2022-04-14t15:25:00.000,2022-04-14t15:25:00.000,2022-04-14t15:34:00.000,2022-04-14t15:34:00.000,2022-04-14t15:34:00.000,tfs,gcts,a5,2022-04-14t19:55:00.000,2022-04-14t19:37:00.000,jet2,ls,exs,633,ls633,exs633,,,,,,,
departure,active,ema,egnx,5.0,2022-04-14t15:25:00.000,2022-04-14t15:25:00.000,2022-04-14t15:29:00.000,2022-04-14t15:29:00.000,2022-04-14t15:29:00.000,lpa,gclp,34,2022-04-14t20:00:00.000,2022-04-14t19:33:00.000,jet2,ls,exs,669,ls669,exs669,,,,,,,
departure,active,ema,egnx,18.0,2022-04-14t15:30:00.000,2022-04-14t15:30:00.000,2022-04-14t15:48:00.000,2022-04-14t15:48:00.000,2022-04-14t15:48:00.000,ace,gcrr,2,2022-04-14t19:50:00.000,2022-04-14t19:42:00.000,jet2,ls,exs,631,ls631,exs631,1,,,,,,
departure,active,ema,egnx,9.0,2022-04-14t16:05:00.000,2022-04-14t16:05:00.000,2022-04-14t16:13:00.000,2022-04-14t16:13:00.000,2022-04-14t16:13:00.000,fue,gcfv,5,2022-04-14t20:20:00.000,2022-04-14t20:01:00.000,jet2,ls,exs,613,ls613,exs613,,,,,,,
departure,active,ema,egnx,10.0,2022-04-14t15:00:00.000,2022-04-14t15:10:00.000,,,,mah,lemh,,2022-04-14t18:16:00.000,,jet2,ls,exs,677,ls677,exs677,,,,,,,
departure,active,ema,egnx,,2022-04-15t06:05:00.000,2022-04-15t06:05:00.000,,,,pmi,lepa,02,2022-04-15t09:40:00.000,,jet2,ls,exs,601,ls601,exs601,,,,,,,
departure,active,ema,egnx,,2022-04-15t06:40:00.000,2022-04-15t06:40:00.000,,,,alc,leal,3b,2022-04-15t10:25:00.000,,jet2,ls,exs,641,ls641,exs641,,,,,,,
