type,status,departure.iataCode,departure.icaoCode,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,arrival.terminal,arrival.baggage,arrival.delay,departure.gate,arrival.gate,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber
departure,active,bfs,egaa,9.0,2022-05-11t06:35:00.000,2022-05-11t06:35:00.000,2022-05-11t06:43:00.000,2022-05-11t06:43:00.000,2022-05-11t06:43:00.000,mah,lemh,2022-05-11t10:30:00.000,2022-05-11t10:19:00.000,jet2,ls,exs,395,ls395,exs395,ter1,06,,,,,,,,,
departure,active,bfs,egaa,18.0,2022-05-11t06:50:00.000,2022-05-11t06:50:00.000,2022-05-11t07:08:00.000,2022-05-11t07:08:00.000,2022-05-11t07:08:00.000,pmi,lepa,2022-05-11t10:50:00.000,2022-05-11t10:36:00.000,jet2,ls,exs,361,ls361,exs361,,01,,,,,,,,,
departure,active,bfs,egaa,10.0,2022-05-11t08:55:00.000,2022-05-11t09:05:00.000,,,,vrn,lipx,2022-05-11t12:30:00.000,,jet2,ls,exs,339,ls339,exs339,,,,,,,,,,,
departure,active,bfs,egaa,50.0,2022-05-11t14:40:00.000,2022-05-11t14:45:00.000,2022-05-11t15:29:00.000,2022-05-11t15:29:00.000,2022-05-11t15:29:00.000,fue,gcfv,2022-05-11t19:10:00.000,2022-05-11t19:22:00.000,jet2,ls,exs,307,ls307,exs307,,5,13.0,,,,,,,,
departure,active,bfs,egaa,13.0,2022-05-11t15:05:00.000,2022-05-11t15:05:00.000,2022-05-11t15:18:00.000,2022-05-11t15:18:00.000,2022-05-11t15:18:00.000,zth,lgza,2022-05-11t21:15:00.000,2022-05-11t20:53:00.000,jet2,ls,exs,335,ls335,exs335,,,,,,,,,,,
departure,active,bfs,egaa,19.0,2022-05-11t15:50:00.000,2022-05-11t16:00:00.000,2022-05-11t16:09:00.000,2022-05-11t16:09:00.000,2022-05-11t16:09:00.000,pfo,lcph,2022-05-11t23:10:00.000,2022-05-11t22:48:00.000,jet2,ls,exs,329,ls329,exs329,,,,,,,,,,,
departure,active,bfs,egaa,,2022-05-12t07:10:00.000,2022-05-12t07:10:00.000,,,,fao,lpfr,2022-05-12t10:20:00.000,,jet2,ls,exs,305,ls305,exs305,,,,,,,,,,,
departure,active,bfs,egaa,,2022-05-12t07:15:00.000,2022-05-12t07:15:00.000,,,,reu,lers,2022-05-12t11:00:00.000,,jet2,ls,exs,303,ls303,exs303,t1,2,,,,,,,,,
departure,active,bfs,egaa,14.0,2022-05-12t08:00:00.000,2022-05-12t08:00:00.000,2022-05-12t08:14:00.000,2022-05-12t08:14:00.000,2022-05-12t08:14:00.000,ibz,leib,2022-05-12t12:10:00.000,2022-05-12t11:44:00.000,jet2,ls,exs,397,ls397,exs397,1,09,,,,,,,,,
departure,active,bfs,egaa,17.0,2022-05-12t14:40:00.000,2022-05-12t14:40:00.000,2022-05-12t14:56:00.000,2022-05-12t14:56:00.000,2022-05-12t14:56:00.000,ace,gcrr,2022-05-12t19:10:00.000,2022-05-12t18:50:00.000,jet2,ls,exs,309,ls309,exs309,1,2,,,,,,,,,
departure,active,bfs,egaa,39.0,2022-05-12t16:10:00.000,2022-05-12t16:36:00.000,2022-05-12t16:48:00.000,2022-05-12t16:48:00.000,2022-05-12t16:48:00.000,dlm,ltbs,2022-05-12t22:45:00.000,2022-05-12t23:03:00.000,jet2,ls,exs,379,ls379,exs379,i,,18.0,,,,,,,,
departure,active,bfs,egaa,10.0,2022-05-13t06:30:00.000,2022-05-13t06:30:00.000,2022-05-13t06:39:00.000,2022-05-13t06:39:00.000,2022-05-13t06:39:00.000,agp,lemg,2022-05-13t10:55:00.000,2022-05-13t10:14:00.000,jet2,ls,exs,387,ls387,exs387,,,,,,,,,,,
departure,active,bfs,egaa,14.0,2022-05-13t06:50:00.000,2022-05-13t06:50:00.000,2022-05-13t07:04:00.000,2022-05-13t07:04:00.000,2022-05-13t07:04:00.000,pmi,lepa,2022-05-13t10:50:00.000,2022-05-13t10:32:00.000,jet2,ls,exs,361,ls361,exs361,,10,,,,,,,,,
departure,active,bfs,egaa,34.0,2022-05-13t07:25:00.000,2022-05-13t07:45:00.000,2022-05-13t07:58:00.000,2022-05-13t07:58:00.000,2022-05-13t07:58:00.000,alc,leal,2022-05-13t11:35:00.000,2022-05-13t11:33:00.000,jet2,ls,exs,301,ls301,exs301,,4a,,,,,,,,,
departure,active,bfs,egaa,16.0,2022-05-13t14:45:00.000,2022-05-13t14:45:00.000,2022-05-13t15:01:00.000,2022-05-13t15:01:00.000,2022-05-13t15:01:00.000,tfs,gcts,2022-05-13t19:30:00.000,2022-05-13t19:10:00.000,jet2,ls,exs,381,ls381,exs381,,a1,,,,,,,,,
departure,active,bfs,egaa,26.0,2022-05-13t15:10:00.000,2022-05-13t15:36:00.000,,,,boj,lbbg,2022-05-13t21:00:00.000,,jet2,ls,exs,317,ls317,exs317,,,,,,,,,,,
departure,active,bfs,egaa,51.0,2022-05-13t15:40:00.000,2022-05-13t16:14:00.000,2022-05-13t16:30:00.000,2022-05-13t16:30:00.000,2022-05-13t16:30:00.000,ayt,ltai,2022-05-13t22:40:00.000,2022-05-13t22:50:00.000,jet2,ls,exs,363,ls363,exs363,1,202,10.0,,,,,,,,
departure,active,bfs,egaa,7.0,2022-05-14t06:30:00.000,2022-05-14t06:37:00.000,,,,agp,lemg,2022-05-14t10:55:00.000,,jet2,ls,exs,387,ls387,exs387,,,,,,,,,,,
departure,active,bfs,egaa,6.0,2022-05-14t07:10:00.000,2022-05-14t07:10:00.000,2022-05-14t07:15:00.000,2022-05-14t07:15:00.000,2022-05-14t07:15:00.000,fao,lpfr,2022-05-14t10:20:00.000,2022-05-14t09:57:00.000,jet2,ls,exs,305,ls305,exs305,,,,,,,,,,,
departure,active,bfs,egaa,10.0,2022-05-14t07:25:00.000,2022-05-14t07:25:00.000,2022-05-14t07:35:00.000,2022-05-14t07:35:00.000,2022-05-14t07:35:00.000,alc,leal,2022-05-14t11:35:00.000,2022-05-14t11:08:00.000,jet2,ls,exs,301,ls301,exs301,,6b,,,,,,,,,
departure,active,bfs,egaa,10.0,2022-05-14t15:10:00.000,2022-05-14t15:10:00.000,2022-05-14t15:20:00.000,2022-05-14t15:20:00.000,2022-05-14t15:20:00.000,dbv,lddu,2022-05-14t19:30:00.000,2022-05-14t19:21:00.000,jet2,ls,exs,333,ls333,exs333,,,,,,,,,,,
departure,active,bfs,egaa,15.0,2022-05-14t15:25:00.000,2022-05-14t15:25:00.000,2022-05-14t15:39:00.000,2022-05-14t15:39:00.000,2022-05-14t15:39:00.000,pmi,lepa,2022-05-14t19:25:00.000,2022-05-14t19:08:00.000,jet2,ls,exs,361,ls361,exs361,,4,,,,,,,,,
departure,active,bfs,egaa,14.0,2022-05-14t15:45:00.000,2022-05-14t15:45:00.000,2022-05-14t15:58:00.000,2022-05-14t15:58:00.000,2022-05-14t15:58:00.000,tfs,gcts,2022-05-14t20:30:00.000,2022-05-14t20:09:00.000,jet2,ls,exs,381,ls381,exs381,,a3,,,,,,,,,
departure,active,bfs,egaa,6.0,2022-05-15t07:10:00.000,2022-05-15t07:10:00.000,2022-05-15t07:15:00.000,2022-05-15t07:15:00.000,2022-05-15t07:15:00.000,fao,lpfr,2022-05-15t10:20:00.000,2022-05-15t09:59:00.000,jet2,ls,exs,305,ls305,exs305,,,,,,,,,,,
departure,active,bfs,egaa,4.0,2022-05-15t07:30:00.000,2022-05-15t07:30:00.000,2022-05-15t07:33:00.000,2022-05-15t07:33:00.000,2022-05-15t07:33:00.000,reu,lers,2022-05-15t11:15:00.000,2022-05-15t10:46:00.000,jet2,ls,exs,303,ls303,exs303,t1,1,,,,,,,,,
departure,active,bfs,egaa,,2022-05-15t07:50:00.000,2022-05-15t07:50:00.000,,,,pmi,lepa,2022-05-15t11:50:00.000,,jet2,ls,exs,361,ls361,exs361,,05,,,,,,,,,
departure,active,bfs,egaa,18.0,2022-05-15t14:40:00.000,2022-05-15t14:40:00.000,2022-05-15t14:58:00.000,2022-05-15t14:58:00.000,2022-05-15t14:58:00.000,ace,gcrr,2022-05-15t19:15:00.000,2022-05-15t18:59:00.000,jet2,ls,exs,309,ls309,exs309,1,5,,,,,,,,,
departure,active,bfs,egaa,13.0,2022-05-15t15:25:00.000,2022-05-15t15:25:00.000,2022-05-15t15:38:00.000,2022-05-15t15:38:00.000,2022-05-15t15:38:00.000,lpa,gclp,2022-05-15t20:05:00.000,2022-05-15t19:48:00.000,jet2,ls,exs,371,ls371,exs371,,42,,,,,,,,,
departure,active,bfs,egaa,80.0,2022-05-15t15:40:00.000,2022-05-15t17:00:00.000,,,,ibz,leib,2022-05-15t19:50:00.000,,jet2,ls,exs,397,ls397,exs397,1,08,,,,,,,,,
departure,active,bfs,egaa,9.0,2022-05-16t06:30:00.000,2022-05-16t06:30:00.000,2022-05-16t06:38:00.000,2022-05-16t06:38:00.000,2022-05-16t06:38:00.000,agp,lemg,2022-05-16t10:55:00.000,2022-05-16t10:17:00.000,jet2,ls,exs,387,ls387,exs387,,,,,,,,,,,
departure,active,bfs,egaa,18.0,2022-05-16t06:50:00.000,2022-05-16t06:50:00.000,2022-05-16t07:07:00.000,2022-05-16t07:07:00.000,2022-05-16t07:07:00.000,pmi,lepa,2022-05-16t10:50:00.000,2022-05-16t10:40:00.000,jet2,ls,exs,361,ls361,exs361,,07,,,,,,,,,
departure,active,bfs,egaa,12.0,2022-05-16t07:25:00.000,2022-05-16t07:25:00.000,2022-05-16t07:37:00.000,2022-05-16t07:37:00.000,2022-05-16t07:37:00.000,alc,leal,2022-05-16t11:35:00.000,2022-05-16t11:10:00.000,jet2,ls,exs,301,ls301,exs301,,3b,,,,,,,,,
departure,active,bfs,egaa,20.0,2022-05-16t14:45:00.000,2022-05-16t15:00:00.000,2022-05-16t15:05:00.000,2022-05-16t15:05:00.000,2022-05-16t15:05:00.000,tfs,gcts,2022-05-16t19:30:00.000,2022-05-16t19:16:00.000,jet2,ls,exs,381,ls381,exs381,,b5,,,,,,,,,
departure,active,bfs,egaa,55.0,2022-05-16t15:25:00.000,2022-05-16t16:20:00.000,,,,her,lgir,2022-05-16t22:10:00.000,,jet2,ls,exs,321,ls321,exs321,,,,,,,,,,,
departure,active,bfs,egaa,,2022-05-16t15:40:00.000,2022-05-16t15:40:00.000,,,,dlm,ltbs,2022-05-16t22:04:00.000,,jet2,ls,exs,379,ls379,exs379,i,,,,,,,,,,
departure,active,bfs,egaa,13.0,2022-05-17t06:50:00.000,2022-05-17t07:03:00.000,,,,ibz,leib,2022-05-17t11:00:00.000,,jet2,ls,exs,397,ls397,exs397,1,06,,,,,,,,,
departure,active,bfs,egaa,20.0,2022-05-17t07:15:00.000,2022-05-17t07:30:00.000,2022-05-17t07:34:00.000,2022-05-17t07:34:00.000,2022-05-17t07:34:00.000,reu,lers,2022-05-17t11:00:00.000,2022-05-17t10:49:00.000,jet2,ls,exs,303,ls303,exs303,t1,1,,,,,,,,,
departure,active,bfs,egaa,20.0,2022-05-17t09:25:00.000,2022-05-17t09:25:00.000,2022-05-17t09:44:00.000,2022-05-17t09:44:00.000,2022-05-17t09:44:00.000,ace,gcrr,2022-05-17t13:55:00.000,2022-05-17t13:48:00.000,jet2,ls,exs,309,ls309,exs309,1,5,,,,,,,,,
departure,active,bfs,egaa,42.0,2022-05-17t15:05:00.000,2022-05-17t15:05:00.000,2022-05-17t15:46:00.000,2022-05-17t15:46:00.000,2022-05-17t15:46:00.000,rho,lgrp,2022-05-17t22:00:00.000,2022-05-17t21:57:00.000,jet2,ls,exs,325,ls325,exs325,,,,,,,,,,,
departure,active,bfs,egaa,15.0,2022-05-17t15:40:00.000,2022-05-17t15:55:00.000,,,,ayt,ltai,2022-05-17t22:40:00.000,,jet2,ls,exs,363,ls363,exs363,2,203,,,,,,,,,
departure,active,bfs,egaa,24.0,2022-05-18t06:35:00.000,2022-05-18t06:47:00.000,2022-05-18t06:58:00.000,2022-05-18t06:58:00.000,2022-05-18t06:58:00.000,mah,lemh,2022-05-18t10:30:00.000,2022-05-18t10:32:00.000,jet2,ls,exs,395,ls395,exs395,ter1,5,2.0,,,,,,,,
departure,active,bfs,egaa,35.0,2022-05-18t06:50:00.000,2022-05-18t07:30:00.000,2022-05-18t07:25:00.000,2022-05-18t07:25:00.000,2022-05-18t07:25:00.000,pmi,lepa,2022-05-18t10:50:00.000,2022-05-18t10:57:00.000,jet2,ls,exs,361,ls361,exs361,,08,8.0,,,,,,,,
departure,active,bfs,egaa,10.0,2022-05-18t08:55:00.000,2022-05-18t09:05:00.000,,,,vrn,lipx,2022-05-18t12:30:00.000,,jet2,ls,exs,339,ls339,exs339,,,,,,,,,,,
departure,active,bfs,egaa,23.0,2022-05-18t14:40:00.000,2022-05-18t14:40:00.000,2022-05-18t15:03:00.000,2022-05-18t15:03:00.000,2022-05-18t15:03:00.000,fue,gcfv,2022-05-18t19:10:00.000,2022-05-18t18:57:00.000,jet2,ls,exs,307,ls307,exs307,,5,,,,,,,,,
departure,active,bfs,egaa,11.0,2022-05-18t15:05:00.000,2022-05-18t15:05:00.000,2022-05-18t15:15:00.000,2022-05-18t15:15:00.000,2022-05-18t15:15:00.000,zth,lgza,2022-05-18t21:15:00.000,2022-05-18t21:01:00.000,jet2,ls,exs,335,ls335,exs335,,,,,,,,,,,
departure,active,bfs,egaa,43.0,2022-05-18t15:50:00.000,2022-05-18t16:25:00.000,2022-05-18t16:33:00.000,2022-05-18t16:33:00.000,2022-05-18t16:33:00.000,pfo,lcph,2022-05-18t23:10:00.000,2022-05-18t23:13:00.000,jet2,ls,exs,329,ls329,exs329,,,4.0,,,,,,,,
departure,active,bfs,egaa,9.0,2022-05-19t07:10:00.000,2022-05-19t07:10:00.000,2022-05-19t07:19:00.000,2022-05-19t07:19:00.000,2022-05-19t07:19:00.000,fao,lpfr,2022-05-19t10:20:00.000,2022-05-19t10:04:00.000,jet2,ls,exs,305,ls305,exs305,,,,,,,,,,,
departure,active,bfs,egaa,13.0,2022-05-19t07:15:00.000,2022-05-19t07:15:00.000,2022-05-19t07:27:00.000,2022-05-19t07:27:00.000,2022-05-19t07:27:00.000,reu,lers,2022-05-19t11:00:00.000,2022-05-19t10:44:00.000,jet2,ls,exs,303,ls303,exs303,t1,1,,,,,,,,,
departure,active,bfs,egaa,10.0,2022-05-19t08:00:00.000,2022-05-19t08:00:00.000,2022-05-19t08:09:00.000,2022-05-19t08:09:00.000,2022-05-19t08:09:00.000,ibz,leib,2022-05-19t12:10:00.000,2022-05-19t11:46:00.000,jet2,ls,exs,397,ls397,exs397,1,09,,,,,,,,,
departure,active,bfs,egaa,,2022-05-19t14:40:00.000,2022-05-19t14:40:00.000,,,,ace,gcrr,2022-05-19t19:10:00.000,,jet2,ls,exs,309,ls309,exs309,1,2,,,,,,,,,
departure,active,bfs,egaa,30.0,2022-05-19t16:10:00.000,2022-05-19t16:40:00.000,,,,dlm,ltbs,2022-05-19t22:45:00.000,,jet2,ls,exs,379,ls379,exs379,i,,,,,,,,,,
departure,active,bfs,egaa,6.0,2022-05-20t06:30:00.000,2022-05-20t06:30:00.000,2022-05-20t06:35:00.000,2022-05-20t06:35:00.000,2022-05-20t06:35:00.000,agp,lemg,2022-05-20t10:55:00.000,2022-05-20t10:25:00.000,jet2,ls,exs,387,ls387,exs387,,,,,,,,,,,
departure,active,bfs,egaa,11.0,2022-05-20t06:50:00.000,2022-05-20t06:50:00.000,2022-05-20t07:01:00.000,2022-05-20t07:01:00.000,2022-05-20t07:01:00.000,pmi,lepa,2022-05-20t10:50:00.000,2022-05-20t10:34:00.000,jet2,ls,exs,361,ls361,exs361,,10,,,,,,,,,
departure,active,bfs,egaa,9.0,2022-05-20t07:25:00.000,2022-05-20t07:25:00.000,2022-05-20t07:33:00.000,2022-05-20t07:33:00.000,2022-05-20t07:33:00.000,alc,leal,2022-05-20t11:35:00.000,2022-05-20t11:10:00.000,jet2,ls,exs,301,ls301,exs301,,7b,,,,,,,,,
departure,active,bfs,egaa,23.0,2022-05-20t14:45:00.000,2022-05-20t14:45:00.000,2022-05-20t15:07:00.000,2022-05-20t15:07:00.000,2022-05-20t15:07:00.000,tfs,gcts,2022-05-20t19:30:00.000,2022-05-20t19:20:00.000,jet2,ls,exs,381,ls381,exs381,,b1,,,,,,,,,
departure,active,bfs,egaa,49.0,2022-05-20t15:10:00.000,2022-05-20t15:37:00.000,2022-05-20t15:58:00.000,2022-05-20t15:58:00.000,2022-05-20t15:58:00.000,boj,lbbg,2022-05-20t21:00:00.000,2022-05-20t21:29:00.000,jet2,ls,exs,317,ls317,exs317,,,29.0,,,,,,,,
departure,active,bfs,egaa,90.0,2022-05-20t15:40:00.000,2022-05-20t17:10:00.000,,,,ayt,ltai,2022-05-20t22:40:00.000,,jet2,ls,exs,363,ls363,exs363,1,,,,,,,,,,
departure,active,bfs,egaa,12.0,2022-05-21t06:30:00.000,2022-05-21t06:30:00.000,2022-05-21t06:42:00.000,2022-05-21t06:42:00.000,2022-05-21t06:42:00.000,agp,lemg,2022-05-21t10:55:00.000,2022-05-21t10:27:00.000,jet2,ls,exs,387,ls387,exs387,,,,,,,,,,,
departure,active,bfs,egaa,7.0,2022-05-21t07:10:00.000,2022-05-21t07:10:00.000,2022-05-21t07:16:00.000,2022-05-21t07:16:00.000,2022-05-21t07:16:00.000,fao,lpfr,2022-05-21t10:20:00.000,2022-05-21t10:01:00.000,jet2,ls,exs,305,ls305,exs305,,,,,,,,,,,
departure,active,bfs,egaa,10.0,2022-05-21t07:25:00.000,2022-05-21t07:25:00.000,2022-05-21t07:35:00.000,2022-05-21t07:35:00.000,2022-05-21t07:35:00.000,alc,leal,2022-05-21t11:35:00.000,2022-05-21t11:10:00.000,jet2,ls,exs,301,ls301,exs301,,3b,,,,,,,,,
departure,active,bfs,egaa,29.0,2022-05-21t15:10:00.000,2022-05-21t15:23:00.000,2022-05-21t15:38:00.000,2022-05-21t15:38:00.000,2022-05-21t15:38:00.000,dbv,lddu,2022-05-21t19:30:00.000,2022-05-21t19:36:00.000,jet2,ls,exs,333,ls333,exs333,,,6.0,,,,,,,,
departure,active,bfs,egaa,20.0,2022-05-21t15:25:00.000,2022-05-21t15:25:00.000,2022-05-21t15:45:00.000,2022-05-21t15:45:00.000,2022-05-21t15:45:00.000,pmi,lepa,2022-05-21t19:25:00.000,2022-05-21t19:14:00.000,jet2,ls,exs,361,ls361,exs361,,03,,,,,,,,,
departure,active,bfs,egaa,38.0,2022-05-21t15:45:00.000,2022-05-21t15:45:00.000,2022-05-21t16:22:00.000,2022-05-21t16:22:00.000,2022-05-21t16:22:00.000,tfs,gcts,2022-05-21t20:30:00.000,2022-05-21t20:35:00.000,jet2,ls,exs,381,ls381,exs381,,b1,5.0,,,,,,,,
departure,active,bfs,egaa,18.0,2022-05-22t07:10:00.000,2022-05-22t07:28:00.000,,,,fao,lpfr,2022-05-22t10:20:00.000,,jet2,ls,exs,305,ls305,exs305,,,,,,,,,,,
departure,active,bfs,egaa,,2022-05-22t07:30:00.000,2022-05-22t07:30:00.000,,,,reu,lers,2022-05-22t11:15:00.000,,jet2,ls,exs,303,ls303,exs303,t1,1,,,,,,,,,
departure,active,bfs,egaa,22.0,2022-05-22t07:50:00.000,2022-05-22t07:50:00.000,2022-05-22t08:12:00.000,2022-05-22t08:12:00.000,2022-05-22t08:12:00.000,pmi,lepa,2022-05-22t11:50:00.000,2022-05-22t11:42:00.000,jet2,ls,exs,361,ls361,exs361,,5,,,,,,,,,
departure,active,bfs,egaa,30.0,2022-05-22t14:40:00.000,2022-05-22t14:40:00.000,2022-05-22t15:10:00.000,2022-05-22t15:10:00.000,2022-05-22t15:10:00.000,ace,gcrr,2022-05-22t19:15:00.000,2022-05-22t19:14:00.000,jet2,ls,exs,309,ls309,exs309,1,5,,,,,,,,,
departure,active,bfs,egaa,50.0,2022-05-22t15:25:00.000,2022-05-22t16:15:00.000,,,,lpa,gclp,2022-05-22t20:05:00.000,,jet2,ls,exs,371,ls371,exs371,,37,,,,,,,,,
departure,active,bfs,egaa,33.0,2022-05-22t15:40:00.000,2022-05-22t15:40:00.000,2022-05-22t16:12:00.000,2022-05-22t16:12:00.000,2022-05-22t16:12:00.000,ibz,leib,2022-05-22t19:50:00.000,2022-05-22t19:48:00.000,jet2,ls,exs,397,ls397,exs397,1,08,,,,,,,,,
departure,active,bfs,egaa,10.0,2022-05-22t10:00:00.000,2022-05-22t10:10:00.000,,,,edi,egph,2022-05-22t10:43:00.000,,jet2,ls,exs,1053,ls1053,exs1053,,,,,,,,,,,
departure,active,bfs,egaa,10.0,2022-05-22t10:00:00.000,2022-05-22t10:10:00.000,,,,jer,egjj,2022-05-22t11:15:00.000,,jet2,ls,exs,1047,ls1047,exs1047,,,,,,,,,,,
departure,active,bfs,egaa,10.0,2022-05-22t14:00:00.000,2022-05-22t14:10:00.000,,,,bod,lfbd,2022-05-22t17:03:00.000,,jet2,ls,exs,1033,ls1033,exs1033,,,,,,,,,,,
departure,active,bfs,egaa,10.0,2022-05-22t21:00:00.000,2022-05-22t21:10:00.000,,,,lhr,egll,2022-05-22t22:02:00.000,,jet2,ls,exs,1009,ls1009,exs1009,,,,,,,,,,,
departure,active,bfs,egaa,13.0,2022-05-23t06:30:00.000,2022-05-23t06:30:00.000,2022-05-23t06:42:00.000,2022-05-23t06:42:00.000,2022-05-23t06:42:00.000,agp,lemg,2022-05-23t10:55:00.000,2022-05-23t10:29:00.000,jet2,ls,exs,387,ls387,exs387,,,,,,,,,,,
departure,active,bfs,egaa,17.0,2022-05-23t06:50:00.000,2022-05-23t07:20:00.000,2022-05-23t07:06:00.000,2022-05-23t07:06:00.000,2022-05-23t07:06:00.000,pmi,lepa,2022-05-23t10:50:00.000,2022-05-23t10:38:00.000,jet2,ls,exs,361,ls361,exs361,,06,,,,,,,,,
departure,active,bfs,egaa,3.0,2022-05-23t07:25:00.000,2022-05-23t07:25:00.000,2022-05-23t07:28:00.000,2022-05-23t07:28:00.000,2022-05-23t07:28:00.000,alc,leal,2022-05-23t11:35:00.000,2022-05-23t11:08:00.000,jet2,ls,exs,301,ls301,exs301,,3b,,,,,,,,,
departure,active,bfs,egaa,21.0,2022-05-23t14:45:00.000,2022-05-23t14:45:00.000,2022-05-23t15:06:00.000,2022-05-23t15:06:00.000,2022-05-23t15:06:00.000,tfs,gcts,2022-05-23t19:30:00.000,2022-05-23t19:16:00.000,jet2,ls,exs,381,ls381,exs381,,b5,,,,,,,,,
departure,active,bfs,egaa,30.0,2022-05-23t15:25:00.000,2022-05-23t15:55:00.000,,,,her,lgir,2022-05-23t22:10:00.000,,jet2,ls,exs,321,ls321,exs321,,,,,,,,,,,
departure,active,bfs,egaa,110.0,2022-05-23t15:40:00.000,2022-05-23t17:30:00.000,,,,dlm,ltbs,2022-05-23t22:15:00.000,,jet2,ls,exs,379,ls379,exs379,i,,,,,,,,,,
departure,active,bfs,egaa,15.0,2022-05-24t06:50:00.000,2022-05-24t06:50:00.000,2022-05-24t07:04:00.000,2022-05-24t07:04:00.000,2022-05-24t07:04:00.000,ibz,leib,2022-05-24t11:00:00.000,2022-05-24t10:42:00.000,jet2,ls,exs,397,ls397,exs397,1,06,,,,,,,,,
departure,active,bfs,egaa,12.0,2022-05-24t07:10:00.000,2022-05-24t07:10:00.000,2022-05-24t07:22:00.000,2022-05-24t07:22:00.000,2022-05-24t07:22:00.000,fao,lpfr,2022-05-24t10:20:00.000,2022-05-24t10:01:00.000,jet2,ls,exs,305,ls305,exs305,,,,,,,,,,,
departure,active,bfs,egaa,22.0,2022-05-24t07:15:00.000,2022-05-24t07:37:00.000,,,,reu,lers,2022-05-24t11:00:00.000,,jet2,ls,exs,303,ls303,exs303,t1,1,,,,,,,,,
departure,active,bfs,egaa,24.0,2022-05-24t14:40:00.000,2022-05-24t14:40:00.000,2022-05-24t15:04:00.000,2022-05-24t15:04:00.000,2022-05-24t15:04:00.000,ace,gcrr,2022-05-24t19:10:00.000,2022-05-24t19:01:00.000,jet2,ls,exs,309,ls309,exs309,1,7,,,,,,,,,
departure,active,bfs,egaa,23.0,2022-05-24t15:05:00.000,2022-05-24t15:05:00.000,2022-05-24t15:28:00.000,2022-05-24t15:28:00.000,2022-05-24t15:28:00.000,rho,lgrp,2022-05-24t22:00:00.000,2022-05-24t21:40:00.000,jet2,ls,exs,325,ls325,exs325,,,,,,,,,,,
departure,active,bfs,egaa,31.0,2022-05-24t15:40:00.000,2022-05-24t16:00:00.000,2022-05-24t16:11:00.000,2022-05-24t16:11:00.000,2022-05-24t16:11:00.000,ayt,ltai,2022-05-24t22:40:00.000,2022-05-24t22:29:00.000,jet2,ls,exs,363,ls363,exs363,1,,,,,,,,,,
departure,active,bfs,egaa,,2022-05-25t06:35:00.000,2022-05-25t06:35:00.000,,,,mah,lemh,2022-05-25t10:30:00.000,,jet2,ls,exs,395,ls395,exs395,ter1,06,,,,,,,,,
departure,active,bfs,egaa,39.0,2022-05-25t06:50:00.000,2022-05-25t07:20:00.000,2022-05-25t07:29:00.000,2022-05-25t07:29:00.000,2022-05-25t07:29:00.000,pmi,lepa,2022-05-25t10:50:00.000,2022-05-25t10:59:00.000,jet2,ls,exs,361,ls361,exs361,,05,10.0,,,,,,,,
departure,active,bfs,egaa,180.0,2022-05-25t08:55:00.000,2022-05-25t11:55:00.000,,,,vrn,lipx,2022-05-25t12:30:00.000,,jet2,ls,exs,339,ls339,exs339,,,,,,,,,,,
departure,active,bfs,egaa,26.0,2022-05-25t14:40:00.000,2022-05-25t14:40:00.000,2022-05-25t15:06:00.000,2022-05-25t15:06:00.000,2022-05-25t15:06:00.000,fue,gcfv,2022-05-25t19:10:00.000,2022-05-25t19:08:00.000,jet2,ls,exs,307,ls307,exs307,,4,,,,,,,,,
departure,active,bfs,egaa,61.0,2022-05-25t15:05:00.000,2022-05-25t16:06:00.000,,,,zth,lgza,2022-05-25t21:15:00.000,,jet2,ls,exs,335,ls335,exs335,,,,,,,,,,,
departure,active,bfs,egaa,29.0,2022-05-25t15:50:00.000,2022-05-25t15:50:00.000,2022-05-25t16:18:00.000,2022-05-25t16:18:00.000,2022-05-25t16:18:00.000,pfo,lcph,2022-05-25t23:10:00.000,2022-05-25t22:54:00.000,jet2,ls,exs,329,ls329,exs329,,,,,,,,,,,
departure,active,bfs,egaa,9.0,2022-05-26t07:10:00.000,2022-05-26t07:19:00.000,,,,fao,lpfr,2022-05-26t10:20:00.000,,jet2,ls,exs,305,ls305,exs305,,,,,,,,,,,
departure,active,bfs,egaa,12.0,2022-05-26t07:15:00.000,2022-05-26t07:15:00.000,2022-05-26t07:26:00.000,2022-05-26t07:26:00.000,2022-05-26t07:26:00.000,reu,lers,2022-05-26t11:00:00.000,2022-05-26t10:44:00.000,jet2,ls,exs,303,ls303,exs303,t1,1,,,,,,,,,
departure,active,bfs,egaa,20.0,2022-05-26t08:00:00.000,2022-05-26t08:05:00.000,2022-05-26t08:19:00.000,2022-05-26t08:19:00.000,2022-05-26t08:19:00.000,ibz,leib,2022-05-26t12:10:00.000,2022-05-26t11:57:00.000,jet2,ls,exs,397,ls397,exs397,1,09,,,,,,,,,
departure,active,bfs,egaa,,2022-05-26t14:40:00.000,2022-05-26t14:40:00.000,,,,ace,gcrr,2022-05-26t19:10:00.000,,jet2,ls,exs,309,ls309,exs309,1,4,,,,,,,,,
