type,status,departure.iataCode,departure.icaoCode,departure.gate,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.baggage,arrival.gate,arrival.scheduledTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,arrival.terminal,arrival.estimatedTime,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.delay
departure,active,nwi,egsh,3,,2022-09-28t09:30:00.000,,2022-09-28t09:29:00.000,2022-09-28t09:29:00.000,2022-09-28t09:29:00.000,ams,eham,13,a08,2022-09-28t11:25:00.000,2022-09-28t11:00:00.000,2022-09-28t11:00:00.000,2022-09-28t11:00:00.000,klm,kl,klm,1516,kl1516,klm1516,,,,,,,,,
departure,active,nwi,egsh,3,,2022-09-28t17:20:00.000,,,,,ams,eham,13,a08,2022-09-28t19:15:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,,,,,,,,,
departure,active,nwi,egsh,3,,2022-09-29t06:05:00.000,,,,,ams,eham,10,a08,2022-09-29t08:00:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,,,,,,,,,
departure,active,nwi,egsh,3,130.0,2022-09-29t09:30:00.000,2022-09-29t11:40:00.000,,,,ams,eham,8,a08,2022-09-29t11:25:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,2,,,,,,,,
departure,active,nwi,egsh,3,,2022-09-29t17:20:00.000,,,,,ams,eham,12,d27,2022-09-29t19:15:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,,,,,,,,,
departure,active,nwi,egsh,1,2.0,2022-09-30t06:05:00.000,,2022-09-30t06:07:00.000,2022-09-30t06:07:00.000,2022-09-30t06:07:00.000,ams,eham,10,a08,2022-09-30t08:00:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,,2022-09-30t07:36:00.000,,,,,,,
departure,active,nwi,egsh,3,,2022-09-30t09:30:00.000,,,,,ams,eham,13,a08,2022-09-30t11:25:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,,,,,,,,,
departure,active,nwi,egsh,3,35.0,2022-09-30t17:20:00.000,2022-09-30t17:55:00.000,,,,ams,eham,8,a08,2022-09-30t19:15:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,2,,,,,,,,
departure,active,nwi,egsh,,,2022-09-04t13:15:00.000,,,,,tfs,gcts,a2,,2022-09-04t17:40:00.000,,,,tui airways,by,tom,5750,by5750,tom5750,,,,,,,,,
departure,active,nwi,egsh,,,2022-09-12t06:50:00.000,,,,,dlm,ltbs,,,2022-09-12t12:35:00.000,,,,tui airways,by,tom,582,by582,tom582,i,,,,,,,,
departure,active,nwi,egsh,3,,2022-09-01t06:05:00.000,,,,,ams,eham,,a08,2022-09-01t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,,2022-09-01t09:30:00.000,,,,,ams,eham,9,a08,2022-09-01t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,,,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,1,,2022-09-01t17:20:00.000,,,,,ams,eham,12,a08,2022-09-01t19:15:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,1,8.0,2022-09-02t06:05:00.000,,2022-09-02t06:12:00.000,2022-09-02t06:12:00.000,2022-09-02t06:12:00.000,ams,eham,9,a08,2022-09-02t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,2022-09-02t07:45:00.000,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,,2022-09-02t09:30:00.000,2022-09-02t09:30:00.000,,,,ams,eham,11,a08,2022-09-02t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,,,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,3,55.0,2022-09-02t17:20:00.000,2022-09-02t18:15:00.000,,,,ams,eham,12,a08,2022-09-02t19:15:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,1,,2022-09-03t06:05:00.000,2022-09-03t06:05:00.000,,,,ams,eham,,a08,2022-09-03t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,11.0,2022-09-03t09:30:00.000,,2022-09-03t09:41:00.000,2022-09-03t09:41:00.000,2022-09-03t09:41:00.000,ams,eham,9,a08,2022-09-03t11:25:00.000,2022-09-03t11:13:00.000,2022-09-03t11:13:00.000,2022-09-03t11:13:00.000,virgin atlantic,vs,vir,6939,vs6939,vir6939,,,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,1,11.0,2022-09-04t06:05:00.000,,2022-09-04t06:16:00.000,2022-09-04t06:16:00.000,2022-09-04t06:16:00.000,ams,eham,9,a08,2022-09-04t08:00:00.000,2022-09-04t07:45:00.000,2022-09-04t07:45:00.000,2022-09-04t07:45:00.000,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,,2022-09-04t14:10:00.000,,,,,ams,eham,11,a08,2022-09-04t16:05:00.000,,,,virgin atlantic,vs,vir,6940,vs6940,vir6940,,,klm,kl,klm,1520,kl1520,klm1520,
departure,active,nwi,egsh,3,20.0,2022-09-04t17:20:00.000,2022-09-04t17:40:00.000,,,,ams,eham,8,d31,2022-09-04t19:15:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,3,,2022-09-05t06:05:00.000,,,,,ams,eham,12,a08,2022-09-05t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,,2022-09-05t09:30:00.000,2022-09-05t09:30:00.000,,,,ams,eham,10,a08,2022-09-05t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,,,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,3,60.0,2022-09-05t17:20:00.000,2022-09-05t18:20:00.000,,,,ams,eham,11,a08,2022-09-05t19:15:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,3,10.0,2022-09-06t06:05:00.000,2022-09-06t06:15:00.000,,,,ams,eham,,a08,2022-09-06t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,3.0,2022-09-06t09:30:00.000,,2022-09-06t09:32:00.000,2022-09-06t09:32:00.000,2022-09-06t09:32:00.000,ams,eham,10,a08,2022-09-06t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,,2022-09-06t11:04:00.000,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,3,11.0,2022-09-06t17:20:00.000,,2022-09-06t17:30:00.000,2022-09-06t17:30:00.000,2022-09-06t17:30:00.000,ams,eham,13,a08,2022-09-06t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,,2022-09-06t19:04:00.000,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,1,,2022-09-07t06:05:00.000,,,,,ams,eham,13,a08,2022-09-07t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,,2022-09-07t09:30:00.000,,,,,ams,eham,,a08,2022-09-07t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,,,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,3,10.0,2022-09-07t17:20:00.000,2022-09-07t17:30:00.000,,,,ams,eham,8,a08,2022-09-07t19:15:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,1,,2022-09-08t06:05:00.000,,,,,ams,eham,11,a08,2022-09-08t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,1,5.0,2022-09-08t09:30:00.000,2022-09-08t09:35:00.000,,,,ams,eham,8,a08,2022-09-08t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,,,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,3,70.0,2022-09-08t17:20:00.000,2022-09-08t18:30:00.000,,,,ams,eham,8,d29,2022-09-08t19:15:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,1,30.0,2022-09-09t06:05:00.000,2022-09-09t06:35:00.000,,,,ams,eham,12,a08,2022-09-09t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,,2022-09-09t09:30:00.000,2022-09-09t09:30:00.000,,,,ams,eham,,a08,2022-09-09t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,,,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,3,10.0,2022-09-09t17:20:00.000,2022-09-09t17:30:00.000,,,,ams,eham,8,a08,2022-09-09t19:15:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,3,,2022-09-10t06:05:00.000,,,,,ams,eham,10,a08,2022-09-10t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,,2022-09-10t09:30:00.000,,,,,ams,eham,12,a08,2022-09-10t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,,,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,1,,2022-09-11t06:05:00.000,,,,,ams,eham,12,a08,2022-09-11t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,10.0,2022-09-11t14:10:00.000,2022-09-11t14:20:00.000,,,,ams,eham,13,a08,2022-09-11t16:05:00.000,,,,virgin atlantic,vs,vir,6940,vs6940,vir6940,,,klm,kl,klm,1520,kl1520,klm1520,
departure,active,nwi,egsh,3,15.0,2022-09-11t17:20:00.000,,2022-09-11t17:35:00.000,2022-09-11t17:35:00.000,2022-09-11t17:35:00.000,ams,eham,9,a08,2022-09-11t19:15:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,,2022-09-11t19:02:00.000,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,3,,2022-09-12t06:05:00.000,,,,,ams,eham,,a08,2022-09-12t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,15.0,2022-09-12t09:30:00.000,2022-09-12t09:45:00.000,,,,ams,eham,13,a08,2022-09-12t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,,,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,3,25.0,2022-09-12t17:20:00.000,2022-09-12t17:45:00.000,,,,ams,eham,9,a08,2022-09-12t19:15:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,1,,2022-09-13t06:05:00.000,,,,,ams,eham,9,a08,2022-09-13t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,,2022-09-13t09:30:00.000,,,,,ams,eham,12,a08,2022-09-13t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,,,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,3,60.0,2022-09-13t17:20:00.000,2022-09-13t18:20:00.000,,,,ams,eham,8,d27,2022-09-13t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,1,,2022-09-14t06:05:00.000,,,,,ams,eham,11,a08,2022-09-14t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,25.0,2022-09-14t09:30:00.000,2022-09-14t09:55:00.000,,,,ams,eham,12,a08,2022-09-14t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,2,,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,1,21.0,2022-09-14t17:20:00.000,2022-09-14t17:41:00.000,,,,ams,eham,13,a08,2022-09-14t19:15:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,3,7.0,2022-09-15t06:05:00.000,,2022-09-15t06:11:00.000,2022-09-15t06:11:00.000,2022-09-15t06:11:00.000,ams,eham,8,a08,2022-09-15t08:00:00.000,2022-09-15t07:41:00.000,2022-09-15t07:41:00.000,2022-09-15t07:41:00.000,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,7.0,2022-09-15t09:30:00.000,,2022-09-15t09:36:00.000,2022-09-15t09:36:00.000,2022-09-15t09:36:00.000,ams,eham,12,a08,2022-09-15t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,,2022-09-15t11:08:00.000,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,1,21.0,2022-09-15t17:20:00.000,2022-09-15t17:20:00.000,2022-09-15t17:40:00.000,2022-09-15t17:40:00.000,2022-09-15t17:40:00.000,ams,eham,12,d31,2022-09-15t19:15:00.000,2022-09-15t19:09:00.000,2022-09-15t19:09:00.000,2022-09-15t19:09:00.000,virgin atlantic,vs,vir,7086,vs7086,vir7086,,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,1,,2022-09-16t06:05:00.000,,,,,ams,eham,11,a08,2022-09-16t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,12.0,2022-09-16t09:30:00.000,,2022-09-16t09:42:00.000,2022-09-16t09:42:00.000,2022-09-16t09:42:00.000,ams,eham,12,a08,2022-09-16t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,,2022-09-16t11:11:00.000,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,3,20.0,2022-09-16t17:20:00.000,2022-09-16t17:40:00.000,,,,ams,eham,13,a08,2022-09-16t19:15:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,3,7.0,2022-09-17t06:05:00.000,,2022-09-17t06:11:00.000,2022-09-17t06:11:00.000,2022-09-17t06:11:00.000,ams,eham,9,a08,2022-09-17t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,2022-09-17t07:45:00.000,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,35.0,2022-09-17t09:30:00.000,2022-09-17t10:05:00.000,,,,ams,eham,12,a08,2022-09-17t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,,,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,1,,2022-09-18t06:05:00.000,,,,,ams,eham,10,a08,2022-09-18t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,15.0,2022-09-18t14:10:00.000,2022-09-18t14:25:00.000,,,,ams,eham,13,a08,2022-09-18t16:05:00.000,,,,virgin atlantic,vs,vir,6940,vs6940,vir6940,,,klm,kl,klm,1520,kl1520,klm1520,
departure,active,nwi,egsh,3,14.0,2022-09-18t17:20:00.000,,2022-09-18t17:33:00.000,2022-09-18t17:33:00.000,2022-09-18t17:33:00.000,ams,eham,8,a08,2022-09-18t19:15:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,,2022-09-18t19:08:00.000,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,3,,2022-09-19t06:05:00.000,,,,,ams,eham,12,a08,2022-09-19t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,,2022-09-19t09:30:00.000,,,,,ams,eham,8,a08,2022-09-19t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,2,,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,3,65.0,2022-09-19t17:20:00.000,2022-09-19t18:25:00.000,,,,ams,eham,13,d27,2022-09-19t19:15:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,1,5.0,2022-09-20t06:05:00.000,,2022-09-20t06:09:00.000,2022-09-20t06:09:00.000,2022-09-20t06:09:00.000,ams,eham,8,a08,2022-09-20t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,2022-09-20t07:43:00.000,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,5.0,2022-09-20t09:30:00.000,,2022-09-20t09:34:00.000,2022-09-20t09:34:00.000,2022-09-20t09:34:00.000,ams,eham,9,a08,2022-09-20t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,,2022-09-20t11:08:00.000,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,3,15.0,2022-09-20t17:20:00.000,,2022-09-20t17:35:00.000,2022-09-20t17:35:00.000,2022-09-20t17:35:00.000,ams,eham,11,d31,2022-09-20t19:15:00.000,2022-09-20t19:08:00.000,2022-09-20t19:08:00.000,2022-09-20t19:08:00.000,virgin atlantic,vs,vir,6941,vs6941,vir6941,,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,1,,2022-09-21t06:05:00.000,,,,,ams,eham,13,a08,2022-09-21t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,,2022-09-21t09:30:00.000,,2022-09-21t09:30:00.000,2022-09-21t09:30:00.000,2022-09-21t09:30:00.000,ams,eham,9,a08,2022-09-21t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,,2022-09-21t11:01:00.000,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,3,,2022-09-21t17:20:00.000,2022-09-21t17:20:00.000,,,,ams,eham,11,d28,2022-09-21t19:15:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,3,6.0,2022-09-22t06:05:00.000,,2022-09-22t06:10:00.000,2022-09-22t06:10:00.000,2022-09-22t06:10:00.000,ams,eham,11,a08,2022-09-22t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,2022-09-22t07:36:00.000,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,11.0,2022-09-22t09:30:00.000,,2022-09-22t09:40:00.000,2022-09-22t09:40:00.000,2022-09-22t09:40:00.000,ams,eham,9,a08,2022-09-22t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,,2022-09-22t11:10:00.000,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,2,11.0,2022-09-22t17:20:00.000,,2022-09-22t17:31:00.000,2022-09-22t17:31:00.000,2022-09-22t17:31:00.000,ams,eham,8,d23,2022-09-22t19:15:00.000,2022-09-22t19:03:00.000,2022-09-22t19:03:00.000,2022-09-22t19:03:00.000,virgin atlantic,vs,vir,7086,vs7086,vir7086,,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,1,,2022-09-23t06:05:00.000,,,,,ams,eham,11,a08,2022-09-23t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,9.0,2022-09-23t09:30:00.000,,2022-09-23t09:39:00.000,2022-09-23t09:39:00.000,2022-09-23t09:39:00.000,ams,eham,13,a08,2022-09-23t11:25:00.000,2022-09-23t11:13:00.000,2022-09-23t11:13:00.000,2022-09-23t11:13:00.000,virgin atlantic,vs,vir,6939,vs6939,vir6939,,,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,3,,2022-09-23t17:20:00.000,,,,,ams,eham,13,a08,2022-09-23t19:15:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,,,klm,kl,klm,1522,kl1522,klm1522,
