type,status,departure.iataCode,departure.icaoCode,departure.terminal,departure.gate,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.baggage,arrival.gate,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,departure.delay,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.delay,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber
departure,active,gla,egpf,m,32,2022-07-10t08:00:00.000,2022-07-10t08:15:00.000,2022-07-10t08:17:00.000,2022-07-10t08:17:00.000,2022-07-10t08:17:00.000,pmi,lepa,,05,,2022-07-10t12:00:00.000,2022-07-10t11:53:00.000,jet2,ls,exs,139,ls139,exs139,18.0,,,,,,,,,,
departure,active,gla,egpf,m,25,2022-07-10t08:15:00.000,2022-07-10t08:35:00.000,,,,reu,lers,t1,2,,2022-07-10t12:00:00.000,,jet2,ls,exs,121,ls121,exs121,20.0,,,,,,,,,,
departure,active,gla,egpf,m,29,2022-07-10t15:20:00.000,2022-07-10t15:20:00.000,2022-07-10t15:36:00.000,2022-07-10t15:36:00.000,2022-07-10t15:36:00.000,tfs,gcts,,a6,,2022-07-10t20:05:00.000,2022-07-10t19:57:00.000,jet2,ls,exs,155,ls155,exs155,17.0,,,,,,,,,,
departure,active,gla,egpf,m,33,2022-07-10t15:30:00.000,2022-07-10t15:30:00.000,,,,ayt,ltai,1,,,2022-07-10t22:20:00.000,,jet2,ls,exs,109,ls109,exs109,,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-07-10t15:30:00.000,2022-07-10t15:30:00.000,2022-07-10t15:44:00.000,2022-07-10t15:44:00.000,2022-07-10t15:44:00.000,ace,gcrr,1,5,,2022-07-10t20:10:00.000,2022-07-10t19:44:00.000,jet2,ls,exs,167,ls167,exs167,15.0,,,,,,,,,,
departure,active,gla,egpf,m,28,2022-07-10t15:40:00.000,2022-07-10t15:35:00.000,2022-07-10t15:55:00.000,2022-07-10t15:55:00.000,2022-07-10t15:55:00.000,lpa,gclp,,37,,2022-07-10t20:35:00.000,2022-07-10t20:18:00.000,jet2,ls,exs,143,ls143,exs143,15.0,,,,,,,,,,
departure,active,gla,egpf,m,32,2022-07-10t15:45:00.000,2022-07-10t16:32:00.000,,,,dlm,ltbs,i,,,2022-07-10t22:20:00.000,,jet2,ls,exs,151,ls151,exs151,47.0,,,,,,,,,,
departure,active,gla,egpf,m,36,2022-07-10t15:55:00.000,2022-07-10t17:00:00.000,,,,her,lgir,,,,2022-07-10t22:20:00.000,,jet2,ls,exs,193,ls193,exs193,65.0,,,,,,,,,,
departure,active,gla,egpf,m,30a,2022-07-10t16:10:00.000,2022-07-10t16:45:00.000,,,,fue,gcfv,,5,,2022-07-10t20:55:00.000,,jet2,ls,exs,137,ls137,exs137,35.0,,,,,,,,,,
departure,active,gla,egpf,m,28,2022-07-11t06:15:00.000,2022-07-11t06:15:00.000,2022-07-11t06:28:00.000,2022-07-11t06:28:00.000,2022-07-11t06:28:00.000,ibz,leib,1,08,,2022-07-11t10:25:00.000,2022-07-11t10:10:00.000,jet2,ls,exs,119,ls119,exs119,13.0,,,,,,,,,,
departure,active,gla,egpf,m,34,2022-07-11t06:15:00.000,2022-07-11t06:30:00.000,2022-07-11t06:30:00.000,2022-07-11t06:30:00.000,2022-07-11t06:30:00.000,dlm,ltbs,i,,,2022-07-11t12:50:00.000,2022-07-11t12:33:00.000,jet2,ls,exs,163,ls163,exs163,16.0,,,,,,,,,,
departure,active,gla,egpf,m,30b,2022-07-11t06:40:00.000,2022-07-11t06:44:00.000,2022-07-11t06:56:00.000,2022-07-11t06:56:00.000,2022-07-11t06:56:00.000,fao,lpfr,,,,2022-07-11t10:05:00.000,2022-07-11t09:49:00.000,jet2,ls,exs,173,ls173,exs173,16.0,,,,,,,,,,
departure,active,gla,egpf,m,36,2022-07-11t06:45:00.000,2022-07-11t06:45:00.000,2022-07-11t07:01:00.000,2022-07-11t07:01:00.000,2022-07-11t07:01:00.000,agp,lemg,,,,2022-07-11t11:10:00.000,2022-07-11t10:57:00.000,jet2,ls,exs,133,ls133,exs133,16.0,,,,,,,,,,
departure,active,gla,egpf,m,24,2022-07-11t07:00:00.000,2022-07-11t07:00:00.000,2022-07-11t07:13:00.000,2022-07-11t07:13:00.000,2022-07-11t07:13:00.000,pmi,lepa,,07,,2022-07-11t11:00:00.000,2022-07-11t10:44:00.000,jet2,ls,exs,189,ls189,exs189,13.0,,,,,,,,,,
departure,active,gla,egpf,m,25,2022-07-11t07:15:00.000,2022-07-11t07:13:00.000,2022-07-11t07:27:00.000,2022-07-11t07:27:00.000,2022-07-11t07:27:00.000,alc,leal,,7b,,2022-07-11t11:30:00.000,2022-07-11t11:10:00.000,jet2,ls,exs,177,ls177,exs177,12.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-07-11t08:00:00.000,2022-07-11t07:59:00.000,,,,pmi,lepa,,04,,2022-07-11t12:00:00.000,,jet2,ls,exs,139,ls139,exs139,,,,,,,,,,,
departure,active,gla,egpf,m,32,2022-07-11t15:15:00.000,,2022-07-11t15:28:00.000,2022-07-11t15:28:00.000,2022-07-11t15:28:00.000,bjv,ltfe,i,,,2022-07-11t21:50:00.000,2022-07-11t21:29:00.000,jet2,ls,exs,123,ls123,exs123,14.0,,,,,,,,,,
departure,active,gla,egpf,m,33,2022-07-11t15:20:00.000,2022-07-11t15:20:00.000,2022-07-11t15:23:00.000,2022-07-11t15:23:00.000,2022-07-11t15:23:00.000,tfs,gcts,,b1,,2022-07-11t20:05:00.000,2022-07-11t19:40:00.000,jet2,ls,exs,155,ls155,exs155,3.0,,,,,,,,,,
departure,active,gla,egpf,m,,2022-07-11t15:25:00.000,2022-07-12t07:30:00.000,,,,fnc,lpma,,,,2022-07-11t19:35:00.000,,jet2,ls,exs,129,ls129,exs129,965.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-07-11t15:30:00.000,,2022-07-11t16:25:00.000,2022-07-11t16:25:00.000,2022-07-11t16:25:00.000,rho,lgrp,,,,2022-07-11t22:00:00.000,2022-07-11t22:46:00.000,jet2,ls,exs,181,ls181,exs181,55.0,,,,47.0,,,,,,
departure,active,gla,egpf,m,36,2022-07-11t15:45:00.000,2022-07-11t16:10:00.000,2022-07-11t16:15:00.000,2022-07-11t16:15:00.000,2022-07-11t16:15:00.000,dlm,ltbs,i,,,2022-07-11t22:20:00.000,2022-07-11t22:22:00.000,jet2,ls,exs,151,ls151,exs151,31.0,,,,3.0,,,,,,
departure,active,gla,egpf,m,34,2022-07-11t16:20:00.000,2022-07-11t17:00:00.000,2022-07-11t17:01:00.000,2022-07-11t17:01:00.000,2022-07-11t17:01:00.000,ayt,ltai,1,,,2022-07-11t23:10:00.000,2022-07-11t23:16:00.000,jet2,ls,exs,199,ls199,exs199,41.0,,,,6.0,,,,,,
departure,active,gla,egpf,m,33,2022-07-11t17:20:00.000,2022-07-11t17:35:00.000,2022-07-11t18:00:00.000,2022-07-11t18:00:00.000,2022-07-11t18:00:00.000,tfs,gcts,,b3,,2022-07-11t22:05:00.000,2022-07-11t22:22:00.000,jet2,ls,exs,125,ls125,exs125,41.0,,,,17.0,,,,,,
departure,active,gla,egpf,m,30b,2022-07-12t06:30:00.000,2022-07-12t06:30:00.000,2022-07-12t06:38:00.000,2022-07-12t06:38:00.000,2022-07-12t06:38:00.000,boj,lbbg,,,,2022-07-12t12:15:00.000,2022-07-12t12:04:00.000,jet2,ls,exs,117,ls117,exs117,8.0,,,,,,,,,,
departure,active,gla,egpf,m,25,2022-07-12t06:40:00.000,2022-07-12t06:44:00.000,2022-07-12t07:02:00.000,2022-07-12t07:02:00.000,2022-07-12t07:02:00.000,mah,lemh,ter1,06,,2022-07-12t10:40:00.000,2022-07-12t10:38:00.000,jet2,ls,exs,145,ls145,exs145,22.0,,,,,,,,,,
departure,active,gla,egpf,m,34,2022-07-12t06:40:00.000,2022-07-12t06:40:00.000,2022-07-12t06:50:00.000,2022-07-12t06:50:00.000,2022-07-12t06:50:00.000,fao,lpfr,,,,2022-07-12t10:05:00.000,2022-07-12t09:44:00.000,jet2,ls,exs,173,ls173,exs173,11.0,,,,,,,,,,
departure,active,gla,egpf,m,32,2022-07-12t06:50:00.000,2022-07-12t06:50:00.000,2022-07-12t07:16:00.000,2022-07-12t07:16:00.000,2022-07-12t07:16:00.000,cfu,lgkr,,,,2022-07-12t12:35:00.000,2022-07-12t12:33:00.000,jet2,ls,exs,111,ls111,exs111,27.0,,,,,,,,,,
departure,active,gla,egpf,m,30a,2022-07-12t07:00:00.000,2022-07-12t07:10:00.000,2022-07-12t07:25:00.000,2022-07-12t07:25:00.000,2022-07-12t07:25:00.000,pmi,lepa,,07,,2022-07-12t11:00:00.000,2022-07-12t10:59:00.000,jet2,ls,exs,189,ls189,exs189,26.0,,,,,,,,,,
departure,active,gla,egpf,m,23,2022-07-12t07:15:00.000,2022-07-12t07:15:00.000,2022-07-12t07:30:00.000,2022-07-12t07:30:00.000,2022-07-12t07:30:00.000,alc,leal,,5b,,2022-07-12t11:30:00.000,2022-07-12t11:14:00.000,jet2,ls,exs,177,ls177,exs177,15.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-07-12t08:15:00.000,2022-07-12t08:15:00.000,2022-07-12t08:20:00.000,2022-07-12t08:20:00.000,2022-07-12t08:20:00.000,reu,lers,t1,3,,2022-07-12t12:00:00.000,2022-07-12t11:38:00.000,jet2,ls,exs,121,ls121,exs121,5.0,,,,,,,,,,
departure,active,gla,egpf,m,28,2022-07-12t15:20:00.000,,2022-07-12t15:33:00.000,2022-07-12t15:33:00.000,2022-07-12t15:33:00.000,tfs,gcts,,a1,,2022-07-12t20:05:00.000,2022-07-12t19:54:00.000,jet2,ls,exs,155,ls155,exs155,14.0,,,,,,,,,,
departure,active,gla,egpf,m,36,2022-07-12t15:30:00.000,2022-07-12t15:50:00.000,2022-07-12t15:46:00.000,2022-07-12t15:46:00.000,2022-07-12t15:46:00.000,ayt,ltai,1,,,2022-07-12t22:20:00.000,2022-07-12t21:57:00.000,jet2,ls,exs,109,ls109,exs109,16.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-07-12t15:30:00.000,,2022-07-12t15:59:00.000,2022-07-12t15:59:00.000,2022-07-12t15:59:00.000,ace,gcrr,1,4,,2022-07-12t20:10:00.000,2022-07-12t20:09:00.000,jet2,ls,exs,167,ls167,exs167,29.0,,,,,,,,,,
departure,active,gla,egpf,m,34,2022-07-12t15:30:00.000,2022-07-12t15:40:00.000,2022-07-12t15:56:00.000,2022-07-12t15:56:00.000,2022-07-12t15:56:00.000,rho,lgrp,,,,2022-07-12t22:00:00.000,2022-07-12t22:03:00.000,jet2,ls,exs,181,ls181,exs181,27.0,,,,3.0,,,,,,
departure,active,gla,egpf,m,32,2022-07-12t15:40:00.000,2022-07-12t15:40:00.000,2022-07-12t16:03:00.000,2022-07-12t16:03:00.000,2022-07-12t16:03:00.000,lpa,gclp,,35,,2022-07-12t20:35:00.000,2022-07-12t20:24:00.000,jet2,ls,exs,143,ls143,exs143,23.0,,,,,,,,,,
departure,active,gla,egpf,m,29,2022-07-12t16:20:00.000,2022-07-12t17:05:00.000,,,,dlm,ltbs,i,,,2022-07-12t22:55:00.000,,jet2,ls,exs,151,ls151,exs151,45.0,,,,,,,,,,
departure,active,gla,egpf,m,28,2022-07-12t16:35:00.000,2022-07-12t17:15:00.000,,,,her,lgir,,,,2022-07-12t23:00:00.000,,jet2,ls,exs,193,ls193,exs193,40.0,,,,,,,,,,
departure,active,gla,egpf,m,32,2022-07-13t06:00:00.000,2022-07-13t06:07:00.000,,,,efl,lgkf,,,,2022-07-13t12:10:00.000,,jet2,ls,exs,165,ls165,exs165,7.0,,,,,,,,,,
departure,active,gla,egpf,m,29,2022-07-13t06:15:00.000,2022-07-13t06:35:00.000,2022-07-13t06:46:00.000,2022-07-13t06:46:00.000,2022-07-13t06:46:00.000,zth,lgza,,,,2022-07-13t12:20:00.000,2022-07-13t12:18:00.000,jet2,ls,exs,183,ls183,exs183,31.0,,,,,,,,,,
departure,active,gla,egpf,m,34,2022-07-13t06:15:00.000,2022-07-13t06:25:00.000,2022-07-13t06:32:00.000,2022-07-13t06:32:00.000,2022-07-13t06:32:00.000,pmi,lepa,,07,,2022-07-13t10:15:00.000,2022-07-13t10:06:00.000,jet2,ls,exs,189,ls189,exs189,18.0,,,,,,,,,,
departure,active,gla,egpf,m,36,2022-07-13t06:40:00.000,2022-07-13t06:40:00.000,2022-07-13t06:51:00.000,2022-07-13t06:51:00.000,2022-07-13t06:51:00.000,fao,lpfr,,,,2022-07-13t10:05:00.000,2022-07-13t09:46:00.000,jet2,ls,exs,173,ls173,exs173,11.0,,,,,,,,,,
departure,active,gla,egpf,m,25,2022-07-13t07:15:00.000,2022-07-13t07:25:00.000,2022-07-13t07:32:00.000,2022-07-13t07:32:00.000,2022-07-13t07:32:00.000,alc,leal,,5b,,2022-07-13t11:30:00.000,2022-07-13t11:14:00.000,jet2,ls,exs,177,ls177,exs177,18.0,,,,,,,,,,
departure,active,gla,egpf,m,28,2022-07-13t07:35:00.000,2022-07-13t07:35:00.000,2022-07-13t07:51:00.000,2022-07-13t07:51:00.000,2022-07-13t07:51:00.000,ibz,leib,1,07,,2022-07-13t11:45:00.000,2022-07-13t11:36:00.000,jet2,ls,exs,119,ls119,exs119,16.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-07-13t14:25:00.000,2022-07-13t14:28:00.000,2022-07-13t14:40:00.000,2022-07-13t14:40:00.000,2022-07-13t14:40:00.000,lca,lclk,,,,2022-07-13t21:35:00.000,2022-07-13t21:18:00.000,jet2,ls,exs,141,ls141,exs141,16.0,,,,,,,,,,
departure,active,gla,egpf,m,28,2022-07-13t15:20:00.000,2022-07-13t15:12:00.000,2022-07-13t15:23:00.000,2022-07-13t15:23:00.000,2022-07-13t15:23:00.000,tfs,gcts,,a7,,2022-07-13t20:05:00.000,2022-07-13t19:46:00.000,jet2,ls,exs,155,ls155,exs155,3.0,,,,,,,,,,
departure,active,gla,egpf,m,29,2022-07-13t15:30:00.000,,2022-07-13t15:52:00.000,2022-07-13t15:52:00.000,2022-07-13t15:52:00.000,fue,gcfv,,3,,2022-07-13t20:15:00.000,2022-07-13t20:07:00.000,jet2,ls,exs,137,ls137,exs137,23.0,,,,,,,,,,
departure,active,gla,egpf,m,28,2022-07-13t16:00:00.000,2022-07-13t16:23:00.000,2022-07-13t16:42:00.000,2022-07-13t16:42:00.000,2022-07-13t16:42:00.000,kgs,lgko,,,,2022-07-13t22:35:00.000,2022-07-13t22:46:00.000,jet2,ls,exs,147,ls147,exs147,42.0,,,,11.0,,,,,,
departure,active,gla,egpf,m,27c,2022-07-13t16:10:00.000,2022-07-13t16:19:00.000,2022-07-13t16:33:00.000,2022-07-13t16:33:00.000,2022-07-13t16:33:00.000,pfo,lcph,,,,2022-07-13t23:00:00.000,2022-07-13t23:09:00.000,jet2,ls,exs,157,ls157,exs157,24.0,,,,10.0,,,,,,
departure,active,gla,egpf,m,,2022-07-13t16:15:00.000,2022-07-13t17:42:00.000,,,,ayt,ltai,1,,,2022-07-13t23:05:00.000,,jet2,ls,exs,109,ls109,exs109,87.0,,,,,,,,,,
departure,active,gla,egpf,m,26,2022-07-14t06:35:00.000,2022-07-14t06:35:00.000,2022-07-14t06:49:00.000,2022-07-14t06:49:00.000,2022-07-14t06:49:00.000,mla,lmml,,,,2022-07-14t11:30:00.000,2022-07-14t11:12:00.000,jet2,ls,exs,131,ls131,exs131,14.0,,,,,,,,,,
departure,active,gla,egpf,m,24,2022-07-14t06:40:00.000,2022-07-14t06:40:00.000,2022-07-14t07:14:00.000,2022-07-14t07:14:00.000,2022-07-14t07:14:00.000,fao,lpfr,,,,2022-07-14t10:10:00.000,2022-07-14t10:08:00.000,jet2,ls,exs,173,ls173,exs173,35.0,,,,,,,,,,
departure,active,gla,egpf,m,34,2022-07-14t06:45:00.000,2022-07-14t06:45:00.000,2022-07-14t06:57:00.000,2022-07-14t06:57:00.000,2022-07-14t06:57:00.000,agp,lemg,,,,2022-07-14t11:10:00.000,2022-07-14t10:55:00.000,jet2,ls,exs,133,ls133,exs133,12.0,,,,,,,,,,
departure,active,gla,egpf,m,33,2022-07-14t07:00:00.000,2022-07-14t07:00:00.000,2022-07-14t07:12:00.000,2022-07-14t07:12:00.000,2022-07-14t07:12:00.000,pmi,lepa,,06,,2022-07-14t11:00:00.000,2022-07-14t10:42:00.000,jet2,ls,exs,189,ls189,exs189,12.0,,,,,,,,,,
departure,active,gla,egpf,m,25,2022-07-14t07:15:00.000,2022-07-14t07:15:00.000,2022-07-14t07:22:00.000,2022-07-14t07:22:00.000,2022-07-14t07:22:00.000,alc,leal,,7b,,2022-07-14t11:30:00.000,2022-07-14t11:06:00.000,jet2,ls,exs,177,ls177,exs177,8.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-07-14t08:15:00.000,2022-07-14t08:15:00.000,2022-07-14t08:19:00.000,2022-07-14t08:19:00.000,2022-07-14t08:19:00.000,reu,lers,t1,1,,2022-07-14t12:00:00.000,2022-07-14t11:36:00.000,jet2,ls,exs,121,ls121,exs121,5.0,,,,,,,,,,
departure,active,gla,egpf,m,32,2022-07-14t15:20:00.000,,,,,tfs,gcts,,b1,,2022-07-14t20:05:00.000,,jet2,ls,exs,155,ls155,exs155,,,,,,,,,,,
departure,active,gla,egpf,m,36,2022-07-14t15:30:00.000,,2022-07-14t15:51:00.000,2022-07-14t15:51:00.000,2022-07-14t15:51:00.000,ayt,ltai,1,,,2022-07-14t22:20:00.000,2022-07-14t21:57:00.000,jet2,ls,exs,109,ls109,exs109,21.0,,,,,,,,,,
departure,active,gla,egpf,m,25,2022-07-14t15:30:00.000,,2022-07-14t15:53:00.000,2022-07-14t15:53:00.000,2022-07-14t15:53:00.000,ace,gcrr,1,5,,2022-07-14t20:10:00.000,2022-07-14t20:05:00.000,jet2,ls,exs,167,ls167,exs167,24.0,,,,,,,,,,
departure,active,gla,egpf,m,29,2022-07-14t15:40:00.000,2022-07-14t15:57:00.000,2022-07-14t16:04:00.000,2022-07-14t16:04:00.000,2022-07-14t16:04:00.000,her,lgir,,,,2022-07-14t22:05:00.000,2022-07-14t22:01:00.000,jet2,ls,exs,193,ls193,exs193,24.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-07-14t15:45:00.000,,2022-07-14t16:06:00.000,2022-07-14t16:06:00.000,2022-07-14t16:06:00.000,dlm,ltbs,i,,,2022-07-14t22:20:00.000,2022-07-14t22:09:00.000,jet2,ls,exs,151,ls151,exs151,22.0,,,,,,,,,,
departure,active,gla,egpf,m,30a,2022-07-14t16:15:00.000,2022-07-14t16:50:00.000,,,,lpa,gclp,,35,,2022-07-14t21:10:00.000,,jet2,ls,exs,143,ls143,exs143,35.0,,,,,,,,,,
departure,active,gla,egpf,m,29,2022-07-14t17:00:00.000,,2022-07-14t17:41:00.000,2022-07-14t17:41:00.000,2022-07-14t17:41:00.000,dlm,ltbs,i,,,2022-07-14t23:35:00.000,2022-07-14t23:45:00.000,jet2,ls,exs,163,ls163,exs163,42.0,,,,11.0,,,,,,
departure,active,gla,egpf,m,32,2022-07-14t09:00:00.000,2022-07-14t08:59:00.000,2022-07-14t09:12:00.000,2022-07-14t09:12:00.000,2022-07-14t09:12:00.000,ibz,leib,1,09,,2022-07-14t13:10:00.000,2022-07-14t12:54:00.000,jet2,ls,exs,119,ls119,exs119,12.0,,,,,,,,,,
departure,active,gla,egpf,m,24,2022-07-15t06:40:00.000,2022-07-15t06:40:00.000,2022-07-15t06:43:00.000,2022-07-15t06:43:00.000,2022-07-15t06:43:00.000,fao,lpfr,,,,2022-07-15t10:05:00.000,2022-07-15t09:40:00.000,jet2,ls,exs,173,ls173,exs173,4.0,,,,,,,,,,
departure,active,gla,egpf,m,30a,2022-07-15t06:45:00.000,2022-07-15t06:45:00.000,2022-07-15t07:02:00.000,2022-07-15t07:02:00.000,2022-07-15t07:02:00.000,agp,lemg,,,,2022-07-15t11:10:00.000,2022-07-15t10:57:00.000,jet2,ls,exs,133,ls133,exs133,17.0,,,,,,,,,,
departure,active,gla,egpf,m,30b,2022-07-15t07:00:00.000,2022-07-15t07:00:00.000,2022-07-15t07:15:00.000,2022-07-15t07:15:00.000,2022-07-15t07:15:00.000,pmi,lepa,,03,,2022-07-15t11:00:00.000,2022-07-15t10:51:00.000,jet2,ls,exs,189,ls189,exs189,15.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-07-15t07:15:00.000,2022-07-15t07:15:00.000,2022-07-15t07:20:00.000,2022-07-15t07:20:00.000,2022-07-15t07:20:00.000,alc,leal,,6a,,2022-07-15t11:30:00.000,2022-07-15t11:01:00.000,jet2,ls,exs,177,ls177,exs177,6.0,,,,,,,,,,
departure,active,gla,egpf,m,28,2022-07-15t07:35:00.000,2022-07-15t07:35:00.000,2022-07-15t07:40:00.000,2022-07-15t07:40:00.000,2022-07-15t07:40:00.000,nap,lirn,,,,2022-07-15t12:00:00.000,2022-07-15t11:38:00.000,jet2,ls,exs,187,ls187,exs187,6.0,,,,,,,,,,
departure,active,gla,egpf,m,34,2022-07-15t07:40:00.000,2022-07-15t07:50:00.000,2022-07-15t08:06:00.000,2022-07-15t08:06:00.000,2022-07-15t08:06:00.000,ibz,leib,1,08,,2022-07-15t11:50:00.000,2022-07-15t11:50:00.000,jet2,ls,exs,119,ls119,exs119,26.0,,,,1.0,,,,,,
departure,active,gla,egpf,m,25,2022-07-15t08:00:00.000,2022-07-15t08:00:00.000,2022-07-15t08:19:00.000,2022-07-15t08:19:00.000,2022-07-15t08:19:00.000,pmi,lepa,,07,,2022-07-15t12:00:00.000,2022-07-15t11:50:00.000,jet2,ls,exs,139,ls139,exs139,19.0,,,,,,,,,,
departure,active,gla,egpf,m,,2022-07-15t15:20:00.000,,,,,tfs,gcts,,b6,,2022-07-15t20:05:00.000,,jet2,ls,exs,155,ls155,exs155,,,,,,,,,,,
departure,active,gla,egpf,m,,2022-07-15t15:25:00.000,,,,,adb,ltbj,i,3,,2022-07-15t22:00:00.000,,jet2,ls,exs,107,ls107,exs107,,,,,,,,,,,
departure,active,gla,egpf,m,,2022-07-15t15:30:00.000,,,,,rho,lgrp,,,,2022-07-15t22:00:00.000,,jet2,ls,exs,181,ls181,exs181,,,,,,,,,,,
departure,active,gla,egpf,m,32,2022-07-15t15:45:00.000,,2022-07-15t16:03:00.000,2022-07-15t16:03:00.000,2022-07-15t16:03:00.000,dlm,ltbs,i,,,2022-07-15t22:20:00.000,2022-07-15t22:05:00.000,jet2,ls,exs,151,ls151,exs151,19.0,,,,,,,,,,
departure,active,gla,egpf,m,33,2022-07-15t16:00:00.000,2022-07-15t15:37:00.000,,,,ayt,ltai,1,,,2022-07-15t22:50:00.000,,jet2,ls,exs,109,ls109,exs109,,,,,,,,,,,
departure,active,gla,egpf,m,30a,2022-07-15t16:10:00.000,,2022-07-15t16:34:00.000,2022-07-15t16:34:00.000,2022-07-15t16:34:00.000,ace,gcrr,1,4,,2022-07-15t20:50:00.000,2022-07-15t20:24:00.000,jet2,ls,exs,167,ls167,exs167,24.0,,,,,,,,,,
departure,active,gla,egpf,m,28,2022-07-15t16:20:00.000,2022-07-15t16:35:00.000,,,,tfs,gcts,,a3,,2022-07-15t21:05:00.000,,jet2,ls,exs,125,ls125,exs125,15.0,,,,,,,,,,
departure,active,gla,egpf,m,30a,2022-07-21t06:35:00.000,2022-07-21t06:35:00.000,2022-07-21t06:46:00.000,2022-07-21t06:46:00.000,2022-07-21t06:46:00.000,mla,lmml,,,,2022-07-21t11:30:00.000,2022-07-21t11:10:00.000,jet2,ls,exs,131,ls131,exs131,11.0,,,,,,,,,,
departure,active,gla,egpf,m,25,2022-07-21t06:40:00.000,2022-07-21t07:05:00.000,2022-07-21t07:07:00.000,2022-07-21t07:07:00.000,2022-07-21t07:07:00.000,fao,lpfr,,,,2022-07-21t10:10:00.000,2022-07-21t10:01:00.000,jet2,ls,exs,173,ls173,exs173,28.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-07-21t07:00:00.000,2022-07-21t07:00:00.000,2022-07-21t07:14:00.000,2022-07-21t07:14:00.000,2022-07-21t07:14:00.000,pmi,lepa,,01,,2022-07-21t11:00:00.000,2022-07-21t10:49:00.000,jet2,ls,exs,189,ls189,exs189,14.0,,,,,,,,,,
departure,active,gla,egpf,m,34,2022-07-21t07:15:00.000,2022-07-21t07:15:00.000,2022-07-21t07:32:00.000,2022-07-21t07:32:00.000,2022-07-21t07:32:00.000,alc,leal,,7b,,2022-07-21t11:30:00.000,2022-07-21t11:16:00.000,jet2,ls,exs,177,ls177,exs177,18.0,,,,,,,,,,
departure,active,gla,egpf,m,29,2022-07-21t08:15:00.000,2022-07-21t08:15:00.000,2022-07-21t08:23:00.000,2022-07-21t08:23:00.000,2022-07-21t08:23:00.000,reu,lers,t1,1,,2022-07-21t12:00:00.000,2022-07-21t11:42:00.000,jet2,ls,exs,121,ls121,exs121,8.0,,,,,,,,,,
departure,active,gla,egpf,m,29,2022-07-21t15:30:00.000,2022-07-21t16:17:00.000,,,,ayt,ltai,1,,,2022-07-21t22:20:00.000,,jet2,ls,exs,109,ls109,exs109,47.0,,,,,,,,,,
departure,active,gla,egpf,m,28,2022-07-21t15:30:00.000,2022-07-21t16:20:00.000,2022-07-21t15:52:00.000,2022-07-21t15:52:00.000,2022-07-21t15:52:00.000,ace,gcrr,1,2,,2022-07-21t20:10:00.000,2022-07-21t19:54:00.000,jet2,ls,exs,167,ls167,exs167,23.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-07-21t15:40:00.000,2022-07-21t15:44:00.000,,,,her,lgir,,,,2022-07-21t22:05:00.000,,jet2,ls,exs,193,ls193,exs193,4.0,,,,,,,,,,
departure,active,gla,egpf,m,34,2022-07-21t15:45:00.000,2022-07-21t16:20:00.000,2022-07-21t16:28:00.000,2022-07-21t16:28:00.000,2022-07-21t16:28:00.000,dlm,ltbs,i,,,2022-07-21t22:20:00.000,2022-07-21t22:33:00.000,jet2,ls,exs,151,ls151,exs151,44.0,,,,13.0,,,,,,
departure,active,gla,egpf,m,30a,2022-07-21t16:15:00.000,,2022-07-21t16:30:00.000,2022-07-21t16:30:00.000,2022-07-21t16:30:00.000,lpa,gclp,,36,,2022-07-21t21:10:00.000,2022-07-21t20:54:00.000,jet2,ls,exs,143,ls143,exs143,16.0,,,,,,,,,,
departure,active,gla,egpf,m,32,2022-07-22t06:40:00.000,2022-07-22t07:25:00.000,2022-07-22t07:23:00.000,2022-07-22t07:23:00.000,2022-07-22t07:23:00.000,fao,lpfr,,,,2022-07-22t10:05:00.000,2022-07-22t10:18:00.000,jet2,ls,exs,173,ls173,exs173,44.0,,,,14.0,,,,,,
departure,active,gla,egpf,m,30a,2022-07-22t06:45:00.000,2022-07-22t06:47:00.000,2022-07-22t07:00:00.000,2022-07-22t07:00:00.000,2022-07-22t07:00:00.000,agp,lemg,,,,2022-07-22t11:10:00.000,2022-07-22t10:55:00.000,jet2,ls,exs,133,ls133,exs133,15.0,,,,,,,,,,
