type,status,departure.iataCode,departure.icaoCode,departure.gate,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,departure.delay,arrival.baggage,arrival.gate,arrival.terminal,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.delay
departure,active,abz,egpd,1,2022-04-16t17:20:00.000,2022-04-16t17:30:00.000,2022-04-16t17:40:00.000,2022-04-16t17:40:00.000,2022-04-16t17:40:00.000,ams,eham,2022-04-16t19:55:00.000,2022-04-16t19:42:00.000,virgin atlantic,vs,vir,6942,vs6942,vir6942,20.0,12,a08,2,klm,kl,klm,1450,kl1450,klm1450,,,,
departure,active,abz,egpd,1,2022-04-17t06:05:00.000,2022-04-17t06:05:00.000,2022-04-17t06:10:00.000,2022-04-17t06:10:00.000,2022-04-17t06:10:00.000,ams,eham,2022-04-17t08:35:00.000,2022-04-17t08:19:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,6.0,11,a08,2,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-04-17t09:15:00.000,2022-04-17t09:15:00.000,2022-04-17t09:22:00.000,2022-04-17t09:22:00.000,2022-04-17t09:22:00.000,ams,eham,2022-04-17t11:45:00.000,2022-04-17t11:31:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,8.0,8,a08,,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,2,2022-04-17t10:35:00.000,2022-04-17t10:35:00.000,2022-04-17t10:50:00.000,2022-04-17t10:50:00.000,2022-04-17t10:50:00.000,ams,eham,2022-04-17t13:10:00.000,2022-04-17t12:54:00.000,virgin atlantic,vs,vir,6949,vs6949,vir6949,15.0,10,a08,2,klm,kl,klm,1444,kl1444,klm1444,,,,
departure,active,abz,egpd,1,2022-04-17t17:20:00.000,2022-04-17t17:34:00.000,,,,ams,eham,2022-04-17t19:55:00.000,,virgin atlantic,vs,vir,6942,vs6942,vir6942,14.0,8,d26,2,klm,kl,klm,1450,kl1450,klm1450,,,,
departure,active,abz,egpd,1,2022-04-18t06:05:00.000,2022-04-18t06:05:00.000,2022-04-18t06:17:00.000,2022-04-18t06:17:00.000,2022-04-18t06:17:00.000,ams,eham,2022-04-18t08:35:00.000,2022-04-18t08:24:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,12.0,8,a08,2,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-04-18t09:15:00.000,2022-04-18t09:15:00.000,2022-04-18t09:26:00.000,2022-04-18t09:26:00.000,2022-04-18t09:26:00.000,ams,eham,2022-04-18t11:45:00.000,2022-04-18t11:36:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,11.0,10,a08,,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,1,2022-04-18t10:35:00.000,2022-04-18t10:35:00.000,2022-04-18t10:40:00.000,2022-04-18t10:40:00.000,2022-04-18t10:40:00.000,ams,eham,2022-04-18t13:10:00.000,2022-04-18t12:48:00.000,virgin atlantic,vs,vir,6949,vs6949,vir6949,5.0,9,a08,,klm,kl,klm,1444,kl1444,klm1444,,,,
departure,active,abz,egpd,1,2022-04-18t17:20:00.000,2022-04-18t17:33:00.000,2022-04-18t17:34:00.000,2022-04-18t17:34:00.000,2022-04-18t17:34:00.000,ams,eham,2022-04-18t19:55:00.000,2022-04-18t19:42:00.000,virgin atlantic,vs,vir,6942,vs6942,vir6942,14.0,8,a08,2,klm,kl,klm,1450,kl1450,klm1450,,,,
departure,active,abz,egpd,1,2022-04-19t06:05:00.000,2022-04-19t06:05:00.000,2022-04-19t06:11:00.000,2022-04-19t06:11:00.000,2022-04-19t06:11:00.000,ams,eham,2022-04-19t08:35:00.000,2022-04-19t08:21:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,6.0,10,a08,,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,2,2022-04-19t09:15:00.000,2022-04-19t09:15:00.000,2022-04-19t09:40:00.000,2022-04-19t09:40:00.000,2022-04-19t09:40:00.000,ams,eham,2022-04-19t11:45:00.000,2022-04-19t11:50:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,26.0,9,a08,,klm,kl,klm,1442,kl1442,klm1442,,,,6.0
departure,active,abz,egpd,1,2022-04-19t10:35:00.000,2022-04-19t11:00:00.000,2022-04-19t11:19:00.000,2022-04-19t11:19:00.000,2022-04-19t11:19:00.000,ams,eham,2022-04-19t13:10:00.000,2022-04-19t13:26:00.000,virgin atlantic,vs,vir,6949,vs6949,vir6949,44.0,12,a08,2,klm,kl,klm,1444,kl1444,klm1444,,,,17.0
departure,active,abz,egpd,1,2022-04-20t06:05:00.000,2022-04-20t06:05:00.000,,,,ams,eham,2022-04-20t08:35:00.000,,virgin atlantic,vs,vir,6947,vs6947,vir6947,,10,a08,2,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-04-20t09:15:00.000,2022-04-20t09:15:00.000,2022-04-20t09:34:00.000,2022-04-20t09:34:00.000,2022-04-20t09:34:00.000,ams,eham,2022-04-20t11:45:00.000,2022-04-20t11:42:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,20.0,9,a08,2,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,1,2022-04-20t10:35:00.000,2022-04-20t10:35:00.000,2022-04-20t10:51:00.000,2022-04-20t10:51:00.000,2022-04-20t10:51:00.000,ams,eham,2022-04-20t13:10:00.000,2022-04-20t13:01:00.000,virgin atlantic,vs,vir,6949,vs6949,vir6949,17.0,8,a08,2,klm,kl,klm,1444,kl1444,klm1444,,,,
departure,active,abz,egpd,1,2022-04-21t06:05:00.000,2022-04-21t06:05:00.000,2022-04-21t06:11:00.000,2022-04-21t06:11:00.000,2022-04-21t06:11:00.000,ams,eham,2022-04-21t08:35:00.000,2022-04-21t08:17:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,6.0,9,a08,2,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-04-21t09:15:00.000,2022-04-21t09:20:00.000,2022-04-21t09:32:00.000,2022-04-21t09:32:00.000,2022-04-21t09:32:00.000,ams,eham,2022-04-21t11:45:00.000,2022-04-21t11:44:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,17.0,12,a08,2,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,2,2022-04-21t10:35:00.000,2022-04-21t10:35:00.000,2022-04-21t10:46:00.000,2022-04-21t10:46:00.000,2022-04-21t10:46:00.000,ams,eham,2022-04-21t13:10:00.000,2022-04-21t12:59:00.000,virgin atlantic,vs,vir,6949,vs6949,vir6949,11.0,11,a08,2,klm,kl,klm,1444,kl1444,klm1444,,,,
departure,active,abz,egpd,1,2022-04-21t17:20:00.000,2022-04-21t18:17:00.000,,,,ams,eham,2022-04-21t19:55:00.000,,virgin atlantic,vs,vir,6942,vs6942,vir6942,57.0,10,a08,,klm,kl,klm,1450,kl1450,klm1450,,,,
departure,active,abz,egpd,1,2022-04-22t06:05:00.000,2022-04-22t06:05:00.000,2022-04-22t06:21:00.000,2022-04-22t06:21:00.000,2022-04-22t06:21:00.000,ams,eham,2022-04-22t08:35:00.000,2022-04-22t08:30:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,17.0,11,a08,2,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-04-22t09:15:00.000,2022-04-22t09:25:00.000,2022-04-22t09:31:00.000,2022-04-22t09:31:00.000,2022-04-22t09:31:00.000,ams,eham,2022-04-22t11:45:00.000,2022-04-22t11:40:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,16.0,13,a08,2,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,1,2022-04-22t10:35:00.000,2022-04-22t11:45:00.000,,,,ams,eham,2022-04-22t13:10:00.000,,virgin atlantic,vs,vir,6949,vs6949,vir6949,70.0,13,d18,,klm,kl,klm,1444,kl1444,klm1444,,,,
departure,active,abz,egpd,1,2022-04-22t17:20:00.000,2022-04-22t17:35:00.000,2022-04-22t18:08:00.000,2022-04-22t18:08:00.000,2022-04-22t18:08:00.000,ams,eham,2022-04-22t19:55:00.000,2022-04-22t20:14:00.000,virgin atlantic,vs,vir,6942,vs6942,vir6942,49.0,12,d29,2,klm,kl,klm,1450,kl1450,klm1450,,,,19.0
departure,active,abz,egpd,1,2022-04-23t06:05:00.000,2022-04-23t06:05:00.000,,,,ams,eham,2022-04-23t08:35:00.000,,virgin atlantic,vs,vir,6947,vs6947,vir6947,,13,a08,2,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,cancelled,abz,egpd,1,2022-04-23t09:15:00.000,2022-04-23t09:15:00.000,,,,ams,eham,2022-04-23t11:45:00.000,,virgin atlantic,vs,vir,6948,vs6948,vir6948,,9,a08,2,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,cancelled,abz,egpd,1,2022-04-23t10:35:00.000,2022-04-23t11:00:00.000,,,,ams,eham,2022-04-23t13:10:00.000,,virgin atlantic,vs,vir,6949,vs6949,vir6949,25.0,,d28,,klm,kl,klm,1444,kl1444,klm1444,,,,
departure,cancelled,abz,egpd,1,2022-04-23t17:20:00.000,2022-04-23t17:20:00.000,,,,ams,eham,2022-04-23t19:55:00.000,,virgin atlantic,vs,vir,6942,vs6942,vir6942,,,a08,,klm,kl,klm,1450,kl1450,klm1450,,,,
departure,cancelled,abz,egpd,1,2022-04-24t06:05:00.000,,,,,ams,eham,2022-04-24t08:35:00.000,,virgin atlantic,vs,vir,6947,vs6947,vir6947,,,,,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-04-24t09:15:00.000,2022-04-24t09:25:00.000,,,,ams,eham,2022-04-24t11:45:00.000,,virgin atlantic,vs,vir,6948,vs6948,vir6948,10.0,9,a08,2,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,1,2022-04-24t17:20:00.000,2022-04-24t17:30:00.000,,,,ams,eham,2022-04-24t19:55:00.000,,virgin atlantic,vs,vir,6942,vs6942,vir6942,10.0,10,d16,2,klm,kl,klm,1450,kl1450,klm1450,,,,
departure,active,abz,egpd,1,2022-04-25t05:45:00.000,2022-04-25t05:41:00.000,2022-04-25t05:49:00.000,2022-04-25t05:49:00.000,2022-04-25t05:49:00.000,ams,eham,2022-04-25t08:15:00.000,2022-04-25t07:54:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,5.0,11,a08,2,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-04-25t09:15:00.000,2022-04-25t09:40:00.000,,,,ams,eham,2022-04-25t11:45:00.000,,virgin atlantic,vs,vir,6948,vs6948,vir6948,25.0,10,a08,2,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,1,2022-04-25t10:35:00.000,2022-04-25t10:40:00.000,,,,ams,eham,2022-04-25t13:10:00.000,,virgin atlantic,vs,vir,6949,vs6949,vir6949,5.0,13,a08,,klm,kl,klm,1444,kl1444,klm1444,,,,
departure,active,abz,egpd,1,2022-04-25t17:20:00.000,2022-04-25t18:10:00.000,,,,ams,eham,2022-04-25t19:55:00.000,,virgin atlantic,vs,vir,6942,vs6942,vir6942,50.0,13,a08,2,klm,kl,klm,1450,kl1450,klm1450,,,,
departure,active,abz,egpd,1,2022-04-26t05:45:00.000,2022-04-26t05:45:00.000,,,,ams,eham,2022-04-26t08:15:00.000,,virgin atlantic,vs,vir,6947,vs6947,vir6947,,13,a08,2,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-04-26t09:15:00.000,2022-04-26t09:15:00.000,,,,ams,eham,2022-04-26t11:45:00.000,,virgin atlantic,vs,vir,6948,vs6948,vir6948,,8,a08,2,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,1,2022-04-26t10:35:00.000,2022-04-26t13:00:00.000,,,,ams,eham,2022-04-26t13:10:00.000,,virgin atlantic,vs,vir,6949,vs6949,vir6949,145.0,2,a08,,klm,kl,klm,1444,kl1444,klm1444,,,,
departure,active,abz,egpd,2,2022-04-26t17:20:00.000,2022-04-26t18:15:00.000,,,,ams,eham,2022-04-26t20:00:00.000,,virgin atlantic,vs,vir,6942,vs6942,vir6942,55.0,12,d28,2,klm,kl,klm,1450,kl1450,klm1450,,,,
departure,active,abz,egpd,1,2022-04-27t05:45:00.000,2022-04-27t05:56:00.000,2022-04-27t05:55:00.000,2022-04-27t05:55:00.000,2022-04-27t05:55:00.000,ams,eham,2022-04-27t08:15:00.000,2022-04-27t08:00:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,11.0,11,a08,,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-04-27t09:15:00.000,2022-04-27t09:20:00.000,2022-04-27t09:30:00.000,2022-04-27t09:30:00.000,2022-04-27t09:30:00.000,ams,eham,2022-04-27t11:45:00.000,2022-04-27t11:38:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,15.0,12,a08,2,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,1,2022-04-27t10:35:00.000,2022-04-27t10:45:00.000,2022-04-27t11:03:00.000,2022-04-27t11:03:00.000,2022-04-27t11:03:00.000,ams,eham,2022-04-27t13:10:00.000,2022-04-27t13:12:00.000,virgin atlantic,vs,vir,6949,vs6949,vir6949,29.0,11,d25,2,klm,kl,klm,1444,kl1444,klm1444,,,,2.0
departure,active,abz,egpd,1,2022-04-27t17:20:00.000,2022-04-27t17:30:00.000,,,,ams,eham,2022-04-27t19:55:00.000,,virgin atlantic,vs,vir,6942,vs6942,vir6942,10.0,8,a08,2,klm,kl,klm,1450,kl1450,klm1450,,,,
departure,active,abz,egpd,1,2022-04-28t05:45:00.000,2022-04-28t05:45:00.000,2022-04-28t05:54:00.000,2022-04-28t05:54:00.000,2022-04-28t05:54:00.000,ams,eham,2022-04-28t08:15:00.000,2022-04-28t08:02:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,9.0,12,a08,2,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-04-28t09:15:00.000,2022-04-28t09:15:00.000,,,,ams,eham,2022-04-28t11:45:00.000,,virgin atlantic,vs,vir,6948,vs6948,vir6948,,9,a08,,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,1,2022-04-28t10:35:00.000,2022-04-28t10:55:00.000,2022-04-28t11:15:00.000,2022-04-28t11:15:00.000,2022-04-28t11:15:00.000,ams,eham,2022-04-28t13:10:00.000,2022-04-28t13:12:00.000,virgin atlantic,vs,vir,6949,vs6949,vir6949,40.0,10,a08,2,klm,kl,klm,1444,kl1444,klm1444,,,,2.0
departure,active,abz,egpd,1,2022-04-28t17:20:00.000,2022-04-28t17:50:00.000,,,,ams,eham,2022-04-28t19:55:00.000,,virgin atlantic,vs,vir,6942,vs6942,vir6942,30.0,9,a08,2,klm,kl,klm,1450,kl1450,klm1450,,,,
departure,active,abz,egpd,1,2022-04-29t05:45:00.000,2022-04-29t06:00:00.000,,,,ams,eham,2022-04-29t08:15:00.000,,virgin atlantic,vs,vir,6947,vs6947,vir6947,15.0,13,a08,2,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-04-29t09:15:00.000,2022-04-29t09:15:00.000,,,,ams,eham,2022-04-29t11:45:00.000,,virgin atlantic,vs,vir,6948,vs6948,vir6948,,13,a08,2,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,1,2022-04-29t10:35:00.000,2022-04-29t11:05:00.000,,,,ams,eham,2022-04-29t13:10:00.000,,virgin atlantic,vs,vir,6949,vs6949,vir6949,30.0,9,a08,2,klm,kl,klm,1444,kl1444,klm1444,,,,
departure,active,abz,egpd,1,2022-04-29t17:20:00.000,2022-04-29t17:20:00.000,2022-04-29t17:37:00.000,2022-04-29t17:37:00.000,2022-04-29t17:37:00.000,ams,eham,2022-04-29t19:55:00.000,2022-04-29t19:43:00.000,virgin atlantic,vs,vir,6942,vs6942,vir6942,17.0,11,a08,2,klm,kl,klm,1450,kl1450,klm1450,,,,
departure,active,abz,egpd,1,2022-04-30t06:05:00.000,2022-04-30t06:05:00.000,2022-04-30t06:11:00.000,2022-04-30t06:11:00.000,2022-04-30t06:11:00.000,ams,eham,2022-04-30t08:35:00.000,2022-04-30t08:19:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,6.0,13,a08,,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-04-30t09:15:00.000,2022-04-30t09:15:00.000,2022-04-30t09:32:00.000,2022-04-30t09:32:00.000,2022-04-30t09:32:00.000,ams,eham,2022-04-30t11:45:00.000,2022-04-30t11:40:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,17.0,13,a08,2,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,1,2022-04-30t17:20:00.000,2022-04-30t17:20:00.000,2022-04-30t17:31:00.000,2022-04-30t17:31:00.000,2022-04-30t17:31:00.000,ams,eham,2022-04-30t19:55:00.000,2022-04-30t19:39:00.000,virgin atlantic,vs,vir,6942,vs6942,vir6942,12.0,8,a08,,klm,kl,klm,1450,kl1450,klm1450,,,,
departure,active,abz,egpd,15,2022-05-01t10:35:00.000,2022-05-01t10:35:00.000,2022-05-01t10:53:00.000,2022-05-01t10:53:00.000,2022-05-01t10:53:00.000,alc,leal,2022-05-01t14:50:00.000,2022-05-01t14:45:00.000,ryanair,fr,ryr,8006,fr8006,ryr8006,18.0,3b,,,,,,,,,,,,
departure,active,abz,egpd,14,2022-05-03t09:35:00.000,2022-05-03t09:52:00.000,2022-05-03t10:03:00.000,2022-05-03t10:03:00.000,2022-05-03t10:03:00.000,agp,lemg,2022-05-03t14:00:00.000,2022-05-03t14:11:00.000,ryanair,fr,ryr,8008,fr8008,ryr8008,29.0,,,,,,,,,,,,,12.0
departure,active,abz,egpd,14,2022-05-03t17:50:00.000,2022-05-03t17:50:00.000,2022-05-03t18:18:00.000,2022-05-03t18:18:00.000,2022-05-03t18:18:00.000,fao,lpfr,2022-05-03t21:15:00.000,2022-05-03t21:18:00.000,ryanair,fr,ryr,9222,fr9222,ryr9222,28.0,,,,,,,,,,,,,3.0
departure,active,abz,egpd,14,2022-05-05t10:35:00.000,2022-05-05t10:42:00.000,,,,alc,leal,2022-05-05t14:50:00.000,,ryanair,fr,ryr,8006,fr8006,ryr8006,7.0,5b,,,,,,,,,,,,
departure,active,abz,egpd,14,2022-05-07t10:40:00.000,2022-05-07t11:14:00.000,,,,agp,lemg,2022-05-07t15:05:00.000,,ryanair,fr,ryr,8008,fr8008,ryr8008,34.0,,,,,,,,,,,,,
departure,active,abz,egpd,15,2022-05-07t11:50:00.000,2022-05-07t11:50:00.000,,,,fao,lpfr,2022-05-07t15:15:00.000,,ryanair,fr,ryr,9222,fr9222,ryr9222,,,,,,,,,,,,,,
departure,active,abz,egpd,14,2022-05-08t10:35:00.000,2022-05-08t10:35:00.000,2022-05-08t11:02:00.000,2022-05-08t11:02:00.000,2022-05-08t11:02:00.000,alc,leal,2022-05-08t14:50:00.000,2022-05-08t14:56:00.000,ryanair,fr,ryr,8006,fr8006,ryr8006,27.0,5b,,,,,,,,,,,,7.0
departure,active,abz,egpd,14,2022-05-10t09:35:00.000,2022-05-10t09:35:00.000,2022-05-10t10:11:00.000,2022-05-10t10:11:00.000,2022-05-10t10:11:00.000,agp,lemg,2022-05-10t14:00:00.000,2022-05-10t14:20:00.000,ryanair,fr,ryr,8008,fr8008,ryr8008,36.0,,,,,,,,,,,,,20.0
departure,active,abz,egpd,14,2022-05-10t17:50:00.000,2022-05-10t17:50:00.000,2022-05-10t18:24:00.000,2022-05-10t18:24:00.000,2022-05-10t18:24:00.000,fao,lpfr,2022-05-10t21:15:00.000,2022-05-10t21:24:00.000,ryanair,fr,ryr,9222,fr9222,ryr9222,35.0,,,,,,,,,,,,,10.0
departure,active,abz,egpd,14,2022-05-12t10:35:00.000,2022-05-12t10:35:00.000,2022-05-12t10:43:00.000,2022-05-12t10:43:00.000,2022-05-12t10:43:00.000,alc,leal,2022-05-12t14:50:00.000,2022-05-12t14:39:00.000,ryanair,fr,ryr,8006,fr8006,ryr8006,8.0,5b,,,,,,,,,,,,
departure,active,abz,egpd,15,2022-05-14t10:40:00.000,2022-05-14t10:40:00.000,2022-05-14t10:53:00.000,2022-05-14t10:53:00.000,2022-05-14t10:53:00.000,agp,lemg,2022-05-14t15:05:00.000,2022-05-14t14:58:00.000,ryanair,fr,ryr,8008,fr8008,ryr8008,14.0,,,,,,,,,,,,,
departure,active,abz,egpd,15,2022-05-14t11:50:00.000,2022-05-14t11:48:00.000,2022-05-14t12:00:00.000,2022-05-14t12:00:00.000,2022-05-14t12:00:00.000,fao,lpfr,2022-05-14t15:15:00.000,2022-05-14t15:00:00.000,ryanair,fr,ryr,9222,fr9222,ryr9222,10.0,,,,,,,,,,,,,
departure,active,abz,egpd,15,2022-05-15t10:35:00.000,2022-05-15t10:35:00.000,2022-05-15t10:42:00.000,2022-05-15t10:42:00.000,2022-05-15t10:42:00.000,alc,leal,2022-05-15t14:50:00.000,2022-05-15t14:41:00.000,ryanair,fr,ryr,8006,fr8006,ryr8006,7.0,5b,,,,,,,,,,,,
departure,active,abz,egpd,14,2022-05-17t09:35:00.000,2022-05-17t09:45:00.000,,,,agp,lemg,2022-05-17t14:00:00.000,,ryanair,fr,ryr,8008,fr8008,ryr8008,10.0,,,1,,,,,,,,,,
departure,active,abz,egpd,15,2022-05-17t17:50:00.000,2022-05-17t17:50:00.000,2022-05-17t18:10:00.000,2022-05-17t18:10:00.000,2022-05-17t18:10:00.000,fao,lpfr,2022-05-17t21:15:00.000,2022-05-17t21:09:00.000,ryanair,fr,ryr,9222,fr9222,ryr9222,20.0,,,,,,,,,,,,,
departure,active,abz,egpd,15,2022-05-19t10:35:00.000,2022-05-19t10:45:00.000,2022-05-19t11:04:00.000,2022-05-19t11:04:00.000,2022-05-19t11:04:00.000,alc,leal,2022-05-19t14:50:00.000,2022-05-19t15:00:00.000,ryanair,fr,ryr,8006,fr8006,ryr8006,29.0,5b,,,,,,,,,,,,11.0
departure,active,abz,egpd,14,2022-05-21t10:40:00.000,2022-05-21t10:40:00.000,2022-05-21t10:57:00.000,2022-05-21t10:57:00.000,2022-05-21t10:57:00.000,agp,lemg,2022-05-21t15:05:00.000,2022-05-21t15:05:00.000,ryanair,fr,ryr,8008,fr8008,ryr8008,18.0,,,,,,,,,,,,,
departure,active,abz,egpd,14,2022-05-21t11:50:00.000,2022-05-21t12:05:00.000,2022-05-21t12:17:00.000,2022-05-21t12:17:00.000,2022-05-21t12:17:00.000,fao,lpfr,2022-05-21t15:15:00.000,2022-05-21t15:24:00.000,ryanair,fr,ryr,9222,fr9222,ryr9222,28.0,,,,,,,,,,,,,9.0
departure,active,abz,egpd,14,2022-05-22t10:35:00.000,2022-05-22t10:35:00.000,2022-05-22t10:55:00.000,2022-05-22t10:55:00.000,2022-05-22t10:55:00.000,alc,leal,2022-05-22t14:50:00.000,2022-05-22t14:54:00.000,ryanair,fr,ryr,8006,fr8006,ryr8006,20.0,5b,,,,,,,,,,,,4.0
departure,active,abz,egpd,15,2022-05-24t09:35:00.000,2022-05-24t09:35:00.000,,,,agp,lemg,2022-05-24t14:00:00.000,,ryanair,fr,ryr,8008,fr8008,ryr8008,,,,,,,,,,,,,,
departure,active,abz,egpd,14,2022-05-24t17:50:00.000,2022-05-24t17:50:00.000,2022-05-24t18:35:00.000,2022-05-24t18:35:00.000,2022-05-24t18:35:00.000,fao,lpfr,2022-05-24t21:15:00.000,2022-05-24t21:11:00.000,ryanair,fr,ryr,9222,fr9222,ryr9222,45.0,,,,,,,,,,,,,
departure,active,abz,egpd,15,2022-05-26t10:35:00.000,2022-05-26t10:35:00.000,,,,alc,leal,2022-05-26t14:50:00.000,,ryanair,fr,ryr,8006,fr8006,ryr8006,,7b,,,,,,,,,,,,
departure,active,abz,egpd,14,2022-05-28t10:40:00.000,2022-05-28t10:40:00.000,2022-05-28t11:32:00.000,2022-05-28t11:32:00.000,2022-05-28t11:32:00.000,agp,lemg,2022-05-28t15:05:00.000,2022-05-28t15:39:00.000,ryanair,fr,ryr,8008,fr8008,ryr8008,53.0,,,,,,,,,,,,,34.0
departure,active,abz,egpd,14,2022-05-28t11:50:00.000,2022-05-28t11:50:00.000,,,,fao,lpfr,2022-05-28t15:15:00.000,,ryanair,fr,ryr,9222,fr9222,ryr9222,,,,,,,,,,,,,,
departure,active,abz,egpd,18,2022-05-29t10:35:00.000,2022-05-29t11:11:00.000,,,,alc,leal,2022-05-29t14:50:00.000,,ryanair,fr,ryr,8006,fr8006,ryr8006,36.0,5b,,,,,,,,,,,,
departure,active,abz,egpd,16,2022-05-31t09:35:00.000,2022-05-31t09:35:00.000,,,,agp,lemg,2022-05-31t14:00:00.000,,ryanair,fr,ryr,8008,fr8008,ryr8008,,,,,,,,,,,,,,
departure,active,abz,egpd,18,2022-05-31t17:50:00.000,2022-05-31t18:27:00.000,,,,fao,lpfr,2022-05-31t21:15:00.000,,ryanair,fr,ryr,9222,fr9222,ryr9222,37.0,,,,,,,,,,,,,
departure,active,abz,egpd,1,2022-05-01t05:45:00.000,2022-05-01t05:45:00.000,2022-05-01t05:56:00.000,2022-05-01t05:56:00.000,2022-05-01t05:56:00.000,ams,eham,2022-05-01t08:15:00.000,2022-05-01t08:04:00.000,klm,kl,klm,1440,kl1440,klm1440,11.0,9,a08,2,,,,,,,,,,
departure,active,abz,egpd,4,2022-05-01t10:30:00.000,2022-05-01t10:30:00.000,2022-05-01t10:40:00.000,2022-05-01t10:40:00.000,2022-05-01t10:40:00.000,lsi,egpb,2022-05-01t11:35:00.000,2022-05-01t11:31:00.000,klm,kl,klm,3823,kl3823,klm3823,11.0,,,,loganair,lm,log,72,lm72,log72,,,,
departure,active,abz,egpd,1,2022-05-01t09:15:00.000,2022-05-01t09:15:00.000,2022-05-01t09:25:00.000,2022-05-01t09:25:00.000,2022-05-01t09:25:00.000,ams,eham,2022-05-01t11:45:00.000,2022-05-01t11:30:00.000,klm,kl,klm,1442,kl1442,klm1442,11.0,10,a08,2,,,,,,,,,,
departure,active,abz,egpd,9,2022-05-01t10:00:00.000,2022-05-01t10:00:00.000,2022-05-01t10:06:00.000,2022-05-01t10:06:00.000,2022-05-01t10:06:00.000,man,egcc,2022-05-01t11:25:00.000,2022-05-01t11:04:00.000,klm,kl,klm,3822,kl3822,klm3822,7.0,,,3,loganair,lm,log,25,lm25,log25,,,,
departure,active,abz,egpd,6,2022-05-01t14:40:00.000,2022-05-01t14:40:00.000,2022-05-01t15:20:00.000,2022-05-01t15:20:00.000,2022-05-01t15:20:00.000,koi,egpa,2022-05-01t15:35:00.000,2022-05-01t15:56:00.000,klm,kl,klm,3829,kl3829,klm3829,40.0,,,,loganair,lm,log,36,lm36,log36,,,,21.0
departure,active,abz,egpd,1,2022-05-01t17:20:00.000,2022-05-01t17:45:00.000,,,,ams,eham,2022-05-01t19:55:00.000,,klm,kl,klm,1450,kl1450,klm1450,25.0,9,a08,,,,,,,,,,,
