type,status,departure.iataCode,departure.icaoCode,departure.gate,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,arrival.terminal,arrival.baggage,arrival.gate,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.delay
departure,active,ltn,eggw,2,45.0,2022-08-14t14:55:00.000,2022-08-14t14:55:00.000,2022-08-14t15:39:00.000,2022-08-14t15:39:00.000,2022-08-14t15:39:00.000,krk,epkk,2022-08-14t18:10:00.000,2022-08-14t18:34:00.000,ryanair,fr,ryr,1813,fr1813,ryr1813,t,,,,,,24.0
departure,active,ltn,eggw,2,39.0,2022-08-14t15:25:00.000,2022-08-14t15:25:00.000,2022-08-14t16:04:00.000,2022-08-14t16:04:00.000,2022-08-14t16:04:00.000,nap,lirn,2022-08-14t19:05:00.000,2022-08-14t19:25:00.000,ryanair,fr,ryr,5455,fr5455,ryr5455,,,,,,,20.0
departure,active,ltn,eggw,2,23.0,2022-08-14t16:15:00.000,2022-08-14t16:15:00.000,2022-08-14t16:37:00.000,2022-08-14t16:37:00.000,2022-08-14t16:37:00.000,kir,eiky,2022-08-14t17:35:00.000,2022-08-14t17:38:00.000,ryanair,fr,ryr,842,fr842,ryr842,,,,,,,3.0
departure,active,ltn,eggw,2,37.0,2022-08-14t16:40:00.000,2022-08-14t16:50:00.000,2022-08-14t17:17:00.000,2022-08-14t17:17:00.000,2022-08-14t17:17:00.000,rmu,lemi,2022-08-14t20:25:00.000,2022-08-14t20:10:00.000,ryanair,fr,ryr,3452,fr3452,ryr3452,,,,,,,
departure,active,ltn,eggw,2,,2022-08-14t17:35:00.000,2022-08-14t17:35:00.000,,,,bcn,lebl,2022-08-14t20:45:00.000,,ryanair,fr,ryr,7807,fr7807,ryr7807,2,44,,,,,
departure,active,ltn,eggw,2,46.0,2022-08-14t17:35:00.000,2022-08-14t18:21:00.000,,,,alc,leal,2022-08-14t21:05:00.000,,ryanair,fr,ryr,8425,fr8425,ryr8425,,6b,,,,,
departure,active,ltn,eggw,8,41.0,2022-08-14t18:30:00.000,2022-08-14t19:11:00.000,,,,bzg,epby,2022-08-14t21:30:00.000,,ryanair,fr,ryr,1640,fr1640,ryr1640,,,,,,,
departure,active,ltn,eggw,8,,2022-08-14t20:10:00.000,2022-08-14t20:10:00.000,,,,dub,eidw,2022-08-14t21:20:00.000,,ryanair,fr,ryr,341,fr341,ryr341,1,5,16,,,,
departure,active,ltn,eggw,8,11.0,2022-08-14t20:10:00.000,2022-08-14t20:10:00.000,2022-08-14t20:21:00.000,2022-08-14t20:21:00.000,2022-08-14t20:21:00.000,fao,lpfr,2022-08-14t23:00:00.000,2022-08-14t22:45:00.000,ryanair,fr,ryr,9206,fr9206,ryr9206,,,15,,,,
departure,active,ltn,eggw,8,60.0,2022-08-14t22:00:00.000,2022-08-14t23:00:00.000,,,,ork,eick,2022-08-14t23:15:00.000,,ryanair,fr,ryr,423,fr423,ryr423,,1,7,,,,
departure,active,ltn,eggw,2,,2022-08-15t06:15:00.000,2022-08-15t06:15:00.000,,,,agp,lemg,2022-08-15t10:00:00.000,,ryanair,fr,ryr,7784,fr7784,ryr7784,,,,,,,
departure,active,ltn,eggw,2,,2022-08-15t06:25:00.000,2022-08-15t06:25:00.000,,,,lpa,gclp,2022-08-15t10:50:00.000,,ryanair,fr,ryr,3515,fr3515,ryr3515,,37,15,,,,
departure,active,ltn,eggw,2,,2022-08-15t06:30:00.000,2022-08-15t06:30:00.000,,,,dub,eidw,2022-08-15t07:40:00.000,,ryanair,fr,ryr,331,fr331,ryr331,1,6,103,,,,
departure,active,ltn,eggw,2,,2022-08-15t06:30:00.000,2022-08-15t06:30:00.000,,,,ath,lgav,2022-08-15t12:05:00.000,,ryanair,fr,ryr,7805,fr7805,ryr7805,,,,,,,
departure,active,ltn,eggw,2,,2022-08-15t06:50:00.000,2022-08-15t06:50:00.000,,,,vno,eyvi,2022-08-15t11:30:00.000,,ryanair,fr,ryr,3466,fr3466,ryr3466,,,,,,,
departure,active,ltn,eggw,5,13.0,2022-08-15t08:20:00.000,2022-08-15t08:20:00.000,2022-08-15t08:33:00.000,2022-08-15t08:33:00.000,2022-08-15t08:33:00.000,rmu,lemi,2022-08-15t12:05:00.000,2022-08-15t11:48:00.000,ryanair,fr,ryr,3452,fr3452,ryr3452,,,20,,,,
departure,active,ltn,eggw,5,22.0,2022-08-15t10:00:00.000,2022-08-15t10:00:00.000,2022-08-15t10:21:00.000,2022-08-15t10:21:00.000,2022-08-15t10:21:00.000,kir,eiky,2022-08-15t11:20:00.000,2022-08-15t11:20:00.000,ryanair,fr,ryr,842,fr842,ryr842,,,16,,,,1.0
departure,active,ltn,eggw,5,25.0,2022-08-15t12:50:00.000,2022-08-15t13:15:00.000,,,,noc,eikn,2022-08-15t14:10:00.000,,ryanair,fr,ryr,8142,fr8142,ryr8142,,,15,,,,
departure,active,ltn,eggw,2,,2022-08-15t14:00:00.000,2022-08-15t14:00:00.000,,,,ork,eick,2022-08-15t15:15:00.000,,ryanair,fr,ryr,423,fr423,ryr423,,,16,,,,
departure,active,ltn,eggw,2,,2022-08-15t14:15:00.000,2022-08-15t14:15:00.000,,,,dub,eidw,2022-08-15t15:25:00.000,,ryanair,fr,ryr,338,fr338,ryr338,1,7,11,,,,
departure,active,ltn,eggw,2,16.0,2022-08-15t15:15:00.000,2022-08-15t15:15:00.000,2022-08-15t15:30:00.000,2022-08-15t15:30:00.000,2022-08-15t15:30:00.000,nap,lirn,2022-08-15t18:55:00.000,2022-08-15t18:51:00.000,ryanair,fr,ryr,5455,fr5455,ryr5455,,,,,,,
departure,active,ltn,eggw,2,18.0,2022-08-15t15:20:00.000,2022-08-15t15:20:00.000,2022-08-15t15:38:00.000,2022-08-15t15:38:00.000,2022-08-15t15:38:00.000,bcn,lebl,2022-08-15t18:30:00.000,2022-08-15t18:19:00.000,ryanair,fr,ryr,7807,fr7807,ryr7807,2,45,12,,,,
departure,active,ltn,eggw,2,35.0,2022-08-15t16:40:00.000,2022-08-15t17:15:00.000,,,,luz,eplb,2022-08-15t20:15:00.000,,ryanair,fr,ryr,582,fr582,ryr582,,,,,,,
departure,active,ltn,eggw,2,,2022-08-15t16:45:00.000,2022-08-15t16:45:00.000,,,,alc,leal,2022-08-15t20:15:00.000,,ryanair,fr,ryr,8425,fr8425,ryr8425,,7b,,,,,
departure,active,ltn,eggw,2,10.0,2022-08-15t17:30:00.000,2022-08-15t17:40:00.000,,,,fao,lpfr,2022-08-15t20:20:00.000,,ryanair,fr,ryr,9206,fr9206,ryr9206,,,,,,,
departure,active,ltn,eggw,2,25.0,2022-08-15t18:00:00.000,2022-08-15t18:25:00.000,,,,dub,eidw,2022-08-15t19:10:00.000,,ryanair,fr,ryr,339,fr339,ryr339,1,9,113,,,,
departure,active,ltn,eggw,5,13.0,2022-08-15t20:50:00.000,2022-08-15t21:00:00.000,2022-08-15t21:03:00.000,2022-08-15t21:03:00.000,2022-08-15t21:03:00.000,dub,eidw,2022-08-15t22:00:00.000,2022-08-15t21:57:00.000,ryanair,fr,ryr,341,fr341,ryr341,1,7,12,,,,
departure,active,ltn,eggw,2,6.0,2022-08-16t06:30:00.000,2022-08-16t06:30:00.000,2022-08-16t06:35:00.000,2022-08-16t06:35:00.000,2022-08-16t06:35:00.000,dub,eidw,2022-08-16t07:40:00.000,2022-08-16t07:28:00.000,ryanair,fr,ryr,331,fr331,ryr331,1,8,111,,,,
departure,active,ltn,eggw,2,,2022-08-16t06:40:00.000,2022-08-16t06:40:00.000,,,,ath,lgav,2022-08-16t12:15:00.000,,ryanair,fr,ryr,7805,fr7805,ryr7805,m,,b16,,,,
departure,active,ltn,eggw,2,,2022-08-16t06:45:00.000,2022-08-16t06:45:00.000,,,,boj,lbbg,2022-08-16t12:10:00.000,,ryanair,fr,ryr,6167,fr6167,ryr6167,,,10,,,,
departure,active,ltn,eggw,2,,2022-08-16t06:50:00.000,2022-08-16t06:50:00.000,,,,agp,lemg,2022-08-16t10:35:00.000,,ryanair,fr,ryr,7784,fr7784,ryr7784,2,,b14,,,,
departure,active,ltn,eggw,2,,2022-08-16t07:20:00.000,2022-08-16t07:20:00.000,,,,rze,eprz,2022-08-16t10:45:00.000,,ryanair,fr,ryr,3472,fr3472,ryr3472,,,12,,,,
departure,active,ltn,eggw,5,,2022-08-16t08:15:00.000,2022-08-16t08:15:00.000,,,,fue,gcfv,2022-08-16t12:30:00.000,,ryanair,fr,ryr,3525,fr3525,ryr3525,1,5,15,,,,
departure,active,ltn,eggw,5,11.0,2022-08-16t10:00:00.000,2022-08-16t10:00:00.000,2022-08-16t10:11:00.000,2022-08-16t10:11:00.000,2022-08-16t10:11:00.000,noc,eikn,2022-08-16t11:20:00.000,2022-08-16t11:14:00.000,ryanair,fr,ryr,8142,fr8142,ryr8142,,,15,,,,
departure,active,ltn,eggw,5,,2022-08-16t11:20:00.000,2022-08-16t11:20:00.000,,,,fao,lpfr,2022-08-16t14:10:00.000,,ryanair,fr,ryr,9206,fr9206,ryr9206,,,15,,,,
departure,active,ltn,eggw,2,12.0,2022-08-16t12:40:00.000,2022-08-16t12:40:00.000,2022-08-16t12:51:00.000,2022-08-16t12:51:00.000,2022-08-16t12:51:00.000,krk,epkk,2022-08-16t15:55:00.000,2022-08-16t15:43:00.000,ryanair,fr,ryr,1813,fr1813,ryr1813,t,,14,,,,
departure,active,ltn,eggw,2,48.0,2022-08-16t13:10:00.000,2022-08-16t13:10:00.000,2022-08-16t13:57:00.000,2022-08-16t13:57:00.000,2022-08-16t13:57:00.000,bzr,lfmu,2022-08-16t16:00:00.000,2022-08-16t16:26:00.000,ryanair,fr,ryr,3456,fr3456,ryr3456,,,15,,,,26.0
departure,active,ltn,eggw,2,10.0,2022-08-16t14:05:00.000,2022-08-16t14:05:00.000,2022-08-16t14:15:00.000,2022-08-16t14:15:00.000,2022-08-16t14:15:00.000,dub,eidw,2022-08-16t15:15:00.000,2022-08-16t15:05:00.000,ryanair,fr,ryr,338,fr338,ryr338,1,5,111,,,,
departure,active,ltn,eggw,2,,2022-08-16t15:20:00.000,2022-08-16t15:20:00.000,,,,cta,licc,2022-08-16t19:30:00.000,,ryanair,fr,ryr,628,fr628,ryr628,,,10,,,,
departure,active,ltn,eggw,2,12.0,2022-08-16t16:00:00.000,2022-08-16t16:00:00.000,2022-08-16t16:11:00.000,2022-08-16t16:11:00.000,2022-08-16t16:11:00.000,bzg,epby,2022-08-16t19:00:00.000,2022-08-16t18:51:00.000,ryanair,fr,ryr,1640,fr1640,ryr1640,,,14,,,,
departure,active,ltn,eggw,2,29.0,2022-08-16t16:10:00.000,2022-08-16t16:10:00.000,2022-08-16t16:39:00.000,2022-08-16t16:39:00.000,2022-08-16t16:39:00.000,kir,eiky,2022-08-16t17:30:00.000,2022-08-16t17:40:00.000,ryanair,fr,ryr,842,fr842,ryr842,,,11,,,,11.0
departure,active,ltn,eggw,2,15.0,2022-08-16t17:15:00.000,2022-08-16t17:30:00.000,,,,vno,eyvi,2022-08-16t21:55:00.000,,ryanair,fr,ryr,3466,fr3466,ryr3466,,,,,,,
departure,active,ltn,eggw,2,26.0,2022-08-16t17:55:00.000,2022-08-16t17:55:00.000,2022-08-16t18:21:00.000,2022-08-16t18:21:00.000,2022-08-16t18:21:00.000,svq,lezl,2022-08-16t21:35:00.000,2022-08-16t21:39:00.000,ryanair,fr,ryr,5620,fr5620,ryr5620,1,8,11,,,,5.0
departure,active,ltn,eggw,2,33.0,2022-08-16t18:10:00.000,2022-08-16t18:43:00.000,,,,alc,leal,2022-08-16t21:40:00.000,,ryanair,fr,ryr,8425,fr8425,ryr8425,,4b,,,,,
departure,active,ltn,eggw,7,19.0,2022-08-16t19:35:00.000,2022-08-16t19:44:00.000,2022-08-16t19:54:00.000,2022-08-16t19:54:00.000,2022-08-16t19:54:00.000,mla,lmml,2022-08-16t23:45:00.000,2022-08-16t23:43:00.000,ryanair,fr,ryr,3882,fr3882,ryr3882,,,,,,,
departure,active,ltn,eggw,7,6.0,2022-08-16t20:15:00.000,2022-08-16t20:21:00.000,,,,dub,eidw,2022-08-16t21:25:00.000,,ryanair,fr,ryr,341,fr341,ryr341,1,6,107,,,,
departure,active,ltn,eggw,7,25.0,2022-08-16t21:05:00.000,2022-08-16t21:30:00.000,,,,blq,lipe,2022-08-17t00:10:00.000,,ryanair,fr,ryr,3406,fr3406,ryr3406,,,,,,,
departure,active,ltn,eggw,7,45.0,2022-08-16t22:25:00.000,2022-08-16t22:25:00.000,2022-08-16t23:10:00.000,2022-08-16t23:10:00.000,2022-08-16t23:10:00.000,dub,eidw,2022-08-16t23:35:00.000,2022-08-17t00:02:00.000,ryanair,fr,ryr,339,fr339,ryr339,1,9,16,,,,27.0
departure,active,ltn,eggw,2,10.0,2022-08-17t06:15:00.000,2022-08-17t06:15:00.000,2022-08-17t06:24:00.000,2022-08-17t06:24:00.000,2022-08-17t06:24:00.000,noc,eikn,2022-08-17t07:35:00.000,2022-08-17t07:28:00.000,ryanair,fr,ryr,8142,fr8142,ryr8142,,,16,,,,
departure,active,ltn,eggw,2,40.0,2022-08-17t06:25:00.000,2022-08-17t06:25:00.000,2022-08-17t07:05:00.000,2022-08-17t07:05:00.000,2022-08-17t07:05:00.000,ath,lgav,2022-08-17t12:00:00.000,2022-08-17t12:21:00.000,ryanair,fr,ryr,7805,fr7805,ryr7805,m,,12,,,,21.0
departure,active,ltn,eggw,2,14.0,2022-08-17t06:30:00.000,2022-08-17t06:30:00.000,2022-08-17t06:43:00.000,2022-08-17t06:43:00.000,2022-08-17t06:43:00.000,ace,gcrr,2022-08-17t10:35:00.000,2022-08-17t10:25:00.000,ryanair,fr,ryr,3511,fr3511,ryr3511,1,7,6,,,,
departure,active,ltn,eggw,2,4.0,2022-08-17t06:30:00.000,2022-08-17t06:30:00.000,2022-08-17t06:34:00.000,2022-08-17t06:34:00.000,2022-08-17t06:34:00.000,dub,eidw,2022-08-17t07:40:00.000,2022-08-17t07:23:00.000,ryanair,fr,ryr,331,fr331,ryr331,1,6,2,,,,
departure,active,ltn,eggw,2,,2022-08-17t07:20:00.000,2022-08-17t07:20:00.000,,,,tfs,gcts,2022-08-17t11:50:00.000,,ryanair,fr,ryr,3513,fr3513,ryr3513,,a6,3,,,,
departure,active,ltn,eggw,5,23.0,2022-08-17t08:55:00.000,2022-08-17t08:55:00.000,2022-08-17t09:17:00.000,2022-08-17t09:17:00.000,2022-08-17t09:17:00.000,kun,eyka,2022-08-17t13:25:00.000,2022-08-17t13:29:00.000,ryanair,fr,ryr,2144,fr2144,ryr2144,,,12,,,,4.0
departure,active,ltn,eggw,5,28.0,2022-08-17t09:50:00.000,2022-08-17t09:50:00.000,2022-08-17t10:17:00.000,2022-08-17t10:17:00.000,2022-08-17t10:17:00.000,dub,eidw,2022-08-17t11:00:00.000,2022-08-17t11:08:00.000,ryanair,fr,ryr,338,fr338,ryr338,1,5,108,,,,8.0
departure,active,ltn,eggw,5,36.0,2022-08-17t10:05:00.000,2022-08-17t10:05:00.000,2022-08-17t10:40:00.000,2022-08-17t10:40:00.000,2022-08-17t10:40:00.000,vno,eyvi,2022-08-17t14:45:00.000,2022-08-17t14:56:00.000,ryanair,fr,ryr,3466,fr3466,ryr3466,,,15,,,,12.0
departure,active,ltn,eggw,5,9.0,2022-08-17t11:05:00.000,2022-08-17t11:05:00.000,2022-08-17t11:13:00.000,2022-08-17t11:13:00.000,2022-08-17t11:13:00.000,rmu,lemi,2022-08-17t14:50:00.000,2022-08-17t14:28:00.000,ryanair,fr,ryr,3452,fr3452,ryr3452,,,12,,,,
departure,active,ltn,eggw,2,23.0,2022-08-17t13:55:00.000,2022-08-17t13:55:00.000,2022-08-17t14:17:00.000,2022-08-17t14:17:00.000,2022-08-17t14:17:00.000,krk,epkk,2022-08-17t17:10:00.000,2022-08-17t17:10:00.000,ryanair,fr,ryr,1813,fr1813,ryr1813,t,,15,,,,1.0
departure,active,ltn,eggw,2,,2022-08-17t14:00:00.000,2022-08-17t14:00:00.000,,,,ork,eick,2022-08-17t15:15:00.000,,ryanair,fr,ryr,423,fr423,ryr423,,2,2,,,,
departure,active,ltn,eggw,2,55.0,2022-08-17t15:15:00.000,2022-08-17t16:10:00.000,,,,agp,lemg,2022-08-17t19:00:00.000,,ryanair,fr,ryr,7784,fr7784,ryr7784,,,,,,,
departure,active,ltn,eggw,2,30.0,2022-08-17t16:15:00.000,2022-08-17t16:45:00.000,,,,kir,eiky,2022-08-17t17:35:00.000,,ryanair,fr,ryr,842,fr842,ryr842,,,15,,,,
departure,active,ltn,eggw,2,50.0,2022-08-17t16:30:00.000,2022-08-17t17:20:00.000,,,,fao,lpfr,2022-08-17t19:20:00.000,,ryanair,fr,ryr,9206,fr9206,ryr9206,,,,,,,
departure,active,ltn,eggw,2,10.0,2022-08-17t16:50:00.000,2022-08-17t17:00:00.000,,,,mla,lmml,2022-08-17t21:00:00.000,,ryanair,fr,ryr,3882,fr3882,ryr3882,,,14,,,,
departure,active,ltn,eggw,5,83.0,2022-08-17t17:30:00.000,2022-08-17t18:53:00.000,,,,luz,eplb,2022-08-17t21:05:00.000,,ryanair,fr,ryr,582,fr582,ryr582,,,,,,,
departure,active,ltn,eggw,5,30.0,2022-08-17t17:30:00.000,2022-08-17t18:00:00.000,,,,bcn,lebl,2022-08-17t20:40:00.000,,ryanair,fr,ryr,7807,fr7807,ryr7807,2,44,,,,,
departure,active,ltn,eggw,5,10.0,2022-08-17t18:00:00.000,2022-08-17t18:10:00.000,,,,alc,leal,2022-08-17t21:30:00.000,,ryanair,fr,ryr,8425,fr8425,ryr8425,,4b,,,,,
departure,active,ltn,eggw,5,60.0,2022-08-17t19:40:00.000,2022-08-17t20:40:00.000,,,,dub,eidw,2022-08-17t20:50:00.000,,ryanair,fr,ryr,341,fr341,ryr341,1,3,107,,,,
departure,active,ltn,eggw,2,12.0,2022-08-18t06:25:00.000,2022-08-18t06:25:00.000,2022-08-18t06:37:00.000,2022-08-18t06:37:00.000,2022-08-18t06:37:00.000,bzg,epby,2022-08-18t09:25:00.000,2022-08-18t09:19:00.000,ryanair,fr,ryr,1640,fr1640,ryr1640,,,16,,,,
departure,active,ltn,eggw,2,13.0,2022-08-18t06:30:00.000,2022-08-18t06:30:00.000,2022-08-18t06:42:00.000,2022-08-18t06:42:00.000,2022-08-18t06:42:00.000,dub,eidw,2022-08-18t07:40:00.000,2022-08-18t07:37:00.000,ryanair,fr,ryr,331,fr331,ryr331,1,4,109,,,,
departure,active,ltn,eggw,2,11.0,2022-08-18t06:35:00.000,2022-08-18t06:35:00.000,2022-08-18t06:46:00.000,2022-08-18t06:46:00.000,2022-08-18t06:46:00.000,rmu,lemi,2022-08-18t10:20:00.000,2022-08-18t09:57:00.000,ryanair,fr,ryr,3452,fr3452,ryr3452,,,10,,,,
departure,active,ltn,eggw,2,,2022-08-18t07:15:00.000,2022-08-18t07:15:00.000,,,,rze,eprz,2022-08-18t10:40:00.000,,ryanair,fr,ryr,3472,fr3472,ryr3472,,,11,,,,
departure,active,ltn,eggw,5,33.0,2022-08-18t07:45:00.000,2022-08-18t07:45:00.000,2022-08-18t08:18:00.000,2022-08-18t08:18:00.000,2022-08-18t08:18:00.000,luz,eplb,2022-08-18t11:20:00.000,2022-08-18t11:04:00.000,ryanair,fr,ryr,582,fr582,ryr582,,,6,,,,
departure,active,ltn,eggw,5,11.0,2022-08-18t08:55:00.000,2022-08-18t08:55:00.000,2022-08-18t09:06:00.000,2022-08-18t09:06:00.000,2022-08-18t09:06:00.000,kun,eyka,2022-08-18t13:25:00.000,2022-08-18t13:20:00.000,ryanair,fr,ryr,2144,fr2144,ryr2144,,,10,,,,
departure,active,ltn,eggw,5,20.0,2022-08-18t09:00:00.000,2022-08-18t09:00:00.000,2022-08-18t09:20:00.000,2022-08-18t09:20:00.000,2022-08-18t09:20:00.000,agp,lemg,2022-08-18t12:45:00.000,2022-08-18t12:46:00.000,ryanair,fr,ryr,7784,fr7784,ryr7784,2,,15,,,,1.0
departure,active,ltn,eggw,5,29.0,2022-08-18t10:00:00.000,2022-08-18t10:00:00.000,2022-08-18t10:28:00.000,2022-08-18t10:28:00.000,2022-08-18t10:28:00.000,noc,eikn,2022-08-18t11:20:00.000,2022-08-18t11:31:00.000,ryanair,fr,ryr,8142,fr8142,ryr8142,,,16,,,,11.0
departure,active,ltn,eggw,2,9.0,2022-08-18t12:25:00.000,2022-08-18t12:25:00.000,2022-08-18t12:34:00.000,2022-08-18t12:34:00.000,2022-08-18t12:34:00.000,noc,eikn,2022-08-18t13:45:00.000,2022-08-18t13:46:00.000,ryanair,fr,ryr,8144,fr8144,ryr8144,,,16,,,,2.0
departure,active,ltn,eggw,2,,2022-08-18t14:15:00.000,2022-08-18t14:15:00.000,,,,dub,eidw,2022-08-18t15:25:00.000,,ryanair,fr,ryr,338,fr338,ryr338,1,7,107,,,,
departure,active,ltn,eggw,2,15.0,2022-08-18t16:00:00.000,2022-08-18t16:15:00.000,,,,bcn,lebl,2022-08-18t19:10:00.000,,ryanair,fr,ryr,7807,fr7807,ryr7807,2,44,,,,,
departure,active,ltn,eggw,2,16.0,2022-08-18t16:15:00.000,2022-08-18t16:15:00.000,2022-08-18t16:30:00.000,2022-08-18t16:30:00.000,2022-08-18t16:30:00.000,kir,eiky,2022-08-18t17:35:00.000,2022-08-18t17:32:00.000,ryanair,fr,ryr,842,fr842,ryr842,,,11,,,,
departure,active,ltn,eggw,4,25.0,2022-08-18t16:30:00.000,2022-08-18t16:30:00.000,2022-08-18t16:55:00.000,2022-08-18t16:55:00.000,2022-08-18t16:55:00.000,vno,eyvi,2022-08-18t21:10:00.000,2022-08-18t21:10:00.000,ryanair,fr,ryr,3466,fr3466,ryr3466,,,12,,,,
departure,active,ltn,eggw,4,40.0,2022-08-18t17:05:00.000,2022-08-18t17:45:00.000,,,,blq,lipe,2022-08-18t20:10:00.000,,ryanair,fr,ryr,3406,fr3406,ryr3406,,,4,,,,
departure,active,ltn,eggw,4,10.0,2022-08-18t17:15:00.000,2022-08-18t17:15:00.000,2022-08-18t17:25:00.000,2022-08-18t17:25:00.000,2022-08-18t17:25:00.000,mla,lmml,2022-08-18t21:25:00.000,2022-08-18t21:14:00.000,ryanair,fr,ryr,3882,fr3882,ryr3882,,,14,,,,
departure,active,ltn,eggw,4,31.0,2022-08-18t17:35:00.000,2022-08-18t17:47:00.000,2022-08-18t18:06:00.000,2022-08-18t18:06:00.000,2022-08-18t18:06:00.000,alc,leal,2022-08-18t21:05:00.000,2022-08-18t21:16:00.000,ryanair,fr,ryr,8425,fr8425,ryr8425,,5a,,,,,11.0
departure,active,ltn,eggw,4,,2022-08-18t17:40:00.000,2022-08-18t17:40:00.000,2022-08-18t17:39:00.000,2022-08-18t17:39:00.000,2022-08-18t17:39:00.000,nap,lirn,2022-08-18t21:20:00.000,2022-08-18t20:59:00.000,ryanair,fr,ryr,5455,fr5455,ryr5455,,,3,,,,
departure,active,ltn,eggw,5,,2022-08-18t20:15:00.000,2022-08-18t20:15:00.000,,,,dub,eidw,2022-08-18t21:25:00.000,,ryanair,fr,ryr,341,fr341,ryr341,1,5,16,,,,
departure,active,ltn,eggw,2,17.0,2022-08-19t06:25:00.000,2022-08-19t06:25:00.000,2022-08-19t06:42:00.000,2022-08-19t06:42:00.000,2022-08-19t06:42:00.000,lpa,gclp,2022-08-19t10:50:00.000,2022-08-19t10:40:00.000,ryanair,fr,ryr,3515,fr3515,ryr3515,,34,10,,,,
departure,active,ltn,eggw,2,8.0,2022-08-19t06:30:00.000,2022-08-19t06:27:00.000,2022-08-19t06:38:00.000,2022-08-19t06:38:00.000,2022-08-19t06:38:00.000,dub,eidw,2022-08-19t07:40:00.000,2022-08-19t07:30:00.000,ryanair,fr,ryr,331,fr331,ryr331,1,4,12,,,,
departure,active,ltn,eggw,2,16.0,2022-08-19t06:40:00.000,2022-08-19t06:40:00.000,2022-08-19t06:55:00.000,2022-08-19t06:55:00.000,2022-08-19t06:55:00.000,ath,lgav,2022-08-19t12:15:00.000,2022-08-19t12:10:00.000,ryanair,fr,ryr,7805,fr7805,ryr7805,m,,6,,,,
departure,active,ltn,eggw,2,,2022-08-19t06:50:00.000,2022-08-19t06:50:00.000,,,,agp,lemg,2022-08-19t10:35:00.000,,ryanair,fr,ryr,7784,fr7784,ryr7784,2,,16,,,,
departure,active,ltn,eggw,2,60.0,2022-08-19t06:55:00.000,2022-08-19t07:55:00.000,,,,luz,eplb,2022-08-19t10:30:00.000,,ryanair,fr,ryr,582,fr582,ryr582,,,14,,,,
departure,active,ltn,eggw,5,16.0,2022-08-19t08:05:00.000,2022-08-19t08:05:00.000,2022-08-19t08:20:00.000,2022-08-19t08:20:00.000,2022-08-19t08:20:00.000,rmu,lemi,2022-08-19t11:50:00.000,2022-08-19t11:33:00.000,ryanair,fr,ryr,3452,fr3452,ryr3452,,,23,,,,
departure,active,ltn,eggw,5,12.0,2022-08-19t10:00:00.000,2022-08-19t10:00:00.000,2022-08-19t10:12:00.000,2022-08-19t10:12:00.000,2022-08-19t10:12:00.000,noc,eikn,2022-08-19t11:20:00.000,2022-08-19t11:24:00.000,ryanair,fr,ryr,8142,fr8142,ryr8142,,,16,,,,4.0
departure,active,ltn,eggw,5,16.0,2022-08-19t11:05:00.000,2022-08-19t11:10:00.000,2022-08-19t11:20:00.000,2022-08-19t11:20:00.000,2022-08-19t11:20:00.000,fao,lpfr,2022-08-19t13:55:00.000,2022-08-19t13:50:00.000,ryanair,fr,ryr,9206,fr9206,ryr9206,,,11,,,,
departure,active,ltn,eggw,5,18.0,2022-08-19t13:55:00.000,2022-08-19t13:55:00.000,2022-08-19t14:12:00.000,2022-08-19t14:12:00.000,2022-08-19t14:12:00.000,dub,eidw,2022-08-19t15:05:00.000,2022-08-19t15:04:00.000,ryanair,fr,ryr,338,fr338,ryr338,1,9,110,,,,
departure,active,ltn,eggw,5,17.0,2022-08-19t14:00:00.000,2022-08-19t14:00:00.000,2022-08-19t14:16:00.000,2022-08-19t14:16:00.000,2022-08-19t14:16:00.000,noc,eikn,2022-08-19t15:20:00.000,2022-08-19t15:19:00.000,ryanair,fr,ryr,8144,fr8144,ryr8144,,,11,,,,
departure,active,ltn,eggw,2,,2022-08-19t16:05:00.000,2022-08-19t16:05:00.000,2022-08-19t16:04:00.000,2022-08-19t16:04:00.000,2022-08-19t16:04:00.000,alc,leal,2022-08-19t19:35:00.000,2022-08-19t19:14:00.000,ryanair,fr,ryr,8425,fr8425,ryr8425,,7b,,,,,
departure,active,ltn,eggw,2,15.0,2022-08-19t16:10:00.000,2022-08-19t16:10:00.000,2022-08-19t16:25:00.000,2022-08-19t16:25:00.000,2022-08-19t16:25:00.000,kir,eiky,2022-08-19t17:30:00.000,2022-08-19t17:29:00.000,ryanair,fr,ryr,842,fr842,ryr842,,,3,,,,
departure,active,ltn,eggw,2,12.0,2022-08-19t16:35:00.000,2022-08-19t16:35:00.000,2022-08-19t16:47:00.000,2022-08-19t16:47:00.000,2022-08-19t16:47:00.000,dub,eidw,2022-08-19t17:45:00.000,2022-08-19t17:40:00.000,ryanair,fr,ryr,339,fr339,ryr339,1,3,109,,,,
departure,active,ltn,eggw,2,17.0,2022-08-19t17:05:00.000,2022-08-19t17:05:00.000,2022-08-19t17:21:00.000,2022-08-19t17:21:00.000,2022-08-19t17:21:00.000,vno,eyvi,2022-08-19t21:45:00.000,2022-08-19t21:35:00.000,ryanair,fr,ryr,3466,fr3466,ryr3466,,,11,,,,
